Vtes01       Ites01       Rtes01       Ptes01       Ptot01       Vtes02       Ites02       Rtes02       Ptes02       Ptot02       Vtes03       Ites03       Rtes03       Ptes03       Ptot03       Vtes04       Ites04       Rtes04       Ptes04       Ptot04       Vtes05       Ites05       Rtes05       Ptes05       Ptot05       Vtes06       Ites06       Rtes06       Ptes06       Ptot06       Vtes07       Ites07       Rtes07       Ptes07       Ptot07       Vtes08       Ites08       Rtes08       Ptes08       Ptot08       Vtes09       Ites09       Rtes09       Ptes09       Ptot09       Vtes10       Ites10       Rtes10       Ptes10       Ptot10       Vtes11       Ites11       Rtes11       Ptes11       Ptot11       Vtes12       Ites12       Rtes12       Ptes12       Ptot12       Vtes13       Ites13       Rtes13       Ptes13       Ptot13       Vtes14       Ites14       Rtes14       Ptes14       Ptot14       Vtes15       Ites15       Rtes15       Ptes15       Ptot15       
6.655450e-01 3.417621e+02 1.947393e+00 2.274581e+02 4.373721e+02 6.687243e-01 3.205264e+02 2.086332e+00 2.143438e+02 4.457739e+02 6.717946e-01 3.000182e+02 2.239180e+00 2.015506e+02 4.555465e+02 6.745889e-01 2.813533e+02 2.397657e+00 1.897978e+02 4.674091e+02 6.773667e-01 2.627989e+02 2.577509e+00 1.780112e+02 4.802874e+02 6.801098e-01 2.444757e+02 2.781912e+00 1.662703e+02 4.942609e+02 6.828881e-01 2.259183e+02 3.022722e+00 1.542769e+02 5.090315e+02 6.855780e-01 2.079510e+02 3.296825e+00 1.425666e+02 5.251349e+02 6.882705e-01 1.899662e+02 3.623122e+00 1.307481e+02 5.421795e+02 6.904490e-01 1.754149e+02 3.936091e+00 1.211150e+02 5.624592e+02 6.920276e-01 1.648704e+02 4.197405e+00 1.140948e+02 5.864013e+02 6.926849e-01 1.604797e+02 4.316341e+00 1.111618e+02 6.154802e+02 6.927345e-01 1.601485e+02 4.325576e+00 1.109404e+02 6.483202e+02 6.927383e-01 1.601233e+02 4.326280e+00 1.109236e+02 6.824144e+02 6.927442e-01 1.600838e+02 4.327384e+00 1.108971e+02 7.175486e+02 
6.607904e-01 3.432215e+02 1.925259e+00 2.267975e+02 4.367115e+02 6.640722e-01 3.213009e+02 2.066823e+00 2.133670e+02 4.447972e+02 6.671246e-01 3.009120e+02 2.217009e+00 2.007458e+02 4.547417e+02 6.699698e-01 2.819070e+02 2.376564e+00 1.888692e+02 4.664804e+02 6.727642e-01 2.632417e+02 2.555690e+00 1.770996e+02 4.793758e+02 6.755553e-01 2.445988e+02 2.761891e+00 1.652400e+02 4.932306e+02 6.783205e-01 2.261283e+02 2.999715e+00 1.533875e+02 5.081421e+02 6.810226e-01 2.080794e+02 3.272898e+00 1.417068e+02 5.242750e+02 6.837389e-01 1.899359e+02 3.599840e+00 1.298666e+02 5.412980e+02 6.859806e-01 1.749620e+02 3.920741e+00 1.200205e+02 5.613647e+02 6.875782e-01 1.642907e+02 4.185132e+00 1.129627e+02 5.852692e+02 6.882952e-01 1.595016e+02 4.315289e+00 1.097842e+02 6.141025e+02 6.883487e-01 1.591446e+02 4.325303e+00 1.095470e+02 6.469268e+02 6.883520e-01 1.591224e+02 4.325926e+00 1.095322e+02 6.810231e+02 6.883576e-01 1.590850e+02 4.326981e+00 1.095073e+02 7.161588e+02 
6.560829e-01 3.443663e+02 1.905189e+00 2.259328e+02 4.358468e+02 6.594047e-01 3.221782e+02 2.046708e+00 2.124458e+02 4.438760e+02 6.625206e-01 3.013653e+02 2.198397e+00 1.996607e+02 4.536566e+02 6.653435e-01 2.825098e+02 2.355116e+00 1.879660e+02 4.655773e+02 6.681686e-01 2.636392e+02 2.534406e+00 1.761554e+02 4.784316e+02 6.709686e-01 2.449362e+02 2.739360e+00 1.643445e+02 4.923351e+02 6.737740e-01 2.261976e+02 2.978696e+00 1.524061e+02 5.071607e+02 6.765043e-01 2.079601e+02 3.253049e+00 1.406859e+02 5.232541e+02 6.792347e-01 1.897227e+02 3.580145e+00 1.288662e+02 5.402976e+02 6.815222e-01 1.744432e+02 3.906842e+00 1.188869e+02 5.602311e+02 6.831355e-01 1.636669e+02 4.173937e+00 1.118067e+02 5.841132e+02 6.839038e-01 1.585347e+02 4.313905e+00 1.084225e+02 6.127409e+02 6.839627e-01 1.581417e+02 4.324998e+00 1.081630e+02 6.455428e+02 6.839659e-01 1.581201e+02 4.325609e+00 1.081488e+02 6.796396e+02 6.839697e-01 1.580946e+02 4.326333e+00 1.081319e+02 7.147833e+02 
6.513793e-01 3.454847e+02 1.885407e+00 2.250416e+02 4.349556e+02 6.547595e-01 3.229064e+02 2.027707e+00 2.114261e+02 4.428562e+02 6.578867e-01 3.020185e+02 2.178299e+00 1.986940e+02 4.526899e+02 6.607554e-01 2.828565e+02 2.336010e+00 1.868989e+02 4.645102e+02 6.635922e-01 2.639080e+02 2.514483e+00 1.751273e+02 4.774035e+02 6.664011e-01 2.451456e+02 2.718389e+00 1.633653e+02 4.913559e+02 6.692172e-01 2.263353e+02 2.956752e+00 1.514675e+02 5.062221e+02 6.719659e-01 2.079752e+02 3.230991e+00 1.397522e+02 5.223205e+02 6.747211e-01 1.895721e+02 3.559179e+00 1.279083e+02 5.393397e+02 6.770685e-01 1.738924e+02 3.893606e+00 1.177371e+02 5.590812e+02 6.786972e-01 1.630133e+02 4.163447e+00 1.106367e+02 5.829432e+02 6.795153e-01 1.575488e+02 4.313047e+00 1.070568e+02 6.113752e+02 6.795745e-01 1.571531e+02 4.324283e+00 1.067973e+02 6.441771e+02 6.795791e-01 1.571227e+02 4.325149e+00 1.067773e+02 6.782681e+02 6.795845e-01 1.570868e+02 4.326171e+00 1.067538e+02 7.134052e+02 
6.466007e-01 3.471045e+02 1.862841e+00 2.244380e+02 4.343520e+02 6.500770e-01 3.238841e+02 2.007128e+00 2.105496e+02 4.419798e+02 6.532499e-01 3.026907e+02 2.158143e+00 1.977326e+02 4.517286e+02 6.561336e-01 2.834284e+02 2.314989e+00 1.859669e+02 4.635782e+02 6.590103e-01 2.642136e+02 2.494233e+00 1.741195e+02 4.763956e+02 6.618260e-01 2.454060e+02 2.696861e+00 1.624161e+02 4.904067e+02 6.646658e-01 2.264375e+02 2.935317e+00 1.505052e+02 5.052599e+02 6.674246e-01 2.080098e+02 3.208620e+00 1.388309e+02 5.213991e+02 6.702050e-01 1.894377e+02 3.537865e+00 1.269621e+02 5.383935e+02 6.726095e-01 1.733768e+02 3.879466e+00 1.166149e+02 5.579591e+02 6.743022e-01 1.620703e+02 4.160555e+00 1.092843e+02 5.815908e+02 6.751247e-01 1.565769e+02 4.311777e+00 1.057089e+02 6.100273e+02 6.751884e-01 1.561512e+02 4.323939e+00 1.054315e+02 6.428113e+02 6.751934e-01 1.561180e+02 4.324892e+00 1.054098e+02 6.769007e+02 6.751979e-01 1.560873e+02 4.325770e+00 1.053899e+02 7.120413e+02 
6.418417e-01 3.485928e+02 1.841237e+00 2.237414e+02 4.336554e+02 6.453984e-01 3.248354e+02 1.986847e+00 2.096483e+02 4.410785e+02 6.485991e-01 3.034561e+02 2.137374e+00 1.968214e+02 4.508173e+02 6.515128e-01 2.839944e+02 2.294104e+00 1.850260e+02 4.626372e+02 6.544492e-01 2.643807e+02 2.475405e+00 1.730237e+02 4.752998e+02 6.572816e-01 2.454615e+02 2.677738e+00 1.613373e+02 4.893279e+02 6.601135e-01 2.265455e+02 2.913823e+00 1.495457e+02 5.043004e+02 6.629016e-01 2.079220e+02 3.188223e+00 1.378318e+02 5.204001e+02 6.656987e-01 1.892386e+02 3.517775e+00 1.259759e+02 5.374073e+02 6.681444e-01 1.729028e+02 3.864277e+00 1.155240e+02 5.568682e+02 6.698454e-01 1.615404e+02 4.146612e+00 1.082071e+02 5.805136e+02 6.707344e-01 1.556022e+02 4.310571e+00 1.043678e+02 6.086861e+02 6.708014e-01 1.551550e+02 4.323428e+00 1.040782e+02 6.414580e+02 6.708068e-01 1.551189e+02 4.324468e+00 1.040548e+02 6.755457e+02 6.708105e-01 1.550941e+02 4.325183e+00 1.040388e+02 7.106902e+02 
6.371242e-01 3.498045e+02 1.821372e+00 2.228689e+02 4.327829e+02 6.406651e-01 3.261525e+02 1.964311e+00 2.089546e+02 4.403847e+02 6.439873e-01 3.039620e+02 2.118644e+00 1.957477e+02 4.497436e+02 6.468841e-01 2.846121e+02 2.272862e+00 1.841111e+02 4.617223e+02 6.498562e-01 2.647604e+02 2.454507e+00 1.720562e+02 4.743323e+02 6.527113e-01 2.456892e+02 2.656654e+00 1.603641e+02 4.883547e+02 6.555710e-01 2.265878e+02 2.893232e+00 1.485444e+02 5.032990e+02 6.583713e-01 2.078829e+02 3.167030e+00 1.368641e+02 5.194324e+02 6.611795e-01 1.891255e+02 3.495983e+00 1.250459e+02 5.364773e+02 6.636689e-01 1.724977e+02 3.847407e+00 1.144813e+02 5.558255e+02 6.653946e-01 1.609704e+02 4.133645e+00 1.071089e+02 5.794153e+02 6.663442e-01 1.546275e+02 4.309350e+00 1.030352e+02 6.073535e+02 6.664134e-01 1.541654e+02 4.322717e+00 1.027379e+02 6.401177e+02 6.664199e-01 1.541219e+02 4.323980e+00 1.027099e+02 6.742007e+02 6.664248e-01 1.540894e+02 4.324922e+00 1.026890e+02 7.093404e+02 
6.324116e-01 3.509829e+02 1.801830e+00 2.219657e+02 4.318796e+02 6.359541e-01 3.273205e+02 1.942910e+00 2.081608e+02 4.395910e+02 6.393397e-01 3.047061e+02 2.098217e+00 1.948107e+02 4.488067e+02 6.422758e-01 2.850944e+02 2.252853e+00 1.831093e+02 4.607205e+02 6.452536e-01 2.652038e+02 2.433048e+00 1.711237e+02 4.733998e+02 6.481418e-01 2.459121e+02 2.635664e+00 1.593859e+02 4.873765e+02 6.510029e-01 2.268013e+02 2.870367e+00 1.476483e+02 5.024029e+02 6.538263e-01 2.079421e+02 3.144271e+00 1.359580e+02 5.185263e+02 6.566688e-01 1.889556e+02 3.475254e+00 1.240812e+02 5.355127e+02 6.592055e-01 1.720116e+02 3.832333e+00 1.133910e+02 5.547351e+02 6.609360e-01 1.604527e+02 4.119196e+00 1.060489e+02 5.783554e+02 6.619525e-01 1.536625e+02 4.307833e+00 1.017173e+02 6.060357e+02 6.620263e-01 1.531698e+02 4.322174e+00 1.014024e+02 6.387822e+02 6.620349e-01 1.531123e+02 4.323851e+00 1.013657e+02 6.728565e+02 6.620401e-01 1.530774e+02 4.324870e+00 1.013434e+02 7.079948e+02 
6.277028e-01 3.521359e+02 1.782558e+00 2.210367e+02 4.309507e+02 6.312614e-01 3.283661e+02 1.922432e+00 2.072849e+02 4.387150e+02 6.347023e-01 3.053829e+02 2.078382e+00 1.938272e+02 4.478232e+02 6.376975e-01 2.853760e+02 2.234587e+00 1.819836e+02 4.595948e+02 6.406694e-01 2.655250e+02 2.412840e+00 1.701138e+02 4.723899e+02 6.435735e-01 2.461272e+02 2.614801e+00 1.584009e+02 4.863915e+02 6.464490e-01 2.269196e+02 2.848803e+00 1.466919e+02 5.014466e+02 6.492879e-01 2.079574e+02 3.122215e+00 1.350242e+02 5.175925e+02 6.521369e-01 1.889274e+02 3.451786e+00 1.232065e+02 5.346379e+02 6.547498e-01 1.714742e+02 3.818357e+00 1.122727e+02 5.536169e+02 6.564803e-01 1.599153e+02 4.105174e+00 1.049813e+02 5.772877e+02 6.575609e-01 1.526971e+02 4.306308e+00 1.004077e+02 6.047260e+02 6.576400e-01 1.521693e+02 4.321766e+00 1.000726e+02 6.374524e+02 6.576477e-01 1.521177e+02 4.323282e+00 1.000398e+02 6.715307e+02 6.576529e-01 1.520826e+02 4.324314e+00 1.000176e+02 7.066690e+02 
6.230046e-01 3.532187e+02 1.763793e+00 2.200568e+02 4.299708e+02 6.265425e-01 3.295869e+02 1.900993e+00 2.065002e+02 4.379304e+02 6.300766e-01 3.059805e+02 2.059205e+00 1.927912e+02 4.467871e+02 6.330506e-01 2.861159e+02 2.212567e+00 1.811258e+02 4.587371e+02 6.360533e-01 2.660593e+02 2.390644e+00 1.692279e+02 4.715041e+02 6.390003e-01 2.463745e+02 2.593614e+00 1.574334e+02 4.854240e+02 6.418664e-01 2.272299e+02 2.824744e+00 1.458513e+02 5.006059e+02 6.447548e-01 2.079369e+02 3.100724e+00 1.340683e+02 5.166365e+02 6.475691e-01 1.891388e+02 3.423777e+00 1.224804e+02 5.339119e+02 6.502740e-01 1.710711e+02 3.801190e+00 1.112431e+02 5.525873e+02 6.520186e-01 1.594179e+02 4.089996e+00 1.039434e+02 5.762499e+02 6.531667e-01 1.517495e+02 4.304244e+00 9.911769e+01 6.034360e+02 6.532522e-01 1.511783e+02 4.321072e+00 9.875754e+01 6.361374e+02 6.532616e-01 1.511152e+02 4.322938e+00 9.871775e+01 6.702086e+02 6.532666e-01 1.510817e+02 4.323929e+00 9.869665e+01 7.053481e+02 
6.182809e-01 3.544713e+02 1.744234e+00 2.191628e+02 4.290768e+02 6.218346e-01 3.307345e+02 1.880162e+00 2.056621e+02 4.370923e+02 6.254223e-01 3.067702e+02 2.038732e+00 1.918609e+02 4.458568e+02 6.284156e-01 2.867763e+02 2.191309e+00 1.802147e+02 4.578260e+02 6.314546e-01 2.664767e+02 2.369643e+00 1.682680e+02 4.705441e+02 6.344257e-01 2.466316e+02 2.572361e+00 1.564694e+02 4.844601e+02 6.373306e-01 2.272277e+02 2.804810e+00 1.448192e+02 4.995738e+02 6.402385e-01 2.078045e+02 3.080966e+00 1.330444e+02 5.156127e+02 6.429975e-01 1.893756e+02 3.395355e+00 1.217680e+02 5.331995e+02 6.457853e-01 1.707543e+02 3.781956e+00 1.102706e+02 5.516148e+02 6.475445e-01 1.590033e+02 4.072522e+00 1.029617e+02 5.752682e+02 6.487719e-01 1.508048e+02 4.302064e+00 9.783793e+01 6.021563e+02 6.488644e-01 1.501871e+02 4.320375e+00 9.745104e+01 6.348309e+02 6.488748e-01 1.501177e+02 4.322439e+00 9.740762e+01 6.688985e+02 6.488803e-01 1.500813e+02 4.323526e+00 9.738476e+01 7.040362e+02 
6.136237e-01 3.552803e+02 1.727154e+00 2.180084e+02 4.279224e+02 6.170894e-01 3.321308e+02 1.857971e+00 2.049544e+02 4.363846e+02 6.207621e-01 3.075989e+02 2.018089e+00 1.909458e+02 4.449417e+02 6.237741e-01 2.874797e+02 2.169802e+00 1.793224e+02 4.569337e+02 6.268672e-01 2.668194e+02 2.349407e+00 1.672603e+02 4.695365e+02 6.298465e-01 2.469186e+02 2.550826e+00 1.555209e+02 4.835115e+02 6.327934e-01 2.272348e+02 2.784756e+00 1.437927e+02 4.985473e+02 6.357097e-01 2.077553e+02 3.059897e+00 1.320721e+02 5.146403e+02 6.384606e-01 1.893809e+02 3.371305e+00 1.209122e+02 5.323436e+02 6.413119e-01 1.703353e+02 3.764997e+00 1.092380e+02 5.505822e+02 6.430843e-01 1.584966e+02 4.057400e+00 1.019267e+02 5.742332e+02 6.443740e-01 1.498817e+02 4.299217e+00 9.657988e+01 6.008982e+02 6.444770e-01 1.491938e+02 4.319729e+00 9.615200e+01 6.335318e+02 6.444891e-01 1.491128e+02 4.322158e+00 9.610159e+01 6.675924e+02 6.444938e-01 1.490814e+02 4.323101e+00 9.608203e+01 7.027335e+02 
6.089135e-01 3.564428e+02 1.708306e+00 2.170428e+02 4.269568e+02 6.123524e-01 3.334727e+02 1.836289e+00 2.042028e+02 4.356330e+02 6.160981e-01 3.084527e+02 1.997383e+00 1.900371e+02 4.440331e+02 6.191592e-01 2.880058e+02 2.149815e+00 1.783214e+02 4.559327e+02 6.222690e-01 2.672338e+02 2.328557e+00 1.662913e+02 4.685674e+02 6.252687e-01 2.471972e+02 2.529433e+00 1.545647e+02 4.825553e+02 6.282237e-01 2.274589e+02 2.761922e+00 1.428951e+02 4.976497e+02 6.311622e-01 2.078313e+02 3.036897e+00 1.311752e+02 5.137435e+02 6.339206e-01 1.894063e+02 3.346883e+00 1.200685e+02 5.315000e+02 6.368276e-01 1.699886e+02 3.746295e+00 1.082535e+02 5.495976e+02 6.385882e-01 1.582290e+02 4.035848e+00 1.010432e+02 5.733496e+02 6.399556e-01 1.490955e+02 4.292253e+00 9.541449e+01 5.997329e+02 6.400884e-01 1.482083e+02 4.318844e+00 9.486640e+01 6.322462e+02 6.401022e-01 1.481158e+02 4.321635e+00 9.480924e+01 6.663001e+02 6.401084e-01 1.480749e+02 4.322870e+00 9.478395e+01 7.014354e+02 
6.042069e-01 3.575811e+02 1.689706e+00 2.160530e+02 4.259670e+02 6.075982e-01 3.349291e+02 1.814110e+00 2.035023e+02 4.349325e+02 6.114638e-01 3.091083e+02 1.978154e+00 1.890086e+02 4.430045e+02 6.145421e-01 2.885467e+02 2.129784e+00 1.773241e+02 4.549354e+02 6.176621e-01 2.677068e+02 2.307233e+00 1.653523e+02 4.676285e+02 6.206877e-01 2.474971e+02 2.507859e+00 1.536184e+02 4.816090e+02 6.236709e-01 2.275706e+02 2.740561e+00 1.419291e+02 4.966838e+02 6.266119e-01 2.079256e+02 3.013636e+00 1.302887e+02 5.128569e+02 6.293968e-01 1.893242e+02 3.324438e+00 1.191601e+02 5.305915e+02 6.323397e-01 1.696668e+02 3.726951e+00 1.072870e+02 5.486312e+02 6.341126e-01 1.578243e+02 4.017840e+00 1.000784e+02 5.723848e+02 6.355198e-01 1.484249e+02 4.281759e+00 9.432699e+01 5.986454e+02 6.357004e-01 1.472189e+02 4.318063e+00 9.358710e+01 6.309669e+02 6.357165e-01 1.471111e+02 4.321337e+00 9.352093e+01 6.650118e+02 6.357219e-01 1.470748e+02 4.322440e+00 9.349866e+01 7.001501e+02 
5.995533e-01 3.583656e+02 1.673022e+00 2.148593e+02 4.247733e+02 6.028626e-01 3.362611e+02 1.792841e+00 2.027193e+02 4.341494e+02 6.068075e-01 3.099111e+02 1.958005e+00 1.880564e+02 4.420523e+02 6.099414e-01 2.889778e+02 2.110686e+00 1.762595e+02 4.538708e+02 6.130711e-01 2.680730e+02 2.286956e+00 1.643478e+02 4.666240e+02 6.160935e-01 2.478849e+02 2.485402e+00 1.527202e+02 4.807109e+02 6.191143e-01 2.277070e+02 2.718908e+00 1.409767e+02 4.957313e+02 6.220769e-01 2.079181e+02 2.991932e+00 1.293411e+02 5.119093e+02 6.248688e-01 1.892698e+02 3.301471e+00 1.182688e+02 5.297002e+02 6.278553e-01 1.693207e+02 3.708084e+00 1.063089e+02 5.476531e+02 6.296789e-01 1.571404e+02 4.007109e+00 9.894801e+01 5.712545e+02 6.310959e-01 1.476756e+02 4.273529e+00 9.319745e+01 5.975158e+02 6.313121e-01 1.462309e+02 4.317228e+00 9.231734e+01 6.296972e+02 6.313301e-01 1.461112e+02 4.320888e+00 9.224438e+01 6.637352e+02 6.313356e-01 1.460745e+02 4.322011e+00 9.222203e+01 6.988735e+02 
5.948306e-01 3.596117e+02 1.654091e+00 2.139081e+02 4.238221e+02 5.980739e-01 3.379485e+02 1.769719e+00 2.021181e+02 4.335483e+02 6.021548e-01 3.106893e+02 1.938126e+00 1.870830e+02 4.410790e+02 6.052898e-01 2.897494e+02 2.089012e+00 1.753823e+02 4.529936e+02 6.084402e-01 2.687061e+02 2.264334e+00 1.634916e+02 4.657677e+02 6.115251e-01 2.481003e+02 2.464830e+00 1.517196e+02 4.797102e+02 6.145434e-01 2.279392e+02 2.696085e+00 1.400785e+02 4.948332e+02 6.175353e-01 2.079548e+02 2.969565e+00 1.284194e+02 5.109877e+02 6.203251e-01 1.893200e+02 3.276596e+00 1.174399e+02 5.288714e+02 6.233325e-01 1.692316e+02 3.683310e+00 1.054876e+02 5.468317e+02 6.252323e-01 1.565422e+02 3.994016e+00 9.787526e+01 5.701817e+02 6.266756e-01 1.469014e+02 4.265959e+00 9.205956e+01 5.963779e+02 6.269235e-01 1.452457e+02 4.316295e+00 9.105797e+01 6.284378e+02 6.269439e-01 1.451093e+02 4.320494e+00 9.097539e+01 6.624662e+02 6.269479e-01 1.450827e+02 4.321314e+00 9.095929e+01 6.976107e+02 
5.901551e-01 3.605431e+02 1.636850e+00 2.127763e+02 4.226903e+02 5.933674e-01 3.390858e+02 1.749904e+00 2.012025e+02 4.326326e+02 5.974880e-01 3.115624e+02 1.917716e+00 1.861548e+02 4.401507e+02 6.006672e-01 2.903266e+02 2.068936e+00 1.743897e+02 4.520009e+02 6.038407e-01 2.691293e+02 2.243682e+00 1.625112e+02 4.647874e+02 6.069431e-01 2.484063e+02 2.443349e+00 1.507685e+02 4.787591e+02 6.100099e-01 2.279212e+02 2.676407e+00 1.390342e+02 4.937889e+02 6.130047e-01 2.079173e+02 2.948310e+00 1.274543e+02 5.100226e+02 6.157895e-01 1.893164e+02 3.252701e+00 1.165790e+02 5.280105e+02 6.188260e-01 1.690339e+02 3.660958e+00 1.046026e+02 5.459467e+02 6.207913e-01 1.559064e+02 3.981822e+00 9.678532e+01 5.690918e+02 6.222506e-01 1.461594e+02 4.257343e+00 9.094774e+01 5.952661e+02 6.225350e-01 1.442594e+02 4.315387e+00 8.980651e+01 6.271863e+02 6.225567e-01 1.441145e+02 4.319877e+00 8.971942e+01 6.612103e+02 6.225628e-01 1.440735e+02 4.321146e+00 8.969484e+01 6.963463e+02 
5.854469e-01 3.616921e+02 1.618633e+00 2.117515e+02 4.216655e+02 5.886574e-01 3.402475e+02 1.730086e+00 2.002892e+02 4.317194e+02 5.928148e-01 3.124776e+02 1.897144e+00 1.852413e+02 4.392373e+02 5.960306e-01 2.909977e+02 2.048231e+00 1.734436e+02 4.510548e+02 5.992385e-01 2.695705e+02 2.222938e+00 1.615370e+02 4.638132e+02 6.023762e-01 2.486118e+02 2.422959e+00 1.497579e+02 4.777485e+02 6.054657e-01 2.279753e+02 2.655840e+00 1.380312e+02 4.927859e+02 6.084529e-01 2.080219e+02 2.924946e+00 1.265716e+02 5.091398e+02 6.112772e-01 1.891569e+02 3.231588e+00 1.156273e+02 5.270588e+02 6.143370e-01 1.687191e+02 3.641182e+00 1.036504e+02 5.449945e+02 6.163421e-01 1.553257e+02 3.968063e+00 9.573377e+01 5.680403e+02 6.178312e-01 1.453792e+02 4.249792e+00 8.981979e+01 5.941382e+02 6.181483e-01 1.432609e+02 4.314843e+00 8.855650e+01 6.259363e+02 6.181712e-01 1.431085e+02 4.319597e+00 8.846557e+01 6.599564e+02 6.181754e-01 1.430805e+02 4.320472e+00 8.844885e+01 6.951003e+02 
5.807322e-01 3.628848e+02 1.600321e+00 2.107389e+02 4.206529e+02 5.839567e-01 3.413465e+02 1.710744e+00 1.993316e+02 4.307618e+02 5.881420e-01 3.133906e+02 1.876706e+00 1.843182e+02 4.383141e+02 5.914061e-01 2.915881e+02 2.028225e+00 1.724470e+02 4.500582e+02 5.946226e-01 2.701030e+02 2.201466e+00 1.606093e+02 4.628855e+02 5.977740e-01 2.490534e+02 2.400184e+00 1.488777e+02 4.768683e+02 6.008730e-01 2.283532e+02 2.631332e+00 1.372112e+02 4.919659e+02 6.039193e-01 2.080050e+02 2.903389e+00 1.256182e+02 5.081865e+02 6.067554e-01 1.890616e+02 3.209300e+00 1.147141e+02 5.261456e+02 6.098263e-01 1.685494e+02 3.618086e+00 1.027858e+02 5.441300e+02 6.119007e-01 1.546928e+02 3.955585e+00 9.465666e+01 5.669631e+02 6.134002e-01 1.446770e+02 4.239791e+00 8.874489e+01 5.930633e+02 6.137586e-01 1.422832e+02 4.313640e+00 8.732754e+01 6.247074e+02 6.137848e-01 1.421079e+02 4.319148e+00 8.722365e+01 6.587145e+02 6.137901e-01 1.420726e+02 4.320257e+00 8.720275e+01 6.938542e+02 
5.760443e-01 3.638988e+02 1.582979e+00 2.096218e+02 4.195358e+02 5.792674e-01 3.423694e+02 1.691937e+00 1.983234e+02 4.297536e+02 5.834510e-01 3.144251e+02 1.855612e+00 1.834517e+02 4.374476e+02 5.867534e-01 2.923662e+02 2.006912e+00 1.715469e+02 4.491581e+02 5.900068e-01 2.706351e+02 2.180083e+00 1.596765e+02 4.619527e+02 5.931957e-01 2.493350e+02 2.379111e+00 1.479044e+02 4.758950e+02 5.963191e-01 2.284715e+02 2.610038e+00 1.362419e+02 4.909966e+02 5.993953e-01 2.079240e+02 2.882762e+00 1.246287e+02 5.071969e+02 6.022134e-01 1.891003e+02 3.184624e+00 1.138787e+02 5.253102e+02 6.053347e-01 1.682513e+02 3.597801e+00 1.018484e+02 5.431925e+02 6.074451e-01 1.541553e+02 3.940474e+00 9.364089e+01 5.659474e+02 6.089776e-01 1.439184e+02 4.231410e+00 8.764306e+01 5.919614e+02 6.093692e-01 1.413027e+02 4.312510e+00 8.610551e+01 6.234853e+02 6.093974e-01 1.411144e+02 4.318463e+00 8.599477e+01 6.574856e+02 6.094033e-01 1.410753e+02 4.319701e+00 8.597177e+01 6.926232e+02 
5.713312e-01 3.650805e+02 1.564946e+00 2.085819e+02 4.184959e+02 5.745870e-01 3.433330e+02 1.673556e+00 1.972747e+02 4.287049e+02 5.787646e-01 3.154284e+02 1.834852e+00 1.825588e+02 4.365548e+02 5.821283e-01 2.929604e+02 1.987055e+00 1.705405e+02 4.481518e+02 5.854119e-01 2.710277e+02 2.159971e+00 1.586628e+02 4.609390e+02 5.886311e-01 2.495250e+02 2.359006e+00 1.468782e+02 4.748688e+02 5.917671e-01 2.285777e+02 2.588910e+00 1.352648e+02 4.900194e+02 5.948334e-01 2.080965e+02 2.858450e+00 1.237827e+02 5.063510e+02 5.976921e-01 1.890016e+02 3.162366e+00 1.129647e+02 5.243962e+02 6.007996e-01 1.682447e+02 3.570988e+00 1.010813e+02 5.424255e+02 6.030010e-01 1.535400e+02 3.927322e+00 9.258478e+01 5.648913e+02 6.045451e-01 1.432260e+02 4.220916e+00 8.658661e+01 5.909050e+02 6.049809e-01 1.403153e+02 4.311582e+00 8.488808e+01 6.222679e+02 6.050099e-01 1.401214e+02 4.317755e+00 8.477485e+01 6.562657e+02 6.050175e-01 1.400708e+02 4.319368e+00 8.474530e+01 6.913967e+02 
5.666075e-01 3.663333e+02 1.546699e+00 2.075672e+02 4.174812e+02 5.699108e-01 3.442688e+02 1.655424e+00 1.962025e+02 4.276327e+02 5.740072e-01 3.169068e+02 1.811281e+00 1.819068e+02 4.359027e+02 5.774916e-01 2.936322e+02 1.966718e+00 1.695701e+02 4.471814e+02 5.807962e-01 2.715594e+02 2.138745e+00 1.577206e+02 4.599968e+02 5.840480e-01 2.498383e+02 2.337705e+00 1.459175e+02 4.739082e+02 5.872012e-01 2.287764e+02 2.566704e+00 1.343378e+02 4.890924e+02 5.902837e-01 2.081870e+02 2.835353e+00 1.228894e+02 5.054576e+02 5.931574e-01 1.889917e+02 3.138537e+00 1.121018e+02 5.235332e+02 5.962947e-01 1.680363e+02 3.548607e+00 1.001991e+02 5.415433e+02 5.985414e-01 1.530293e+02 3.911287e+00 9.159435e+01 5.639008e+02 6.001135e-01 1.425279e+02 4.210499e+00 8.553291e+01 5.898513e+02 6.006477e-01 1.389601e+02 4.322447e+00 8.346606e+01 6.208459e+02 6.006802e-01 1.387430e+02 4.329444e+00 8.334019e+01 6.548310e+02 6.006853e-01 1.387086e+02 4.330557e+00 8.332020e+01 6.899716e+02 
