t            ydata32k     ydata31k     ydata30k     ydata29k     ydata28k     ydata27k     ydata26k     ydata25k     yfit32k      yfit31k      yfit30k      yfit29k      yfit28k      yfit27k      yfit26k      yfit25k      
6.208000e+00 4.175572e-02 2.376793e-02 1.105656e-02 -1.855176e-02 -4.711194e-02 -5.695758e-02 -9.236663e-02 -1.237894e-01 4.248189e-02 2.509546e-02 1.069042e-02 -1.347188e-02 -4.530384e-02 -6.218767e-02 -9.207607e-02 -1.232332e-01 
6.272000e+00 4.103495e-02 2.319807e-02 9.930691e-03 -1.946530e-02 -4.859027e-02 -5.914047e-02 -9.453003e-02 -1.249479e-01 4.147245e-02 2.405165e-02 9.582416e-03 -1.466002e-02 -4.656638e-02 -6.343071e-02 -9.339699e-02 -1.245747e-01 
6.336000e+00 3.964901e-02 2.277431e-02 8.318410e-03 -1.959895e-02 -4.843375e-02 -5.919194e-02 -9.687128e-02 -1.274817e-01 4.047682e-02 2.302318e-02 8.491607e-03 -1.582945e-02 -4.780680e-02 -6.464962e-02 -9.469252e-02 -1.258881e-01 
6.400000e+00 3.813607e-02 2.187637e-02 7.800625e-03 -1.944001e-02 -4.715257e-02 -6.032703e-02 -9.843008e-02 -1.274767e-01 3.949481e-02 2.200984e-02 7.417729e-03 -1.698046e-02 -4.902550e-02 -6.584488e-02 -9.596315e-02 -1.271740e-01 
6.464000e+00 3.785024e-02 2.054235e-02 6.957021e-03 -1.987747e-02 -4.835675e-02 -6.146324e-02 -9.979342e-02 -1.284014e-01 3.852625e-02 2.101139e-02 6.360520e-03 -1.811334e-02 -5.022285e-02 -6.701694e-02 -9.720936e-02 -1.284330e-01 
6.528000e+00 3.680576e-02 1.934779e-02 6.023891e-03 -2.105496e-02 -4.960826e-02 -6.201202e-02 -1.001776e-01 -1.303163e-01 3.757094e-02 2.002763e-02 5.319720e-03 -1.922838e-02 -5.139922e-02 -6.816626e-02 -9.843163e-02 -1.296657e-01 
6.592000e+00 3.591562e-02 1.821567e-02 4.725671e-03 -2.220743e-02 -5.078567e-02 -6.397689e-02 -1.017919e-01 -1.313229e-01 3.662871e-02 1.905833e-02 4.295076e-03 -2.032585e-02 -5.255500e-02 -6.929327e-02 -9.963040e-02 -1.308726e-01 
6.656000e+00 3.523594e-02 1.910312e-02 2.227281e-03 -2.346068e-02 -5.250085e-02 -6.654924e-02 -1.026713e-01 -1.324966e-01 3.569937e-02 1.810327e-02 3.286336e-03 -2.140603e-02 -5.369052e-02 -7.039841e-02 -1.008061e-01 -1.320542e-01 
6.720000e+00 3.480640e-02 1.782486e-02 2.522642e-03 -2.473662e-02 -5.299589e-02 -6.863665e-02 -1.040966e-01 -1.344881e-01 3.478275e-02 1.716226e-02 2.293254e-03 -2.246920e-02 -5.480616e-02 -7.148210e-02 -1.019593e-01 -1.332111e-01 
6.784000e+00 3.376347e-02 1.640164e-02 1.143044e-03 -2.462419e-02 -5.460743e-02 -7.123163e-02 -1.054682e-01 -1.355673e-01 3.387867e-02 1.623509e-02 1.315586e-03 -2.351562e-02 -5.590226e-02 -7.254477e-02 -1.030903e-01 -1.343438e-01 
6.848000e+00 3.419456e-02 1.605924e-02 1.016978e-03 -2.571409e-02 -5.646160e-02 -7.086894e-02 -1.073846e-01 -1.379108e-01 3.298697e-02 1.532155e-02 3.530934e-04 -2.454556e-02 -5.697916e-02 -7.358680e-02 -1.041995e-01 -1.354528e-01 
6.912000e+00 3.335770e-02 1.534000e-02 3.369677e-04 -2.642935e-02 -5.718241e-02 -7.204593e-02 -1.081713e-01 -1.373688e-01 3.210747e-02 1.442143e-02 -5.944594e-04 -2.555928e-02 -5.803719e-02 -7.460862e-02 -1.052874e-01 -1.365386e-01 
6.976000e+00 3.291801e-02 1.362743e-02 -1.670289e-03 -2.820641e-02 -5.888135e-02 -7.303598e-02 -1.071157e-01 -1.380312e-01 3.124001e-02 1.353456e-02 -1.527304e-03 -2.655703e-02 -5.907669e-02 -7.561060e-02 -1.063544e-01 -1.376017e-01 
7.040000e+00 3.166314e-02 1.285064e-02 -1.662790e-03 -2.920800e-02 -6.046571e-02 -7.404662e-02 -1.072146e-01 -1.397751e-01 3.038442e-02 1.266072e-02 -2.445670e-03 -2.753906e-02 -6.009799e-02 -7.659314e-02 -1.074010e-01 -1.386425e-01 
7.104000e+00 3.029431e-02 1.172241e-02 -3.096809e-03 -2.965770e-02 -6.291361e-02 -7.513205e-02 -1.083757e-01 -1.404884e-01 2.954054e-02 1.179972e-02 -3.349781e-03 -2.850563e-02 -6.110139e-02 -7.755661e-02 -1.084274e-01 -1.396615e-01 
7.168000e+00 2.880149e-02 1.055271e-02 -3.477254e-03 -3.004140e-02 -6.298058e-02 -7.624045e-02 -1.094601e-01 -1.420030e-01 2.870820e-02 1.095139e-02 -4.239858e-03 -2.945697e-02 -6.208722e-02 -7.850138e-02 -1.094340e-01 -1.406593e-01 
7.232000e+00 2.753945e-02 1.007315e-02 -4.921765e-03 -3.039853e-02 -6.398810e-02 -7.740643e-02 -1.100876e-01 -1.428377e-01 2.788726e-02 1.011553e-02 -5.116120e-03 -3.039332e-02 -6.305579e-02 -7.942782e-02 -1.104214e-01 -1.416361e-01 
7.296000e+00 2.588275e-02 1.014991e-02 -5.715003e-03 -2.922608e-02 -6.359398e-02 -7.887348e-02 -1.109245e-01 -1.428693e-01 2.707756e-02 9.291959e-03 -5.978780e-03 -3.131492e-02 -6.400738e-02 -8.033628e-02 -1.113897e-01 -1.425925e-01 
7.360000e+00 2.598791e-02 8.795819e-03 -6.795560e-03 -2.863869e-02 -6.346336e-02 -7.976536e-02 -1.119247e-01 -1.425168e-01 2.627893e-02 8.480495e-03 -6.828050e-03 -3.222201e-02 -6.494231e-02 -8.122710e-02 -1.123395e-01 -1.435289e-01 
7.424000e+00 2.408888e-02 7.086893e-03 -7.369027e-03 -3.123296e-02 -6.533681e-02 -8.040166e-02 -1.114738e-01 -1.429099e-01 2.549124e-02 7.680962e-03 -7.664138e-03 -3.311481e-02 -6.586087e-02 -8.210064e-02 -1.132709e-01 -1.444457e-01 
7.488000e+00 2.332310e-02 6.294510e-03 -8.527860e-03 -3.267220e-02 -6.590035e-02 -8.173461e-02 -1.129393e-01 -1.440203e-01 2.471433e-02 6.893184e-03 -8.487249e-03 -3.399355e-02 -6.676333e-02 -8.295723e-02 -1.141845e-01 -1.453433e-01 
7.552000e+00 2.285974e-02 6.146745e-03 -9.148250e-03 -3.313704e-02 -6.700205e-02 -8.325384e-02 -1.139776e-01 -1.460051e-01 2.394804e-02 6.116988e-03 -9.297583e-03 -3.485844e-02 -6.764999e-02 -8.379719e-02 -1.150806e-01 -1.462222e-01 
7.616000e+00 2.242382e-02 4.753805e-03 -9.572557e-03 -3.477356e-02 -6.881099e-02 -8.375754e-02 -1.154768e-01 -1.479215e-01 2.319225e-02 5.352204e-03 -1.009534e-02 -3.570971e-02 -6.852111e-02 -8.462085e-02 -1.159594e-01 -1.470826e-01 
7.680000e+00 2.193225e-02 3.679539e-03 -1.126405e-02 -3.524406e-02 -6.912089e-02 -8.475707e-02 -1.149603e-01 -1.491031e-01 2.244680e-02 4.598664e-03 -1.088071e-02 -3.654758e-02 -6.937698e-02 -8.542852e-02 -1.168213e-01 -1.479250e-01 
7.744000e+00 2.090840e-02 2.637579e-03 -1.191431e-02 -3.645748e-02 -6.976006e-02 -8.563344e-02 -1.172662e-01 -1.484397e-01 2.171155e-02 3.856203e-03 -1.165390e-02 -3.737224e-02 -7.021786e-02 -8.622053e-02 -1.176667e-01 -1.487498e-01 
7.808000e+00 2.119532e-02 1.689443e-03 -1.313305e-02 -3.885291e-02 -7.080209e-02 -8.616504e-02 -1.178526e-01 -1.501653e-01 2.098637e-02 3.124658e-03 -1.241508e-02 -3.818392e-02 -7.104401e-02 -8.699716e-02 -1.184958e-01 -1.495574e-01 
7.872000e+00 2.056913e-02 2.144870e-03 -1.370320e-02 -3.950518e-02 -7.285622e-02 -8.576020e-02 -1.197985e-01 -1.523584e-01 2.027111e-02 2.403868e-03 -1.316444e-02 -3.898281e-02 -7.185568e-02 -8.775871e-02 -1.193090e-01 -1.503481e-01 
7.936000e+00 1.939641e-02 1.827182e-03 -1.458868e-02 -4.059286e-02 -7.370868e-02 -8.587388e-02 -1.198038e-01 -1.528106e-01 1.956563e-02 1.693675e-03 -1.390218e-02 -3.976911e-02 -7.265314e-02 -8.850549e-02 -1.201065e-01 -1.511222e-01 
8.000000e+00 1.853696e-02 1.409548e-03 -1.534982e-02 -4.176485e-02 -7.338726e-02 -8.632586e-02 -1.210656e-01 -1.537583e-01 1.886982e-02 9.939241e-04 -1.462846e-02 -4.054303e-02 -7.343663e-02 -8.923778e-02 -1.208887e-01 -1.518801e-01 
8.064000e+00 1.863729e-02 5.715901e-04 -1.599972e-02 -4.136458e-02 -7.460344e-02 -8.834601e-02 -1.236649e-01 -1.525410e-01 1.818352e-02 3.044609e-04 -1.534347e-02 -4.130476e-02 -7.420640e-02 -8.995585e-02 -1.216559e-01 -1.526221e-01 
8.128000e+00 1.857530e-02 8.935033e-04 -1.659689e-02 -4.169373e-02 -7.545449e-02 -8.982099e-02 -1.249324e-01 -1.526721e-01 1.750662e-02 -3.748657e-04 -1.604739e-02 -4.205450e-02 -7.496269e-02 -9.065999e-02 -1.224084e-01 -1.533487e-01 
8.192000e+00 1.720897e-02 -4.306847e-04 -1.741093e-02 -4.266379e-02 -7.514864e-02 -9.011288e-02 -1.252648e-01 -1.527386e-01 1.683898e-02 -1.044205e-03 -1.674037e-02 -4.279242e-02 -7.570572e-02 -9.135046e-02 -1.231463e-01 -1.540600e-01 
8.256000e+00 1.675302e-02 -7.731305e-04 -1.773211e-02 -4.324133e-02 -7.642690e-02 -9.106165e-02 -1.266850e-01 -1.550479e-01 1.618048e-02 -1.703703e-03 -1.742260e-02 -4.351872e-02 -7.643575e-02 -9.202754e-02 -1.238701e-01 -1.547564e-01 
8.320000e+00 1.503496e-02 -2.317079e-03 -1.791883e-02 -4.622799e-02 -7.769612e-02 -9.044828e-02 -1.275715e-01 -1.555502e-01 1.553099e-02 -2.353505e-03 -1.809424e-02 -4.423357e-02 -7.715298e-02 -9.269147e-02 -1.245800e-01 -1.554383e-01 
8.384000e+00 1.433412e-02 -2.892965e-03 -1.772652e-02 -4.715312e-02 -7.766189e-02 -9.137569e-02 -1.287476e-01 -1.565836e-01 1.489039e-02 -2.993753e-03 -1.875546e-02 -4.493717e-02 -7.785765e-02 -9.334252e-02 -1.252763e-01 -1.561059e-01 
8.448000e+00 1.457006e-02 -3.572664e-03 -1.893353e-02 -4.862454e-02 -7.821101e-02 -9.157463e-02 -1.271356e-01 -1.588570e-01 1.425856e-02 -3.624588e-03 -1.940641e-02 -4.562969e-02 -7.854998e-02 -9.398093e-02 -1.259592e-01 -1.567595e-01 
8.512000e+00 1.503179e-02 -4.564355e-03 -1.983639e-02 -4.908965e-02 -7.594852e-02 -9.159884e-02 -1.289137e-01 -1.586653e-01 1.363537e-02 -4.246149e-03 -2.004726e-02 -4.631129e-02 -7.923019e-02 -9.460696e-02 -1.266289e-01 -1.573995e-01 
8.576000e+00 1.500718e-02 -4.069861e-03 -2.042606e-02 -4.996806e-02 -7.695285e-02 -9.186142e-02 -1.279402e-01 -1.581731e-01 1.302072e-02 -4.858571e-03 -2.067816e-02 -4.698216e-02 -7.989848e-02 -9.522083e-02 -1.272858e-01 -1.580260e-01 
8.640000e+00 1.385596e-02 -4.128440e-03 -2.106392e-02 -5.006232e-02 -7.877569e-02 -9.264396e-02 -1.288737e-01 -1.588888e-01 1.241447e-02 -5.461989e-03 -2.129927e-02 -4.764247e-02 -8.055506e-02 -9.582279e-02 -1.279300e-01 -1.586395e-01 
8.704000e+00 1.188165e-02 -5.445156e-03 -2.181555e-02 -5.105233e-02 -7.991872e-02 -9.237380e-02 -1.300232e-01 -1.608537e-01 1.181652e-02 -6.056536e-03 -2.191074e-02 -4.829237e-02 -8.120014e-02 -9.641307e-02 -1.285619e-01 -1.592401e-01 
8.768000e+00 1.047543e-02 -6.724993e-03 -2.273761e-02 -5.176111e-02 -8.120296e-02 -9.415737e-02 -1.305318e-01 -1.606718e-01 1.122676e-02 -6.642341e-03 -2.251271e-02 -4.893203e-02 -8.183393e-02 -9.699189e-02 -1.291816e-01 -1.598281e-01 
8.832000e+00 1.067285e-02 -7.267936e-03 -2.351390e-02 -5.198787e-02 -8.255203e-02 -9.544096e-02 -1.305838e-01 -1.616249e-01 1.064507e-02 -7.219534e-03 -2.310535e-02 -4.956162e-02 -8.245661e-02 -9.755948e-02 -1.297894e-01 -1.604039e-01 
8.896000e+00 1.034698e-02 -7.385017e-03 -2.438127e-02 -5.267012e-02 -8.361010e-02 -9.737420e-02 -1.315120e-01 -1.625961e-01 1.007134e-02 -7.788240e-03 -2.368878e-02 -5.018130e-02 -8.306838e-02 -9.811605e-02 -1.303856e-01 -1.609676e-01 
8.960000e+00 9.780661e-03 -8.633460e-03 -2.434599e-02 -5.322895e-02 -8.466715e-02 -9.627190e-02 -1.320181e-01 -1.635499e-01 9.505455e-03 -8.348586e-03 -2.426316e-02 -5.079121e-02 -8.366944e-02 -9.866183e-02 -1.309703e-01 -1.615195e-01 
9.024000e+00 8.387335e-03 -8.843840e-03 -2.514694e-02 -5.349980e-02 -8.441288e-02 -9.616270e-02 -1.324087e-01 -1.625562e-01 8.947320e-03 -8.900693e-03 -2.482862e-02 -5.139151e-02 -8.425997e-02 -9.919701e-02 -1.315437e-01 -1.620598e-01 
9.088000e+00 7.941892e-03 -9.465892e-03 -2.645908e-02 -5.423621e-02 -8.572394e-02 -9.779456e-02 -1.327190e-01 -1.630576e-01 8.396823e-03 -9.444683e-03 -2.538530e-02 -5.198236e-02 -8.484016e-02 -9.972180e-02 -1.321061e-01 -1.625889e-01 
9.152000e+00 7.426759e-03 -9.895313e-03 -2.629003e-02 -5.296547e-02 -8.562850e-02 -9.779476e-02 -1.325806e-01 -1.633198e-01 7.853860e-03 -9.980674e-03 -2.593335e-02 -5.256390e-02 -8.541019e-02 -1.002364e-01 -1.326577e-01 -1.631069e-01 
9.216000e+00 6.500399e-03 -9.305704e-03 -2.596007e-02 -5.402750e-02 -8.609242e-02 -9.899748e-02 -1.331555e-01 -1.649358e-01 7.318327e-03 -1.050879e-02 -2.647289e-02 -5.313628e-02 -8.597023e-02 -1.007410e-01 -1.331987e-01 -1.636140e-01 
9.280000e+00 6.255790e-03 -1.001128e-02 -2.567672e-02 -5.517042e-02 -8.611091e-02 -1.012885e-01 -1.345220e-01 -1.642759e-01 6.790124e-03 -1.102913e-02 -2.700405e-02 -5.369965e-02 -8.652046e-02 -1.012359e-01 -1.337294e-01 -1.641105e-01 
9.344000e+00 5.721441e-03 -9.977846e-03 -2.594691e-02 -5.536214e-02 -8.597492e-02 -1.011770e-01 -1.344070e-01 -1.631558e-01 6.269150e-03 -1.154183e-02 -2.752697e-02 -5.425414e-02 -8.706105e-02 -1.017211e-01 -1.342498e-01 -1.645967e-01 
9.408000e+00 5.081239e-03 -1.042855e-02 -2.706095e-02 -5.531066e-02 -8.726433e-02 -1.021832e-01 -1.337299e-01 -1.622809e-01 5.755306e-03 -1.204699e-02 -2.804177e-02 -5.479990e-02 -8.759218e-02 -1.021969e-01 -1.347602e-01 -1.650726e-01 
9.472000e+00 5.190340e-03 -1.094983e-02 -2.860761e-02 -5.562218e-02 -8.774829e-02 -1.037422e-01 -1.350689e-01 -1.636565e-01 5.248495e-03 -1.254472e-02 -2.854858e-02 -5.533706e-02 -8.811400e-02 -1.026635e-01 -1.352608e-01 -1.655386e-01 
9.536000e+00 5.072408e-03 -1.108296e-02 -2.842697e-02 -5.699976e-02 -8.939901e-02 -1.027969e-01 -1.359190e-01 -1.641213e-01 4.748619e-03 -1.303513e-02 -2.904753e-02 -5.586576e-02 -8.862668e-02 -1.031210e-01 -1.357518e-01 -1.659949e-01 
9.600000e+00 4.911927e-03 -1.210326e-02 -2.915448e-02 -5.836103e-02 -8.928360e-02 -1.033321e-01 -1.366851e-01 -1.655120e-01 4.255584e-03 -1.351834e-02 -2.953873e-02 -5.638613e-02 -8.913038e-02 -1.035696e-01 -1.362333e-01 -1.664416e-01 
9.664000e+00 5.286443e-03 -1.191638e-02 -2.908210e-02 -5.942498e-02 -9.041914e-02 -1.049947e-01 -1.363805e-01 -1.678380e-01 3.769298e-03 -1.399444e-02 -3.002230e-02 -5.689831e-02 -8.962526e-02 -1.040096e-01 -1.367056e-01 -1.668789e-01 
9.728000e+00 3.535532e-03 -1.239923e-02 -3.026311e-02 -5.948109e-02 -9.014755e-02 -1.043679e-01 -1.357161e-01 -1.688423e-01 3.289666e-03 -1.446354e-02 -3.049837e-02 -5.740241e-02 -9.011147e-02 -1.044410e-01 -1.371688e-01 -1.673071e-01 
9.792000e+00 3.277994e-03 -1.303192e-02 -3.020058e-02 -5.957526e-02 -9.092505e-02 -1.057950e-01 -1.354534e-01 -1.692336e-01 2.816599e-03 -1.492574e-02 -3.096705e-02 -5.789858e-02 -9.058916e-02 -1.048640e-01 -1.376232e-01 -1.677264e-01 
9.856000e+00 2.743062e-03 -1.461081e-02 -3.029249e-02 -5.916964e-02 -9.145217e-02 -1.052633e-01 -1.359193e-01 -1.678152e-01 2.350005e-03 -1.538115e-02 -3.142846e-02 -5.838693e-02 -9.105849e-02 -1.052788e-01 -1.380687e-01 -1.681369e-01 
9.920000e+00 2.727549e-03 -1.490798e-02 -3.079289e-02 -5.885632e-02 -9.221816e-02 -1.047027e-01 -1.366431e-01 -1.685772e-01 1.889798e-03 -1.582986e-02 -3.188270e-02 -5.886759e-02 -9.151960e-02 -1.056856e-01 -1.385058e-01 -1.685387e-01 
9.984000e+00 1.817362e-03 -1.523209e-02 -3.034974e-02 -6.041325e-02 -9.231058e-02 -1.047504e-01 -1.383188e-01 -1.693151e-01 1.435889e-03 -1.627198e-02 -3.232989e-02 -5.934068e-02 -9.197262e-02 -1.060844e-01 -1.389344e-01 -1.689322e-01 
1.004800e+01 1.517572e-03 -1.611848e-02 -3.071161e-02 -5.971210e-02 -9.414181e-02 -1.050462e-01 -1.386785e-01 -1.690004e-01 9.881917e-04 -1.670759e-02 -3.277014e-02 -5.980632e-02 -9.241772e-02 -1.064756e-01 -1.393548e-01 -1.693175e-01 
1.011200e+01 5.517181e-04 -1.663546e-02 -3.099510e-02 -6.008081e-02 -9.383108e-02 -1.060910e-01 -1.388559e-01 -1.688471e-01 5.466218e-04 -1.713680e-02 -3.320356e-02 -6.026462e-02 -9.285502e-02 -1.068591e-01 -1.397671e-01 -1.696946e-01 
1.017600e+01 5.196804e-04 -1.661248e-02 -3.298622e-02 -5.979559e-02 -9.402161e-02 -1.071606e-01 -1.395899e-01 -1.693723e-01 1.110951e-04 -1.755970e-02 -3.363025e-02 -6.071570e-02 -9.328465e-02 -1.072352e-01 -1.401715e-01 -1.700639e-01 
1.024000e+01 -6.072700e-04 -1.741218e-02 -3.465134e-02 -5.986660e-02 -9.366538e-02 -1.070074e-01 -1.401942e-01 -1.695340e-01 -3.184711e-04 -1.797638e-02 -3.405032e-02 -6.115968e-02 -9.370677e-02 -1.076040e-01 -1.405681e-01 -1.704255e-01 
1.030400e+01 -6.168934e-04 -1.838718e-02 -3.439267e-02 -6.051843e-02 -9.506597e-02 -1.074384e-01 -1.407451e-01 -1.691468e-01 -7.421583e-04 -1.838694e-02 -3.446387e-02 -6.159666e-02 -9.412149e-02 -1.079656e-01 -1.409571e-01 -1.707795e-01 
1.036800e+01 -6.166622e-04 -1.932290e-02 -3.453910e-02 -6.167688e-02 -9.550855e-02 -1.063147e-01 -1.418415e-01 -1.713039e-01 -1.160047e-03 -1.879146e-02 -3.487100e-02 -6.202676e-02 -9.452894e-02 -1.083203e-01 -1.413386e-01 -1.711261e-01 
1.043200e+01 -6.602204e-04 -1.956544e-02 -3.490339e-02 -6.272704e-02 -9.618941e-02 -1.076580e-01 -1.407986e-01 -1.724288e-01 -1.572217e-03 -1.919003e-02 -3.527180e-02 -6.245009e-02 -9.492926e-02 -1.086680e-01 -1.417128e-01 -1.714654e-01 
1.049600e+01 -1.827416e-03 -1.913235e-02 -3.581311e-02 -6.264950e-02 -9.623535e-02 -1.089121e-01 -1.417947e-01 -1.735813e-01 -1.978745e-03 -1.958275e-02 -3.566639e-02 -6.286675e-02 -9.532256e-02 -1.090090e-01 -1.420798e-01 -1.717977e-01 
1.056000e+01 -3.242102e-03 -1.969727e-02 -3.614336e-02 -6.349565e-02 -9.514376e-02 -1.090246e-01 -1.419959e-01 -1.724591e-01 -2.379710e-03 -1.996969e-02 -3.605485e-02 -6.327684e-02 -9.570898e-02 -1.093434e-01 -1.424397e-01 -1.721229e-01 
1.062400e+01 -2.704777e-03 -2.071553e-02 -3.543104e-02 -6.428800e-02 -9.561775e-02 -1.089590e-01 -1.421783e-01 -1.733861e-01 -2.775188e-03 -2.035094e-02 -3.643729e-02 -6.368047e-02 -9.608863e-02 -1.096712e-01 -1.427927e-01 -1.724414e-01 
1.068800e+01 -2.955761e-03 -2.107556e-02 -3.560540e-02 -6.498699e-02 -9.580369e-02 -1.090183e-01 -1.431995e-01 -1.749280e-01 -3.165253e-03 -2.072658e-02 -3.681378e-02 -6.407775e-02 -9.646163e-02 -1.099928e-01 -1.431389e-01 -1.727532e-01 
1.075200e+01 -3.564245e-03 -2.087489e-02 -3.546066e-02 -6.648829e-02 -9.552137e-02 -1.098475e-01 -1.435792e-01 -1.753377e-01 -3.549980e-03 -2.109670e-02 -3.718444e-02 -6.446877e-02 -9.682809e-02 -1.103080e-01 -1.434785e-01 -1.730585e-01 
1.081600e+01 -3.369277e-03 -2.064862e-02 -3.614788e-02 -6.752393e-02 -9.572017e-02 -1.103899e-01 -1.445449e-01 -1.749440e-01 -3.929441e-03 -2.146138e-02 -3.754934e-02 -6.485363e-02 -9.718814e-02 -1.106172e-01 -1.438116e-01 -1.733574e-01 
1.088000e+01 -4.627918e-03 -2.167998e-02 -3.572463e-02 -6.744584e-02 -9.645636e-02 -1.096035e-01 -1.447806e-01 -1.751144e-01 -4.303709e-03 -2.182070e-02 -3.790857e-02 -6.523243e-02 -9.754188e-02 -1.109204e-01 -1.441382e-01 -1.736501e-01 
1.094400e+01 -4.392079e-03 -2.206405e-02 -3.670417e-02 -6.763707e-02 -9.628235e-02 -1.096747e-01 -1.467217e-01 -1.760334e-01 -4.672855e-03 -2.217474e-02 -3.826223e-02 -6.560526e-02 -9.788942e-02 -1.112176e-01 -1.444586e-01 -1.739366e-01 
1.100800e+01 -4.867144e-03 -2.264669e-02 -3.694690e-02 -6.703848e-02 -9.674844e-02 -1.104232e-01 -1.482634e-01 -1.744063e-01 -5.036949e-03 -2.252357e-02 -3.861040e-02 -6.597222e-02 -9.823088e-02 -1.115092e-01 -1.447728e-01 -1.742171e-01 
1.107200e+01 -5.465930e-03 -2.311181e-02 -3.716370e-02 -6.688599e-02 -9.733689e-02 -1.107291e-01 -1.477674e-01 -1.738157e-01 -5.396060e-03 -2.286727e-02 -3.895317e-02 -6.633340e-02 -9.856636e-02 -1.117950e-01 -1.450810e-01 -1.744918e-01 
1.113600e+01 -4.649479e-03 -2.354834e-02 -3.822746e-02 -6.771734e-02 -9.735777e-02 -1.102295e-01 -1.466729e-01 -1.743166e-01 -5.750256e-03 -2.320592e-02 -3.929061e-02 -6.668889e-02 -9.889595e-02 -1.120753e-01 -1.453833e-01 -1.747607e-01 
1.120000e+01 -5.851649e-03 -2.379649e-02 -3.994558e-02 -6.860195e-02 -9.738354e-02 -1.102958e-01 -1.476095e-01 -1.741343e-01 -6.099605e-03 -2.353959e-02 -3.962282e-02 -6.703878e-02 -9.921978e-02 -1.123502e-01 -1.456797e-01 -1.750240e-01 
1.126400e+01 -6.713748e-03 -2.395106e-02 -4.051577e-02 -6.941001e-02 -9.741250e-02 -1.103396e-01 -1.458719e-01 -1.750619e-01 -6.444173e-03 -2.386835e-02 -3.994987e-02 -6.738316e-02 -9.953793e-02 -1.126197e-01 -1.459705e-01 -1.752817e-01 
1.132800e+01 -6.201689e-03 -2.375300e-02 -4.027679e-02 -6.797411e-02 -9.861782e-02 -1.103060e-01 -1.470690e-01 -1.758428e-01 -6.784025e-03 -2.419229e-02 -4.027185e-02 -6.772211e-02 -9.985051e-02 -1.128840e-01 -1.462556e-01 -1.755341e-01 
1.139200e+01 -7.778182e-03 -2.446055e-02 -4.028766e-02 -7.016272e-02 -9.867799e-02 -1.110558e-01 -1.466553e-01 -1.761491e-01 -7.119226e-03 -2.451145e-02 -4.058883e-02 -6.805572e-02 -1.001576e-01 -1.131432e-01 -1.465353e-01 -1.757812e-01 
1.145600e+01 -8.198612e-03 -2.549015e-02 -3.923169e-02 -7.018872e-02 -9.952070e-02 -1.123884e-01 -1.450522e-01 -1.750943e-01 -7.449839e-03 -2.482593e-02 -4.090088e-02 -6.838408e-02 -1.004593e-01 -1.133973e-01 -1.468096e-01 -1.760232e-01 
1.152000e+01 -8.719792e-03 -2.607799e-02 -3.982779e-02 -6.897567e-02 -1.003646e-01 -1.121824e-01 -1.449999e-01 -1.761538e-01 -7.775928e-03 -2.513578e-02 -4.120810e-02 -6.870727e-02 -1.007558e-01 -1.136465e-01 -1.470787e-01 -1.762600e-01 
1.158400e+01 -7.903284e-03 -2.716892e-02 -4.036444e-02 -6.880583e-02 -1.008603e-01 -1.113562e-01 -1.463658e-01 -1.761662e-01 -8.097554e-03 -2.544108e-02 -4.151054e-02 -6.902537e-02 -1.010470e-01 -1.138909e-01 -1.473425e-01 -1.764919e-01 
1.164800e+01 -8.176639e-03 -2.661053e-02 -4.050696e-02 -6.990889e-02 -1.006953e-01 -1.121454e-01 -1.473966e-01 -1.775376e-01 -8.414778e-03 -2.574189e-02 -4.180829e-02 -6.933845e-02 -1.013332e-01 -1.141305e-01 -1.476013e-01 -1.767190e-01 
1.171200e+01 -8.440011e-03 -2.698001e-02 -4.113158e-02 -6.980901e-02 -1.002202e-01 -1.123473e-01 -1.467862e-01 -1.766902e-01 -8.727661e-03 -2.603827e-02 -4.210142e-02 -6.964661e-02 -1.016143e-01 -1.143655e-01 -1.478552e-01 -1.769413e-01 
1.177600e+01 -9.009316e-03 -2.749302e-02 -4.133856e-02 -6.902620e-02 -1.010972e-01 -1.125593e-01 -1.471280e-01 -1.783944e-01 -9.036262e-03 -2.633030e-02 -4.239000e-02 -6.994991e-02 -1.018905e-01 -1.145959e-01 -1.481041e-01 -1.771589e-01 
1.184000e+01 -9.951684e-03 -2.865292e-02 -4.113248e-02 -6.849255e-02 -1.004672e-01 -1.139030e-01 -1.462306e-01 -1.788627e-01 -9.340639e-03 -2.661804e-02 -4.267410e-02 -7.024843e-02 -1.021619e-01 -1.148219e-01 -1.483483e-01 -1.773720e-01 
1.190400e+01 -1.010666e-02 -2.788701e-02 -4.151759e-02 -6.906804e-02 -1.007476e-01 -1.150625e-01 -1.452148e-01 -1.792022e-01 -9.640850e-03 -2.690154e-02 -4.295379e-02 -7.054225e-02 -1.024285e-01 -1.150434e-01 -1.485877e-01 -1.775807e-01 
1.196800e+01 -1.140420e-02 -2.815336e-02 -4.272185e-02 -7.098227e-02 -1.013316e-01 -1.147816e-01 -1.469086e-01 -1.788933e-01 -9.936953e-03 -2.718088e-02 -4.322914e-02 -7.083145e-02 -1.026905e-01 -1.152607e-01 -1.488226e-01 -1.777850e-01 
1.203200e+01 -1.131087e-02 -2.851288e-02 -4.289006e-02 -7.246968e-02 -1.005502e-01 -1.145389e-01 -1.484454e-01 -1.792521e-01 -1.022900e-02 -2.745610e-02 -4.350021e-02 -7.111609e-02 -1.029478e-01 -1.154737e-01 -1.490530e-01 -1.779850e-01 
