Vtes01       Ites01       Rtes01       Ptes01       Ptot01       Vtes02       Ites02       Rtes02       Ptes02       Ptot02       Vtes03       Ites03       Rtes03       Ptes03       Ptot03       Vtes04       Ites04       Rtes04       Ptes04       Ptot04       Vtes05       Ites05       Rtes05       Ptes05       Ptot05       Vtes06       Ites06       Rtes06       Ptes06       Ptot06       Vtes07       Ites07       Rtes07       Ptes07       Ptot07       Vtes08       Ites08       Rtes08       Ptes08       Ptot08       Vtes09       Ites09       Rtes09       Ptes09       Ptot09       Vtes10       Ites10       Rtes10       Ptes10       Ptot10       Vtes11       Ites11       Rtes11       Ptes11       Ptot11       Vtes12       Ites12       Rtes12       Ptes12       Ptot12       Vtes13       Ites13       Rtes13       Ptes13       Ptot13       Vtes14       Ites14       Rtes14       Ptes14       Ptot14       Vtes15       Ites15       Rtes15       Ptes15       Ptot15       
7.292426e-01 3.308788e+02 2.203957e+00 2.412909e+02 4.547677e+02 7.320192e-01 3.126418e+02 2.341399e+00 2.288598e+02 4.642180e+02 7.349351e-01 2.934901e+02 2.504123e+00 2.156961e+02 4.740031e+02 7.374778e-01 2.767893e+02 2.664401e+00 2.041260e+02 4.864490e+02 7.400838e-01 2.596731e+02 2.850059e+00 1.921799e+02 4.995864e+02 7.427172e-01 2.423762e+02 3.064316e+00 1.800170e+02 5.135745e+02 7.453269e-01 2.252358e+02 3.309095e+00 1.678743e+02 5.286501e+02 7.479395e-01 2.080761e+02 3.594547e+00 1.556284e+02 5.446898e+02 7.503753e-01 1.920772e+02 3.906635e+00 1.441300e+02 5.625445e+02 7.521240e-01 1.805920e+02 4.164769e+00 1.358276e+02 5.846625e+02 7.533709e-01 1.724024e+02 4.369841e+00 1.298829e+02 6.102057e+02 7.534878e-01 1.716343e+02 4.390078e+00 1.293243e+02 6.422023e+02 7.535078e-01 1.715029e+02 4.393558e+00 1.292287e+02 6.757293e+02 7.535104e-01 1.714855e+02 4.394018e+00 1.292161e+02 7.104067e+02 7.535138e-01 1.714636e+02 4.394600e+00 1.292002e+02 7.461481e+02 
7.244900e-01 3.317946e+02 2.183550e+00 2.403819e+02 4.538587e+02 7.273113e-01 3.132644e+02 2.321717e+00 2.278407e+02 4.631989e+02 7.302399e-01 2.940290e+02 2.483564e+00 2.147117e+02 4.730186e+02 7.328134e-01 2.771259e+02 2.644334e+00 2.030816e+02 4.854046e+02 7.354264e-01 2.599634e+02 2.828962e+00 1.911839e+02 4.985905e+02 7.380799e-01 2.425350e+02 3.043189e+00 1.790102e+02 5.125677e+02 7.407115e-01 2.252508e+02 3.288386e+00 1.668458e+02 5.276216e+02 7.433539e-01 2.078950e+02 3.575623e+00 1.545395e+02 5.436010e+02 7.458018e-01 1.918170e+02 3.888091e+00 1.430574e+02 5.614720e+02 7.475780e-01 1.801506e+02 4.149739e+00 1.346767e+02 5.835116e+02 7.488525e-01 1.717796e+02 4.359380e+00 1.286376e+02 6.089604e+02 7.490244e-01 1.706509e+02 4.389220e+00 1.278217e+02 6.406997e+02 7.490478e-01 1.704973e+02 4.393311e+00 1.277107e+02 6.742112e+02 7.490499e-01 1.704832e+02 4.393687e+00 1.277004e+02 7.088910e+02 7.490535e-01 1.704599e+02 4.394310e+00 1.276835e+02 7.446315e+02 
7.197449e-01 3.326613e+02 2.163597e+00 2.394313e+02 4.529081e+02 7.225932e-01 3.139539e+02 2.301590e+00 2.268609e+02 4.622191e+02 7.255353e-01 2.946296e+02 2.462534e+00 2.137642e+02 4.720711e+02 7.281395e-01 2.775253e+02 2.623686e+00 2.020772e+02 4.844002e+02 7.307778e-01 2.601963e+02 2.808563e+00 1.901457e+02 4.975523e+02 7.334276e-01 2.427926e+02 3.020799e+00 1.780708e+02 5.116283e+02 7.361038e-01 2.252151e+02 3.268448e+00 1.657817e+02 5.265574e+02 7.388069e-01 2.074608e+02 3.561188e+00 1.532735e+02 5.423349e+02 7.412266e-01 1.915683e+02 3.869256e+00 1.419955e+02 5.604100e+02 7.430388e-01 1.796653e+02 4.135683e+00 1.334983e+02 5.823332e+02 7.443402e-01 1.711177e+02 4.349873e+00 1.273698e+02 6.076926e+02 7.445605e-01 1.696704e+02 4.388276e+00 1.263299e+02 6.392079e+02 7.445862e-01 1.695021e+02 4.392784e+00 1.262089e+02 6.727095e+02 7.445890e-01 1.694834e+02 4.393287e+00 1.261954e+02 7.073860e+02 7.445940e-01 1.694507e+02 4.394163e+00 1.261720e+02 7.431199e+02 
7.150158e-01 3.334231e+02 2.144470e+00 2.384028e+02 4.518796e+02 7.178660e-01 3.147027e+02 2.281093e+00 2.259143e+02 4.612725e+02 7.208403e-01 2.951673e+02 2.442141e+00 2.127685e+02 4.710754e+02 7.234783e-01 2.778410e+02 2.603929e+00 2.010119e+02 4.833350e+02 7.261263e-01 2.604485e+02 2.787984e+00 1.891185e+02 4.965251e+02 7.287843e-01 2.429907e+02 2.999227e+00 1.770878e+02 5.106453e+02 7.314699e-01 2.253513e+02 3.245909e+00 1.648377e+02 5.256135e+02 7.342189e-01 2.072960e+02 3.541887e+00 1.522006e+02 5.412621e+02 7.366658e-01 1.912244e+02 3.852363e+00 1.408685e+02 5.592830e+02 7.384755e-01 1.793378e+02 4.117791e+00 1.324366e+02 5.812715e+02 7.398435e-01 1.703528e+02 4.343007e+00 1.260344e+02 6.063572e+02 7.400978e-01 1.686826e+02 4.387517e+00 1.248416e+02 6.377196e+02 7.401253e-01 1.685018e+02 4.392388e+00 1.247125e+02 6.712131e+02 7.401278e-01 1.684853e+02 4.392833e+00 1.247007e+02 7.058912e+02 7.401320e-01 1.684579e+02 4.393573e+00 1.246811e+02 7.416290e+02 
7.102625e-01 3.343438e+02 2.124348e+00 2.374719e+02 4.509487e+02 7.131334e-01 3.154877e+02 2.260416e+00 2.249848e+02 4.603430e+02 7.161320e-01 2.957927e+02 2.421060e+00 2.118266e+02 4.701335e+02 7.187969e-01 2.782892e+02 2.582913e+00 2.000334e+02 4.823565e+02 7.214518e-01 2.608518e+02 2.765754e+00 1.881920e+02 4.955986e+02 7.241261e-01 2.432864e+02 2.976435e+00 1.761700e+02 5.097275e+02 7.268346e-01 2.254970e+02 3.223256e+00 1.638990e+02 5.246748e+02 7.295709e-01 2.075247e+02 3.515586e+00 1.514040e+02 5.404654e+02 7.320797e-01 1.910464e+02 3.831946e+00 1.398612e+02 5.582757e+02 7.338829e-01 1.792034e+02 4.095252e+00 1.315143e+02 5.803492e+02 7.353355e-01 1.696625e+02 4.334106e+00 1.247589e+02 6.050817e+02 7.356313e-01 1.677192e+02 4.386089e+00 1.233795e+02 6.362575e+02 7.356639e-01 1.675052e+02 4.391888e+00 1.232275e+02 6.697281e+02 7.356669e-01 1.674854e+02 4.392424e+00 1.232135e+02 7.044041e+02 7.356727e-01 1.674477e+02 4.393447e+00 1.231867e+02 7.401347e+02 
7.055047e-01 3.352941e+02 2.104137e+00 2.365516e+02 4.500283e+02 7.084233e-01 3.161246e+02 2.240962e+00 2.239500e+02 4.593082e+02 7.114235e-01 2.964191e+02 2.400059e+00 2.108795e+02 4.691864e+02 7.141268e-01 2.786633e+02 2.562687e+00 1.990009e+02 4.813240e+02 7.168129e-01 2.610209e+02 2.746190e+00 1.871031e+02 4.945097e+02 7.195097e-01 2.433079e+02 2.957198e+00 1.750624e+02 5.086199e+02 7.222188e-01 2.255142e+02 3.202543e+00 1.628706e+02 5.236464e+02 7.249286e-01 2.077162e+02 3.489996e+00 1.505794e+02 5.396409e+02 7.275069e-01 1.907820e+02 3.813288e+00 1.387952e+02 5.572097e+02 7.293352e-01 1.787733e+02 4.079666e+00 1.303856e+02 5.792206e+02 7.308288e-01 1.689636e+02 4.325363e+00 1.234834e+02 6.038062e+02 7.311686e-01 1.667316e+02 4.385302e+00 1.219089e+02 6.347869e+02 7.312043e-01 1.664968e+02 4.391701e+00 1.217432e+02 6.682438e+02 7.312059e-01 1.664862e+02 4.391993e+00 1.217357e+02 7.029262e+02 7.312105e-01 1.664561e+02 4.392812e+00 1.217145e+02 7.386624e+02 
7.007450e-01 3.362569e+02 2.083957e+00 2.356303e+02 4.491071e+02 7.037076e-01 3.167979e+02 2.221314e+00 2.229331e+02 4.582913e+02 7.067195e-01 2.970155e+02 2.379403e+00 2.099067e+02 4.682136e+02 7.094553e-01 2.790466e+02 2.542426e+00 1.979711e+02 4.802942e+02 7.121319e-01 2.614663e+02 2.723609e+00 1.861985e+02 4.936051e+02 7.148579e-01 2.435623e+02 2.935010e+00 1.741124e+02 5.076699e+02 7.175968e-01 2.255728e+02 3.181220e+00 1.618703e+02 5.226461e+02 7.202777e-01 2.079641e+02 3.463472e+00 1.497919e+02 5.388534e+02 7.229149e-01 1.906429e+02 3.791983e+00 1.378186e+02 5.562331e+02 7.248051e-01 1.782279e+02 4.066733e+00 1.291805e+02 5.780154e+02 7.263293e-01 1.682170e+02 4.317810e+00 1.221810e+02 6.025037e+02 7.267049e-01 1.657497e+02 4.384351e+00 1.204511e+02 6.333291e+02 7.267425e-01 1.655030e+02 4.391113e+00 1.202781e+02 6.667787e+02 7.267452e-01 1.654853e+02 4.391600e+00 1.202656e+02 7.014562e+02 7.267487e-01 1.654625e+02 4.392226e+00 1.202497e+02 7.371976e+02 
6.959767e-01 3.372761e+02 2.063522e+00 2.347363e+02 4.482131e+02 6.989895e-01 3.174874e+02 2.201629e+00 2.219204e+02 4.572785e+02 7.020014e-01 2.977048e+02 2.358045e+00 2.089892e+02 4.672961e+02 7.047945e-01 2.793598e+02 2.522891e+00 1.968913e+02 4.792143e+02 7.074746e-01 2.617569e+02 2.702792e+00 1.851864e+02 4.925929e+02 7.102262e-01 2.436842e+02 2.914535e+00 1.730709e+02 5.066284e+02 7.129749e-01 2.256305e+02 3.159923e+00 1.608689e+02 5.216446e+02 7.156656e-01 2.079578e+02 3.441397e+00 1.488283e+02 5.378897e+02 7.183219e-01 1.905105e+02 3.770510e+00 1.368479e+02 5.552624e+02 7.202885e-01 1.775942e+02 4.055811e+00 1.279191e+02 5.767540e+02 7.218226e-01 1.675177e+02 4.308934e+00 1.209180e+02 6.012408e+02 7.222415e-01 1.647668e+02 4.383417e+00 1.190014e+02 6.318794e+02 7.222823e-01 1.644985e+02 4.390814e+00 1.188144e+02 6.653149e+02 7.222852e-01 1.644796e+02 4.391337e+00 1.188011e+02 6.999917e+02 7.222883e-01 1.644592e+02 4.391900e+00 1.187870e+02 7.357349e+02 
6.912157e-01 3.382470e+02 2.043524e+00 2.338016e+02 4.472784e+02 6.942563e-01 3.182761e+02 2.181302e+00 2.209652e+02 4.563233e+02 6.972819e-01 2.984036e+02 2.336708e+00 2.080714e+02 4.663783e+02 7.001228e-01 2.797444e+02 2.502724e+00 1.958554e+02 4.781785e+02 7.028328e-01 2.619452e+02 2.683129e+00 1.841036e+02 4.915102e+02 7.055790e-01 2.439075e+02 2.892814e+00 1.720960e+02 5.056535e+02 7.083516e-01 2.256974e+02 3.138501e+00 1.598731e+02 5.206489e+02 7.110645e-01 2.078786e+02 3.420575e+00 1.478151e+02 5.368766e+02 7.137048e-01 1.905367e+02 3.745760e+00 1.359870e+02 5.544015e+02 7.157560e-01 1.770641e+02 4.042355e+00 1.267347e+02 5.755697e+02 7.173151e-01 1.668241e+02 4.299828e+00 1.196655e+02 5.999883e+02 7.177768e-01 1.637913e+02 4.382266e+00 1.175656e+02 6.304436e+02 7.178216e-01 1.634972e+02 4.390421e+00 1.173618e+02 6.638624e+02 7.178234e-01 1.634853e+02 4.390751e+00 1.173536e+02 6.985442e+02 7.178289e-01 1.634494e+02 4.391749e+00 1.173287e+02 7.342767e+02 
6.864025e-01 3.395610e+02 2.021441e+00 2.330755e+02 4.465523e+02 6.895247e-01 3.190543e+02 2.161152e+00 2.199958e+02 4.553540e+02 6.925788e-01 2.989945e+02 2.316360e+00 2.070773e+02 4.653842e+02 6.954148e-01 2.803676e+02 2.480368e+00 1.949717e+02 4.772948e+02 6.981600e-01 2.623370e+02 2.661310e+00 1.831532e+02 4.905598e+02 7.009367e-01 2.440994e+02 2.871521e+00 1.710982e+02 5.046557e+02 7.037158e-01 2.258457e+02 3.115914e+00 1.589312e+02 5.197070e+02 7.064328e-01 2.080006e+02 3.396302e+00 1.469384e+02 5.359999e+02 7.091372e-01 1.902376e+02 3.727639e+00 1.349046e+02 5.533191e+02 7.112292e-01 1.764974e+02 4.029687e+00 1.255301e+02 5.743650e+02 7.127993e-01 1.661848e+02 4.289196e+00 1.184564e+02 5.987792e+02 7.133122e-01 1.628162e+02 4.381089e+00 1.161388e+02 6.290168e+02 7.133597e-01 1.625038e+02 4.389804e+00 1.159237e+02 6.624243e+02 7.133625e-01 1.624857e+02 4.390311e+00 1.159112e+02 6.971017e+02 7.133671e-01 1.624554e+02 4.391156e+00 1.158904e+02 7.328383e+02 
6.816264e-01 3.406317e+02 2.001066e+00 2.321835e+02 4.456603e+02 6.848137e-01 3.196970e+02 2.142071e+00 2.189329e+02 4.542910e+02 6.878913e-01 2.994829e+02 2.296931e+00 2.060117e+02 4.643186e+02 6.907242e-01 2.808767e+02 2.459173e+00 1.940083e+02 4.763314e+02 6.935043e-01 2.626167e+02 2.640747e+00 1.821258e+02 4.895324e+02 6.962972e-01 2.442725e+02 2.850493e+00 1.700863e+02 5.036438e+02 6.990963e-01 2.258876e+02 3.094885e+00 1.579172e+02 5.186930e+02 7.018256e-01 2.079617e+02 3.374783e+00 1.459528e+02 5.350143e+02 7.045472e-01 1.900861e+02 3.706464e+00 1.339246e+02 5.523391e+02 7.066948e-01 1.759800e+02 4.015767e+00 1.243642e+02 5.731991e+02 7.082883e-01 1.655137e+02 4.279334e+00 1.172314e+02 5.975542e+02 7.089044e-01 1.614676e+02 4.390380e+00 1.144651e+02 6.273431e+02 7.089544e-01 1.611391e+02 4.399642e+00 1.142403e+02 6.607409e+02 7.089569e-01 1.611226e+02 4.400109e+00 1.142290e+02 6.954195e+02 7.089621e-01 1.610883e+02 4.401077e+00 1.142055e+02 7.311535e+02 
6.768411e-01 3.417621e+02 1.980445e+00 2.313187e+02 4.447955e+02 6.800743e-01 3.205264e+02 2.121742e+00 2.179817e+02 4.533399e+02 6.831967e-01 3.000182e+02 2.277184e+00 2.049714e+02 4.632783e+02 6.860385e-01 2.813533e+02 2.438352e+00 1.930192e+02 4.753423e+02 6.888634e-01 2.627989e+02 2.621257e+00 1.810326e+02 4.884391e+02 6.916531e-01 2.444757e+02 2.829128e+00 1.690924e+02 5.026499e+02 6.944785e-01 2.259183e+02 3.074025e+00 1.568954e+02 5.176712e+02 6.972141e-01 2.079510e+02 3.352781e+00 1.449864e+02 5.340478e+02 6.999523e-01 1.899662e+02 3.684616e+00 1.329672e+02 5.513818e+02 7.021677e-01 1.754149e+02 4.002897e+00 1.231707e+02 5.720056e+02 7.037732e-01 1.648704e+02 4.268646e+00 1.160313e+02 5.963541e+02 7.044416e-01 1.604797e+02 4.389601e+00 1.130486e+02 6.259265e+02 7.044921e-01 1.601485e+02 4.398992e+00 1.128234e+02 6.593239e+02 7.044959e-01 1.601233e+02 4.399708e+00 1.128062e+02 6.939968e+02 7.045019e-01 1.600838e+02 4.400831e+00 1.127794e+02 7.297273e+02 
6.720058e-01 3.432215e+02 1.957936e+00 2.306469e+02 4.441237e+02 6.753432e-01 3.213009e+02 2.101903e+00 2.169884e+02 4.523466e+02 6.784475e-01 3.009120e+02 2.254637e+00 2.041530e+02 4.624599e+02 6.813410e-01 2.819070e+02 2.416900e+00 1.920748e+02 4.743978e+02 6.841828e-01 2.632417e+02 2.599067e+00 1.801055e+02 4.875120e+02 6.870212e-01 2.445988e+02 2.808767e+00 1.680446e+02 5.016021e+02 6.898334e-01 2.261283e+02 3.050629e+00 1.559908e+02 5.167666e+02 6.925814e-01 2.080794e+02 3.328448e+00 1.441119e+02 5.331734e+02 6.953438e-01 1.899359e+02 3.660939e+00 1.320708e+02 5.504853e+02 6.976236e-01 1.749620e+02 3.987286e+00 1.220576e+02 5.708926e+02 6.992483e-01 1.642907e+02 4.256165e+00 1.148800e+02 5.952028e+02 6.999774e-01 1.595016e+02 4.388531e+00 1.116475e+02 6.245255e+02 7.000318e-01 1.591446e+02 4.398715e+00 1.114063e+02 6.579069e+02 7.000352e-01 1.591224e+02 4.399349e+00 1.113913e+02 6.925819e+02 7.000409e-01 1.590850e+02 4.400422e+00 1.113660e+02 7.283139e+02 
6.672184e-01 3.443663e+02 1.937525e+00 2.297675e+02 4.432443e+02 6.705965e-01 3.221782e+02 2.081446e+00 2.160516e+02 4.514098e+02 6.737653e-01 3.013653e+02 2.235710e+00 2.030495e+02 4.613564e+02 6.766361e-01 2.825098e+02 2.395089e+00 1.911563e+02 4.734794e+02 6.795092e-01 2.636392e+02 2.577421e+00 1.791452e+02 4.865518e+02 6.823567e-01 2.449362e+02 2.785855e+00 1.671339e+02 5.006914e+02 6.852097e-01 2.261976e+02 3.029253e+00 1.549928e+02 5.157686e+02 6.879864e-01 2.079601e+02 3.308262e+00 1.430737e+02 5.321351e+02 6.907631e-01 1.897227e+02 3.640909e+00 1.310534e+02 5.494679e+02 6.930894e-01 1.744432e+02 3.973152e+00 1.209048e+02 5.697397e+02 6.947301e-01 1.636669e+02 4.244780e+00 1.137043e+02 5.940271e+02 6.955115e-01 1.585347e+02 4.387124e+00 1.102627e+02 6.231407e+02 6.955713e-01 1.581417e+02 4.398405e+00 1.099988e+02 6.564994e+02 6.955746e-01 1.581201e+02 4.399026e+00 1.099844e+02 6.911749e+02 6.955785e-01 1.580946e+02 4.399763e+00 1.099672e+02 7.269151e+02 
6.624350e-01 3.454847e+02 1.917407e+00 2.288611e+02 4.423379e+02 6.658725e-01 3.229064e+02 2.062122e+00 2.150145e+02 4.503727e+02 6.690527e-01 3.020185e+02 2.215271e+00 2.020663e+02 4.603732e+02 6.719702e-01 2.828565e+02 2.375658e+00 1.900711e+02 4.723942e+02 6.748551e-01 2.639080e+02 2.557160e+00 1.780997e+02 4.855063e+02 6.777117e-01 2.451456e+02 2.764527e+00 1.661381e+02 4.996956e+02 6.805756e-01 2.263353e+02 3.006936e+00 1.540383e+02 5.148141e+02 6.833710e-01 2.079752e+02 3.285830e+00 1.421242e+02 5.311856e+02 6.861729e-01 1.895721e+02 3.619587e+00 1.300793e+02 5.484938e+02 6.885601e-01 1.738924e+02 3.959691e+00 1.197354e+02 5.685703e+02 6.902165e-01 1.630133e+02 4.234112e+00 1.125145e+02 5.928373e+02 6.910485e-01 1.575488e+02 4.386251e+00 1.088738e+02 6.217518e+02 6.911087e-01 1.571531e+02 4.397677e+00 1.086099e+02 6.551105e+02 6.911134e-01 1.571227e+02 4.398558e+00 1.085896e+02 6.897802e+02 6.911188e-01 1.570868e+02 4.399598e+00 1.085657e+02 7.255136e+02 
6.575752e-01 3.471045e+02 1.894459e+00 2.282473e+02 4.417241e+02 6.611105e-01 3.238841e+02 2.041195e+00 2.141232e+02 4.494814e+02 6.643373e-01 3.026907e+02 2.194773e+00 2.010887e+02 4.593956e+02 6.672700e-01 2.834284e+02 2.354280e+00 1.891233e+02 4.714464e+02 6.701955e-01 2.642136e+02 2.536567e+00 1.770747e+02 4.844813e+02 6.730590e-01 2.454060e+02 2.742634e+00 1.651727e+02 4.987302e+02 6.759469e-01 2.264375e+02 2.985137e+00 1.530597e+02 5.138355e+02 6.787526e-01 2.080098e+02 3.263079e+00 1.411872e+02 5.302487e+02 6.815802e-01 1.894377e+02 3.597912e+00 1.291170e+02 5.475315e+02 6.840255e-01 1.733768e+02 3.945311e+00 1.185942e+02 5.674291e+02 6.857469e-01 1.620703e+02 4.231171e+00 1.111392e+02 5.914620e+02 6.865833e-01 1.565769e+02 4.384959e+00 1.075031e+02 6.203811e+02 6.866481e-01 1.561512e+02 4.397327e+00 1.072210e+02 6.537215e+02 6.866532e-01 1.561180e+02 4.398297e+00 1.071989e+02 6.883895e+02 6.866579e-01 1.560873e+02 4.399190e+00 1.071786e+02 7.241265e+02 
6.527355e-01 3.485928e+02 1.872487e+00 2.275389e+02 4.410157e+02 6.563526e-01 3.248354e+02 2.020570e+00 2.132066e+02 4.485647e+02 6.596076e-01 3.034561e+02 2.173650e+00 2.001620e+02 4.584689e+02 6.625707e-01 2.839944e+02 2.333041e+00 1.881664e+02 4.704894e+02 6.655569e-01 2.643807e+02 2.517419e+00 1.759604e+02 4.833670e+02 6.684374e-01 2.454615e+02 2.723187e+00 1.640756e+02 4.976331e+02 6.713174e-01 2.265455e+02 2.963278e+00 1.520839e+02 5.128597e+02 6.741528e-01 2.079220e+02 3.242336e+00 1.401712e+02 5.292326e+02 6.769974e-01 1.892386e+02 3.577481e+00 1.281140e+02 5.465285e+02 6.794845e-01 1.729028e+02 3.929864e+00 1.174848e+02 5.663197e+02 6.812145e-01 1.615404e+02 4.216992e+00 1.100437e+02 5.903664e+02 6.821186e-01 1.556022e+02 4.383733e+00 1.061392e+02 6.190172e+02 6.821867e-01 1.551550e+02 4.396808e+00 1.058447e+02 6.523453e+02 6.821922e-01 1.551189e+02 4.397866e+00 1.058209e+02 6.870115e+02 6.821959e-01 1.550941e+02 4.398593e+00 1.058046e+02 7.227525e+02 
6.479379e-01 3.498045e+02 1.852286e+00 2.266516e+02 4.401283e+02 6.515389e-01 3.261525e+02 1.997651e+00 2.125011e+02 4.478592e+02 6.549174e-01 3.039620e+02 2.154603e+00 1.990700e+02 4.573770e+02 6.578635e-01 2.846121e+02 2.311439e+00 1.872359e+02 4.695590e+02 6.608860e-01 2.647604e+02 2.496166e+00 1.749764e+02 4.823830e+02 6.637896e-01 2.456892e+02 2.701745e+00 1.630859e+02 4.966434e+02 6.666978e-01 2.265878e+02 2.942337e+00 1.510656e+02 5.118414e+02 6.695456e-01 2.078829e+02 3.220783e+00 1.391871e+02 5.282485e+02 6.724015e-01 1.891255e+02 3.555319e+00 1.271683e+02 5.455828e+02 6.749331e-01 1.724977e+02 3.912708e+00 1.164244e+02 5.652594e+02 6.766881e-01 1.609704e+02 4.203804e+00 1.089268e+02 5.892496e+02 6.776538e-01 1.546275e+02 4.382491e+00 1.047840e+02 6.176619e+02 6.777242e-01 1.541654e+02 4.396085e+00 1.044816e+02 6.509822e+02 6.777308e-01 1.541219e+02 4.397370e+00 1.044531e+02 6.856437e+02 6.777358e-01 1.540894e+02 4.398328e+00 1.044319e+02 7.213798e+02 
6.431453e-01 3.509829e+02 1.832412e+00 2.257330e+02 4.392098e+02 6.467480e-01 3.273205e+02 1.975886e+00 2.116939e+02 4.470520e+02 6.501910e-01 3.047061e+02 2.133830e+00 1.981172e+02 4.564241e+02 6.531769e-01 2.850944e+02 2.291090e+00 1.862171e+02 4.685402e+02 6.562053e-01 2.652038e+02 2.474344e+00 1.740281e+02 4.814347e+02 6.591425e-01 2.459121e+02 2.680399e+00 1.620911e+02 4.956486e+02 6.620522e-01 2.268013e+02 2.919085e+00 1.501543e+02 5.109300e+02 6.649235e-01 2.079421e+02 3.197637e+00 1.382656e+02 5.273271e+02 6.678142e-01 1.889556e+02 3.534239e+00 1.261872e+02 5.446017e+02 6.703940e-01 1.720116e+02 3.897377e+00 1.153155e+02 5.641505e+02 6.721538e-01 1.604527e+02 4.189110e+00 1.078489e+02 5.881716e+02 6.731876e-01 1.536625e+02 4.380948e+00 1.034437e+02 6.163217e+02 6.732627e-01 1.531698e+02 4.395533e+00 1.031235e+02 6.496241e+02 6.732714e-01 1.531123e+02 4.397239e+00 1.030861e+02 6.842767e+02 6.732767e-01 1.530774e+02 4.398275e+00 1.030635e+02 7.200114e+02 
6.383566e-01 3.521359e+02 1.812813e+00 2.247883e+02 4.382651e+02 6.419756e-01 3.283661e+02 1.955060e+00 2.108030e+02 4.461612e+02 6.454748e-01 3.053829e+02 2.113657e+00 1.971170e+02 4.554239e+02 6.485209e-01 2.853760e+02 2.272514e+00 1.850723e+02 4.673954e+02 6.515433e-01 2.655250e+02 2.453792e+00 1.730011e+02 4.804076e+02 6.544966e-01 2.461272e+02 2.659181e+00 1.610894e+02 4.946469e+02 6.574210e-01 2.269196e+02 2.897154e+00 1.491817e+02 5.099575e+02 6.603080e-01 2.079574e+02 3.175208e+00 1.373160e+02 5.263774e+02 6.632054e-01 1.889274e+02 3.510372e+00 1.252977e+02 5.437122e+02 6.658626e-01 1.714742e+02 3.883164e+00 1.141783e+02 5.630132e+02 6.676225e-01 1.599153e+02 4.174850e+00 1.067631e+02 5.870859e+02 6.687215e-01 1.526971e+02 4.379398e+00 1.021119e+02 6.149898e+02 6.688019e-01 1.521693e+02 4.395117e+00 1.017711e+02 6.482717e+02 6.688097e-01 1.521177e+02 4.396660e+00 1.017378e+02 6.829284e+02 6.688151e-01 1.520826e+02 4.397709e+00 1.017151e+02 7.186631e+02 
6.335787e-01 3.532187e+02 1.793729e+00 2.237918e+02 4.372686e+02 6.371766e-01 3.295869e+02 1.933258e+00 2.100051e+02 4.453632e+02 6.407707e-01 3.059805e+02 2.094155e+00 1.960634e+02 4.543703e+02 6.437952e-01 2.861159e+02 2.250120e+00 1.842000e+02 4.665231e+02 6.468488e-01 2.660593e+02 2.431220e+00 1.721002e+02 4.795067e+02 6.498458e-01 2.463745e+02 2.637635e+00 1.601054e+02 4.936629e+02 6.527606e-01 2.272299e+02 2.872688e+00 1.483268e+02 5.091025e+02 6.556980e-01 2.079369e+02 3.153351e+00 1.363438e+02 5.254053e+02 6.585601e-01 1.891388e+02 3.481888e+00 1.245593e+02 5.429738e+02 6.613109e-01 1.710711e+02 3.865707e+00 1.131312e+02 5.619662e+02 6.630851e-01 1.594179e+02 4.159414e+00 1.057076e+02 5.860304e+02 6.642526e-01 1.517495e+02 4.377298e+00 1.008000e+02 6.136780e+02 6.643396e-01 1.511783e+02 4.394412e+00 1.004337e+02 6.469343e+02 6.643492e-01 1.511152e+02 4.396310e+00 1.003933e+02 6.815838e+02 6.643543e-01 1.510817e+02 4.397317e+00 1.003718e+02 7.173197e+02 
6.287748e-01 3.544713e+02 1.773839e+00 2.228826e+02 4.363594e+02 6.323888e-01 3.307345e+02 1.912074e+00 2.091528e+02 4.445109e+02 6.360374e-01 3.067702e+02 2.073335e+00 1.951173e+02 4.534242e+02 6.390815e-01 2.867763e+02 2.228501e+00 1.832734e+02 4.655965e+02 6.421721e-01 2.664767e+02 2.409862e+00 1.711239e+02 4.785305e+02 6.451936e-01 2.466316e+02 2.616021e+00 1.591251e+02 4.926826e+02 6.481478e-01 2.272277e+02 2.852415e+00 1.472772e+02 5.080529e+02 6.511051e-01 2.078045e+02 3.133258e+00 1.353025e+02 5.243640e+02 6.539109e-01 1.893756e+02 3.452983e+00 1.238348e+02 5.422493e+02 6.567460e-01 1.707543e+02 3.846146e+00 1.121422e+02 5.609772e+02 6.585351e-01 1.590033e+02 4.141644e+00 1.047093e+02 5.850321e+02 6.597833e-01 1.508048e+02 4.375082e+00 9.949850e+01 6.123765e+02 6.598774e-01 1.501871e+02 4.393703e+00 9.910505e+01 6.456056e+02 6.598879e-01 1.501177e+02 4.395803e+00 9.906088e+01 6.802514e+02 6.598935e-01 1.500813e+02 4.396908e+00 9.903764e+01 7.159856e+02 
