freq           unkown         trans
5.65700E+02    2.51391E+01    1.20843E-11
5.65800E+02    2.45465E+01    2.18579E-11
5.65900E+02    2.40361E+01    3.64114E-11
5.66000E+02    2.35542E+01    5.89573E-11
5.66100E+02    2.31053E+01    9.23597E-11
5.66200E+02    2.27371E+01    1.33472E-10
5.66300E+02    2.29478E+01    1.08117E-10
5.66400E+02    2.18399E+01    3.27389E-10
5.66500E+02    2.13503E+01    5.34162E-10
5.66600E+02    2.09401E+01    8.05085E-10
5.66700E+02    2.06513E+01    1.07465E-09
5.66800E+02    2.02063E+01    1.67698E-09
5.66900E+02    1.98060E+01    2.50241E-09
5.67000E+02    1.93800E+01    3.83146E-09
5.67100E+02    1.90044E+01    5.57800E-09
5.67200E+02    1.86470E+01    7.97497E-09
5.67300E+02    1.83027E+01    1.12520E-08
5.67400E+02    1.79701E+01    1.56917E-08
5.67500E+02    1.76474E+01    2.16679E-08
5.67600E+02    1.73344E+01    2.96316E-08
5.67700E+02    1.70309E+01    4.01413E-08
5.67800E+02    1.67422E+01    5.35757E-08
5.67900E+02    1.64473E+01    7.19463E-08
5.68000E+02    1.61658E+01    9.53373E-08
5.68100E+02    1.58927E+01    1.25286E-07
5.68200E+02    1.56269E+01    1.63427E-07
5.68300E+02    1.53679E+01    2.11748E-07
5.68400E+02    1.51155E+01    2.72528E-07
5.68500E+02    1.48698E+01    3.48428E-07
5.68600E+02    1.46298E+01    4.42957E-07
5.68700E+02    1.43964E+01    5.59390E-07
5.68800E+02    1.41685E+01    7.02591E-07
5.68900E+02    1.39462E+01    8.77494E-07
5.69000E+02    1.37293E+01    1.09009E-06
5.69100E+02    1.35180E+01    1.34644E-06
5.69200E+02    1.33112E+01    1.65579E-06
5.69300E+02    1.31105E+01    2.02388E-06
5.69400E+02    1.29139E+01    2.46355E-06
5.69500E+02    1.27215E+01    2.98637E-06
5.69600E+02    1.25353E+01    3.59734E-06
5.69700E+02    1.23539E+01    4.31271E-06
5.69800E+02    1.21802E+01    5.13112E-06
5.69900E+02    1.20182E+01    6.03319E-06
5.70000E+02    1.18900E+01    6.85866E-06
5.70100E+02    1.20676E+01    5.74247E-06
5.70200E+02    1.15551E+01    9.58670E-06
5.70300E+02    1.13549E+01    1.17116E-05
5.70400E+02    1.11866E+01    1.38590E-05
5.70500E+02    1.10305E+01    1.62005E-05
5.70600E+02    1.08822E+01    1.87895E-05
5.70700E+02    1.07430E+01    2.15967E-05
5.70800E+02    1.06225E+01    2.43610E-05
5.70900E+02    1.05614E+01    2.58974E-05
5.71000E+02    1.11977E+01    1.37064E-05
5.71100E+02    1.02834E+01    3.41955E-05
5.71200E+02    1.00699E+01    4.23344E-05
5.71300E+02    9.91407E+00    4.94735E-05
5.71400E+02    9.77505E+00    5.68526E-05
5.71500E+02    9.64335E+00    6.48556E-05
5.71600E+02    9.51712E+00    7.35810E-05
5.71700E+02    9.39422E+00    8.32036E-05
5.71800E+02    9.27462E+00    9.37744E-05
5.71900E+02    9.15753E+00    1.05423E-04
5.72000E+02    9.04329E+00    1.18181E-04
5.72100E+02    8.93186E+00    1.32112E-04
5.72200E+02    8.82222E+00    1.47420E-04
5.72300E+02    8.71544E+00    1.64033E-04
5.72400E+02    8.61117E+00    1.82060E-04
5.72500E+02    8.50977E+00    2.01491E-04
5.72600E+02    8.41182E+00    2.22225E-04
5.72700E+02    8.32125E+00    2.43293E-04
5.72800E+02    8.25369E+00    2.60297E-04
5.72900E+02    8.24072E+00    2.63695E-04
5.73000E+02    8.04465E+00    3.20814E-04
5.73100E+02    7.93753E+00    3.57086E-04
5.73200E+02    7.84260E+00    3.92646E-04
5.73300E+02    7.75352E+00    4.29228E-04
5.73400E+02    7.67029E+00    4.66482E-04
5.73500E+02    7.60147E+00    4.99715E-04
5.73600E+02    7.69702E+00    4.54177E-04
5.73700E+02    7.43509E+00    5.90178E-04
5.73800E+02    7.33385E+00    6.53052E-04
5.73900E+02    7.24783E+00    7.11721E-04
5.74000E+02    7.16687E+00    7.71734E-04
5.74100E+02    7.08841E+00    8.34723E-04
5.74200E+02    7.01233E+00    9.00703E-04
5.74300E+02    6.93875E+00    9.69480E-04
5.74400E+02    6.87024E+00    1.03823E-03
5.74500E+02    6.82460E+00    1.08671E-03
5.74600E+02    6.74284E+00    1.17929E-03
5.74700E+02    6.65438E+00    1.28837E-03
5.74800E+02    6.58084E+00    1.38668E-03
5.74900E+02    6.51146E+00    1.48631E-03
5.75000E+02    6.44404E+00    1.58997E-03
5.75100E+02    6.37805E+00    1.69843E-03
5.75200E+02    6.31323E+00    1.81217E-03
5.75300E+02    6.24960E+00    1.93123E-03
5.75400E+02    6.18712E+00    2.05574E-03
5.75500E+02    6.12568E+00    2.18600E-03
5.75600E+02    6.06544E+00    2.32174E-03
5.75700E+02    6.00647E+00    2.46276E-03
5.75800E+02    5.94832E+00    2.61023E-03
5.75900E+02    5.89115E+00    2.76380E-03
5.76000E+02    5.83550E+00    2.92196E-03
5.76100E+02    5.78179E+00    3.08320E-03
5.76200E+02    5.73102E+00    3.24375E-03
5.76300E+02    5.68616E+00    3.39260E-03
5.76400E+02    5.65937E+00    3.48470E-03
5.76500E+02    5.78764E+00    3.06521E-03
5.76600E+02    5.57406E+00    3.79504E-03
5.76700E+02    5.48173E+00    4.16213E-03
5.76800E+02    5.42113E+00    4.42216E-03
5.76900E+02    5.36426E+00    4.68091E-03
5.77000E+02    5.31288E+00    4.92773E-03
5.77100E+02    5.26275E+00    5.18102E-03
5.77200E+02    5.21425E+00    5.43849E-03
5.77300E+02    5.16689E+00    5.70226E-03
5.77400E+02    5.11996E+00    5.97626E-03
5.77500E+02    5.07407E+00    6.25687E-03
5.77600E+02    5.02898E+00    6.54551E-03
5.77700E+02    4.98468E+00    6.84198E-03
5.77800E+02    4.94140E+00    7.14460E-03
5.77900E+02    4.90376E+00    7.41866E-03
5.78000E+02    4.85590E+00    7.78234E-03
5.78100E+02    4.81350E+00    8.11941E-03
5.78200E+02    4.77210E+00    8.46262E-03
5.78300E+02    4.73135E+00    8.81455E-03
5.78400E+02    4.69122E+00    9.17546E-03
5.78500E+02    4.65174E+00    9.54500E-03
5.78600E+02    4.61386E+00    9.91349E-03
5.78700E+02    4.57434E+00    1.03131E-02
5.78800E+02    4.53628E+00    1.07132E-02
5.78900E+02    4.49872E+00    1.11233E-02
5.79000E+02    4.46176E+00    1.15421E-02
5.79100E+02    4.42532E+00    1.19703E-02
5.79200E+02    4.38937E+00    1.24085E-02
5.79300E+02    4.35392E+00    1.28563E-02
5.79400E+02    4.31893E+00    1.33141E-02
5.79500E+02    4.28441E+00    1.37818E-02
5.79600E+02    4.25034E+00    1.42594E-02
5.79700E+02    4.21675E+00    1.47466E-02
5.79800E+02    4.18360E+00    1.52436E-02
5.79900E+02    4.15105E+00    1.57478E-02
5.80000E+02    4.12045E+00    1.62373E-02
5.80100E+02    4.08689E+00    1.67914E-02
5.80200E+02    4.05579E+00    1.73219E-02
5.80300E+02    4.02449E+00    1.78726E-02
5.80400E+02    3.99449E+00    1.84167E-02
5.80500E+02    3.96353E+00    1.89960E-02
5.80600E+02    3.93366E+00    1.95718E-02
5.80700E+02    3.90425E+00    2.01561E-02
5.80800E+02    3.87528E+00    2.07484E-02
5.80900E+02    3.84686E+00    2.13467E-02
5.81000E+02    3.81920E+00    2.19453E-02
5.81100E+02    3.79132E+00    2.25658E-02
5.81200E+02    3.76434E+00    2.31828E-02
5.81300E+02    3.74018E+00    2.37498E-02
5.81400E+02    3.71225E+00    2.44224E-02
5.81500E+02    3.68709E+00    2.50449E-02
5.81600E+02    3.66261E+00    2.56654E-02
5.81700E+02    3.64015E+00    2.62485E-02
5.81800E+02    3.62179E+00    2.67347E-02
5.81900E+02    3.60824E+00    2.70994E-02
5.82000E+02    3.61509E+00    2.69145E-02
5.82100E+02    3.73563E+00    2.38580E-02
5.82200E+02    3.68067E+00    2.52061E-02
5.82300E+02    3.59290E+00    2.75184E-02
5.82400E+02    3.49749E+00    3.02731E-02
5.82500E+02    3.45385E+00    3.16237E-02
5.82600E+02    3.42192E+00    3.26498E-02
5.82700E+02    3.39386E+00    3.35787E-02
5.82800E+02    3.36815E+00    3.44534E-02
5.82900E+02    3.34405E+00    3.52937E-02
5.83000E+02    3.32125E+00    3.61077E-02
5.83100E+02    3.29932E+00    3.69083E-02
5.83200E+02    3.28007E+00    3.76255E-02
5.83300E+02    3.26663E+00    3.81349E-02
5.83400E+02    3.27875E+00    3.76752E-02
5.83500E+02    3.33538E+00    3.56009E-02
5.83600E+02    3.21181E+00    4.02836E-02
5.83700E+02    3.17447E+00    4.18163E-02
5.83800E+02    3.14854E+00    4.29147E-02
5.83900E+02    3.13368E+00    4.35570E-02
5.84000E+02    3.10388E+00    4.48746E-02
5.84100E+02    3.08198E+00    4.58684E-02
5.84200E+02    3.06109E+00    4.68367E-02
5.84300E+02    3.04090E+00    4.77919E-02
5.84400E+02    3.02114E+00    4.87457E-02
5.84500E+02    3.00179E+00    4.96982E-02
5.84600E+02    2.98362E+00    5.06092E-02
5.84700E+02    2.96392E+00    5.16164E-02
5.84800E+02    2.94482E+00    5.26116E-02
5.84900E+02    2.92624E+00    5.35980E-02
5.85000E+02    2.90792E+00    5.45892E-02
5.85100E+02    2.88990E+00    5.55817E-02
5.85200E+02    2.87209E+00    5.65808E-02
5.85300E+02    2.85459E+00    5.75794E-02
5.85400E+02    2.83697E+00    5.86030E-02
5.85500E+02    2.81969E+00    5.96247E-02
5.85600E+02    2.80273E+00    6.06445E-02
5.85700E+02    2.78617E+00    6.16572E-02
5.85800E+02    2.76930E+00    6.27056E-02
5.85900E+02    2.75250E+00    6.37680E-02
5.86000E+02    2.73626E+00    6.48126E-02
5.86100E+02    2.72013E+00    6.58664E-02
5.86200E+02    2.70393E+00    6.69417E-02
5.86300E+02    2.68801E+00    6.80162E-02
5.86400E+02    2.67245E+00    6.90827E-02
5.86500E+02    2.65697E+00    7.01602E-02
5.86600E+02    2.64165E+00    7.12439E-02
5.86700E+02    2.62655E+00    7.23275E-02
5.86800E+02    2.61259E+00    7.33441E-02
5.86900E+02    2.59648E+00    7.45353E-02
5.87000E+02    2.58231E+00    7.55991E-02
5.87100E+02    2.56693E+00    7.67707E-02
5.87200E+02    2.55232E+00    7.79006E-02
5.87300E+02    2.53798E+00    7.90255E-02
5.87400E+02    2.52372E+00    8.01608E-02
5.87500E+02    2.50964E+00    8.12972E-02
5.87600E+02    2.49575E+00    8.24348E-02
5.87700E+02    2.48207E+00    8.35698E-02
5.87800E+02    2.46861E+00    8.47028E-02
5.87900E+02    2.45489E+00    8.58727E-02
5.88000E+02    2.44151E+00    8.70295E-02
5.88100E+02    2.42836E+00    8.81815E-02
5.88200E+02    2.41521E+00    8.93488E-02
5.88300E+02    2.40236E+00    9.05038E-02
5.88400E+02    2.38993E+00    9.16365E-02
5.88500E+02    2.37685E+00    9.28423E-02
5.88600E+02    2.36421E+00    9.40236E-02
5.88700E+02    2.35184E+00    9.51934E-02
5.88800E+02    2.33972E+00    9.63548E-02
5.88900E+02    2.32805E+00    9.74860E-02
5.89000E+02    2.31761E+00    9.85090E-02
5.89100E+02    2.32320E+00    9.79593E-02
5.89200E+02    2.29433E+00    1.00829E-01
5.89300E+02    2.28054E+00    1.02229E-01
5.89400E+02    2.26840E+00    1.03477E-01
5.89500E+02    2.25685E+00    1.04680E-01
5.89600E+02    2.24534E+00    1.05892E-01
5.89700E+02    2.23430E+00    1.07067E-01
5.89800E+02    2.22328E+00    1.08253E-01
5.89900E+02    2.21281E+00    1.09393E-01
5.90000E+02    2.20291E+00    1.10481E-01
5.90100E+02    2.19436E+00    1.11430E-01
5.90200E+02    2.19011E+00    1.11904E-01
5.90300E+02    2.21213E+00    1.09467E-01
5.90400E+02    2.18582E+00    1.12386E-01
5.90500E+02    2.15673E+00    1.15703E-01
5.90600E+02    2.14264E+00    1.17345E-01
5.90700E+02    2.13192E+00    1.18609E-01
5.90800E+02    2.12387E+00    1.19569E-01
5.90900E+02    2.12171E+00    1.19826E-01
5.91000E+02    2.17764E+00    1.13309E-01
5.91100E+02    2.11209E+00    1.20985E-01
5.91200E+02    2.12629E+00    1.19279E-01
5.91300E+02    2.11194E+00    1.21002E-01
5.91400E+02    2.07029E+00    1.26149E-01
5.91500E+02    2.05336E+00    1.28302E-01
5.91600E+02    2.04109E+00    1.29887E-01
5.91700E+02    2.03021E+00    1.31308E-01
5.91800E+02    2.02022E+00    1.32626E-01
5.91900E+02    2.01082E+00    1.33878E-01
5.92000E+02    2.00187E+00    1.35083E-01
5.92100E+02    1.99350E+00    1.36217E-01
5.92200E+02    1.98598E+00    1.37246E-01
5.92300E+02    1.98014E+00    1.38049E-01
5.92400E+02    1.97858E+00    1.38265E-01
5.92500E+02    1.98749E+00    1.37039E-01
5.92600E+02    2.08608E+00    1.24173E-01
5.92700E+02    2.00638E+00    1.34474E-01
5.92800E+02    1.95091E+00    1.42144E-01
5.92900E+02    1.93043E+00    1.45086E-01
5.93000E+02    1.91707E+00    1.47037E-01
5.93100E+02    1.90622E+00    1.48641E-01
5.93200E+02    1.89654E+00    1.50087E-01
5.93300E+02    1.88739E+00    1.51466E-01
5.93400E+02    1.87875E+00    1.52781E-01
5.93500E+02    1.87049E+00    1.54048E-01
5.93600E+02    1.86207E+00    1.55351E-01
5.93700E+02    1.85397E+00    1.56615E-01
5.93800E+02    1.84603E+00    1.57862E-01
5.93900E+02    1.83848E+00    1.59058E-01
5.94000E+02    1.83101E+00    1.60252E-01
5.94100E+02    1.82377E+00    1.61416E-01
5.94200E+02    1.81790E+00    1.62366E-01
5.94300E+02    1.81205E+00    1.63319E-01
5.94400E+02    1.80396E+00    1.64646E-01
5.94500E+02    1.79792E+00    1.65643E-01
5.94600E+02    1.79246E+00    1.66551E-01
5.94700E+02    1.78907E+00    1.67116E-01
5.94800E+02    1.78963E+00    1.67022E-01
5.94900E+02    1.80081E+00    1.65165E-01
5.95000E+02    1.85716E+00    1.56116E-01
5.95100E+02    2.04242E+00    1.29715E-01
5.95200E+02    1.80699E+00    1.64147E-01
5.95300E+02    1.76345E+00    1.71453E-01
5.95400E+02    1.74375E+00    1.74864E-01
5.95500E+02    1.73114E+00    1.77083E-01
5.95600E+02    1.72085E+00    1.78915E-01
5.95700E+02    1.71210E+00    1.80487E-01
5.95800E+02    1.70427E+00    1.81906E-01
5.95900E+02    1.69673E+00    1.83281E-01
5.96000E+02    1.68961E+00    1.84592E-01
5.96100E+02    1.68272E+00    1.85867E-01
5.96200E+02    1.67603E+00    1.87115E-01
5.96300E+02    1.66949E+00    1.88344E-01
5.96400E+02    1.66307E+00    1.89555E-01
5.96500E+02    1.65679E+00    1.90751E-01
5.96600E+02    1.65061E+00    1.91934E-01
5.96700E+02    1.64454E+00    1.93101E-01
5.96800E+02    1.63862E+00    1.94248E-01
5.96900E+02    1.63274E+00    1.95394E-01
5.97000E+02    1.62699E+00    1.96520E-01
5.97100E+02    1.62127E+00    1.97647E-01
5.97200E+02    1.61572E+00    1.98748E-01
5.97300E+02    1.61018E+00    1.99851E-01
5.97400E+02    1.60479E+00    2.00932E-01
5.97500E+02    1.59956E+00    2.01985E-01
5.97600E+02    1.59434E+00    2.03043E-01
5.97700E+02    1.58928E+00    2.04073E-01
5.97800E+02    1.58436E+00    2.05080E-01
5.97900E+02    1.57963E+00    2.06051E-01
5.98000E+02    1.57497E+00    2.07014E-01
5.98100E+02    1.57081E+00    2.07877E-01
5.98200E+02    1.56621E+00    2.08834E-01
5.98300E+02    1.56153E+00    2.09816E-01
5.98400E+02    1.55722E+00    2.10721E-01
5.98500E+02    1.55312E+00    2.11588E-01
5.98600E+02    1.54918E+00    2.12421E-01
5.98700E+02    1.54541E+00    2.13225E-01
5.98800E+02    1.54174E+00    2.14009E-01
5.98900E+02    1.53827E+00    2.14753E-01
5.99000E+02    1.53489E+00    2.15480E-01
5.99100E+02    1.53165E+00    2.16178E-01
5.99200E+02    1.52854E+00    2.16852E-01
5.99300E+02    1.52555E+00    2.17501E-01
5.99400E+02    1.52269E+00    2.18124E-01
5.99500E+02    1.51996E+00    2.18720E-01
5.99600E+02    1.51810E+00    2.19129E-01
5.99700E+02    1.51566E+00    2.19664E-01
5.99800E+02    1.51581E+00    2.19630E-01
5.99900E+02    1.52560E+00    2.17491E-01
6.00000E+02    1.56040E+00    2.10053E-01
6.00100E+02    1.50745E+00    2.21474E-01
6.00200E+02    1.49380E+00    2.24517E-01
6.00300E+02    1.48489E+00    2.26526E-01
6.00400E+02    1.47673E+00    2.28383E-01
6.00500E+02    1.46933E+00    2.30080E-01
6.00600E+02    1.46246E+00    2.31665E-01
6.00700E+02    1.45626E+00    2.33107E-01
6.00800E+02    1.44943E+00    2.34704E-01
6.00900E+02    1.44340E+00    2.36123E-01
6.01000E+02    1.43853E+00    2.37276E-01
6.01100E+02    1.43147E+00    2.38958E-01
6.01200E+02    1.42446E+00    2.40637E-01
6.01300E+02    1.41843E+00    2.42093E-01
6.01400E+02    1.41318E+00    2.43367E-01
6.01500E+02    1.40733E+00    2.44796E-01
6.01600E+02    1.40187E+00    2.46137E-01
6.01700E+02    1.39654E+00    2.47452E-01
6.01800E+02    1.39077E+00    2.48884E-01
6.01900E+02    1.38540E+00    2.50224E-01
6.02000E+02    1.38030E+00    2.51503E-01
6.02100E+02    1.37518E+00    2.52794E-01
6.02200E+02    1.37072E+00    2.53925E-01
6.02300E+02    1.36566E+00    2.55213E-01
6.02400E+02    1.36148E+00    2.56281E-01
6.02500E+02    1.35855E+00    2.57032E-01
6.02600E+02    1.35317E+00    2.58421E-01
6.02700E+02    1.34861E+00    2.59600E-01
6.02800E+02    1.34650E+00    2.60149E-01
6.02900E+02    1.33950E+00    2.61977E-01
6.03000E+02    1.33540E+00    2.63052E-01
6.03100E+02    1.33159E+00    2.64057E-01
6.03200E+02    1.32651E+00    2.65402E-01
6.03300E+02    1.32211E+00    2.66573E-01
6.03400E+02    1.31809E+00    2.67647E-01
6.03500E+02    1.31440E+00    2.68635E-01
6.03600E+02    1.31029E+00    2.69742E-01
6.03700E+02    1.30647E+00    2.70775E-01
6.03800E+02    1.30269E+00    2.71800E-01
6.03900E+02    1.29899E+00    2.72807E-01
6.04000E+02    1.29546E+00    2.73772E-01
6.04100E+02    1.29177E+00    2.74784E-01
6.04200E+02    1.28822E+00    2.75762E-01
6.04300E+02    1.28467E+00    2.76743E-01
6.04400E+02    1.28124E+00    2.77692E-01
6.04500E+02    1.27784E+00    2.78638E-01
6.04600E+02    1.27454E+00    2.79559E-01
6.04700E+02    1.27136E+00    2.80451E-01
6.04800E+02    1.26790E+00    2.81421E-01
6.04900E+02    1.26300E+00    2.82804E-01
6.05000E+02    1.25980E+00    2.83712E-01
6.05100E+02    1.25656E+00    2.84631E-01
6.05200E+02    1.25347E+00    2.85514E-01
6.05300E+02    1.25042E+00    2.86385E-01
6.05400E+02    1.24762E+00    2.87188E-01
6.05500E+02    1.24496E+00    2.87954E-01
6.05600E+02    1.24164E+00    2.88909E-01
6.05700E+02    1.23926E+00    2.89598E-01
6.05800E+02    1.23653E+00    2.90391E-01
6.05900E+02    1.23335E+00    2.91316E-01
6.06000E+02    1.23107E+00    2.91979E-01
6.06100E+02    1.22774E+00    2.92953E-01
6.06200E+02    1.22511E+00    2.93726E-01
6.06300E+02    1.22266E+00    2.94446E-01
6.06400E+02    1.21977E+00    2.95299E-01
6.06500E+02    1.21722E+00    2.96052E-01
6.06600E+02    1.21492E+00    2.96732E-01
6.06700E+02    1.21264E+00    2.97412E-01
6.06800E+02    1.20999E+00    2.98199E-01
6.06900E+02    1.20761E+00    2.98912E-01
6.07000E+02    1.20558E+00    2.99517E-01
6.07100E+02    1.20430E+00    2.99902E-01
6.07200E+02    1.21567E+00    2.96510E-01
6.07300E+02    1.20118E+00    3.00839E-01
6.07400E+02    1.19791E+00    3.01826E-01
6.07500E+02    1.19575E+00    3.02476E-01
6.07600E+02    1.19477E+00    3.02774E-01
6.07700E+02    1.19587E+00    3.02441E-01
6.07800E+02    1.20863E+00    2.98607E-01
6.07900E+02    1.20624E+00    2.99320E-01
6.08000E+02    1.19013E+00    3.04183E-01
6.08100E+02    1.18527E+00    3.05663E-01
6.08200E+02    1.18246E+00    3.06524E-01
6.08300E+02    1.18034E+00    3.07175E-01
6.08400E+02    1.17919E+00    3.07527E-01
6.08500E+02    1.17707E+00    3.08180E-01
6.08600E+02    1.17557E+00    3.08643E-01
6.08700E+02    1.17432E+00    3.09028E-01
6.08800E+02    1.17337E+00    3.09323E-01
6.08900E+02    1.17264E+00    3.09548E-01
6.09000E+02    1.17228E+00    3.09659E-01
6.09100E+02    1.17334E+00    3.09332E-01
6.09200E+02    1.17302E+00    3.09432E-01
6.09300E+02    1.17472E+00    3.08905E-01
6.09400E+02    1.17871E+00    3.07677E-01
6.09500E+02    1.18747E+00    3.04991E-01
6.09600E+02    1.21257E+00    2.97431E-01
6.09700E+02    1.35303E+00    2.58456E-01
6.09800E+02    1.26508E+00    2.82216E-01
6.09900E+02    1.20969E+00    2.98289E-01
6.10000E+02    1.20464E+00    2.99799E-01
6.10100E+02    1.22180E+00    2.94698E-01
6.10200E+02    1.29205E+00    2.74707E-01
6.10300E+02    1.47143E+00    2.29596E-01
6.10400E+02    1.56709E+00    2.08651E-01
6.10500E+02    1.26966E+00    2.80926E-01
6.10600E+02    1.21143E+00    2.97771E-01
6.10700E+02    1.19081E+00    3.03975E-01
6.10800E+02    1.18342E+00    3.06230E-01
6.10900E+02    1.18132E+00    3.06875E-01
6.11000E+02    1.18712E+00    3.05098E-01
6.11100E+02    1.20799E+00    2.98796E-01
6.11200E+02    1.29067E+00    2.75087E-01
6.11300E+02    1.49303E+00    2.24691E-01
6.11400E+02    1.23305E+00    2.91403E-01
6.11500E+02    1.18943E+00    3.04394E-01
6.11600E+02    1.17405E+00    3.09113E-01
6.11700E+02    1.16697E+00    3.11308E-01
6.11800E+02    1.16273E+00    3.12630E-01
6.11900E+02    1.16061E+00    3.13295E-01
6.12000E+02    1.15971E+00    3.13576E-01
6.12100E+02    1.15920E+00    3.13738E-01
6.12200E+02    1.15945E+00    3.13660E-01
6.12300E+02    1.16080E+00    3.13234E-01
6.12400E+02    1.16659E+00    3.11428E-01
6.12500E+02    1.16208E+00    3.12836E-01
6.12600E+02    1.16274E+00    3.12627E-01
6.12700E+02    1.16407E+00    3.12212E-01
6.12800E+02    1.16573E+00    3.11696E-01
6.12900E+02    1.16775E+00    3.11065E-01
6.13000E+02    1.17023E+00    3.10297E-01
6.13100E+02    1.17225E+00    3.09669E-01
6.13200E+02    1.17474E+00    3.08899E-01
6.13300E+02    1.17757E+00    3.08025E-01
6.13400E+02    1.18063E+00    3.07084E-01
6.13500E+02    1.18396E+00    3.06064E-01
6.13600E+02    1.18759E+00    3.04955E-01
6.13700E+02    1.19152E+00    3.03758E-01
6.13800E+02    1.19576E+00    3.02475E-01
6.13900E+02    1.20035E+00    3.01089E-01
6.14000E+02    1.20536E+00    2.99583E-01
6.14100E+02    1.21104E+00    2.97886E-01
6.14200E+02    1.21671E+00    2.96204E-01
6.14300E+02    1.22316E+00    2.94300E-01
6.14400E+02    1.23073E+00    2.92078E-01
6.14500E+02    1.24017E+00    2.89336E-01
6.14600E+02    1.25444E+00    2.85236E-01
6.14700E+02    1.29136E+00    2.74896E-01
6.14800E+02    1.37874E+00    2.51896E-01
6.14900E+02    1.28745E+00    2.75975E-01
6.15000E+02    1.28245E+00    2.77357E-01
6.15100E+02    1.28697E+00    2.76105E-01
6.15200E+02    1.29484E+00    2.73941E-01
6.15300E+02    1.30514E+00    2.71134E-01
6.15400E+02    1.31486E+00    2.68513E-01
6.15500E+02    1.32636E+00    2.65440E-01
6.15600E+02    1.33883E+00    2.62152E-01
6.15700E+02    1.35233E+00    2.58636E-01
6.15800E+02    1.36695E+00    2.54882E-01
6.15900E+02    1.38286E+00    2.50861E-01
6.16000E+02    1.40045E+00    2.46485E-01
6.16100E+02    1.42087E+00    2.41503E-01
6.16200E+02    1.44981E+00    2.34614E-01
6.16300E+02    1.50601E+00    2.21794E-01
6.16400E+02    1.48509E+00    2.26482E-01
6.16500E+02    1.50166E+00    2.22760E-01
6.16600E+02    1.52390E+00    2.17861E-01
6.16700E+02    1.54912E+00    2.12434E-01
6.16800E+02    1.57669E+00    2.06658E-01
6.16900E+02    1.60671E+00    2.00547E-01
6.17000E+02    1.63936E+00    1.94103E-01
6.17100E+02    1.67552E+00    1.87211E-01
6.17200E+02    1.71844E+00    1.79345E-01
6.17300E+02    1.82144E+00    1.61792E-01
6.17400E+02    1.81517E+00    1.62811E-01
6.17500E+02    1.84366E+00    1.58238E-01
6.17600E+02    1.89142E+00    1.50858E-01
6.17700E+02    1.94540E+00    1.42930E-01
6.17800E+02    2.00271E+00    1.34969E-01
6.17900E+02    2.06609E+00    1.26680E-01
6.18000E+02    2.13521E+00    1.18220E-01
6.18100E+02    2.21051E+00    1.09644E-01
6.18200E+02    2.29292E+00    1.00971E-01
6.18300E+02    2.38181E+00    9.23828E-02
6.18400E+02    2.47913E+00    8.38161E-02
6.18500E+02    2.58551E+00    7.53579E-02
6.18600E+02    2.70174E+00    6.70888E-02
6.18700E+02    2.82894E+00    5.90752E-02
6.18800E+02    2.96814E+00    5.13986E-02
6.18900E+02    3.12089E+00    4.41179E-02
6.19000E+02    3.28696E+00    3.73672E-02
6.19100E+02    3.46908E+00    3.11456E-02
6.19200E+02    3.66787E+00    2.55309E-02
6.19300E+02    3.88490E+00    2.05499E-02
6.19400E+02    4.12116E+00    1.62257E-02
6.19500E+02    4.37752E+00    1.25564E-02
6.19600E+02    4.65391E+00    9.52425E-03
6.19700E+02    4.94998E+00    7.08352E-03
6.19800E+02    5.26502E+00    5.16928E-03
6.19900E+02    5.59699E+00    3.70901E-03
6.20000E+02    5.94189E+00    2.62706E-03
6.20100E+02    6.29052E+00    1.85380E-03
6.20200E+02    6.63597E+00    1.31230E-03
6.20300E+02    6.96807E+00    9.41468E-04
6.20400E+02    7.27379E+00    6.93478E-04
6.20500E+02    7.54287E+00    5.29873E-04
6.20600E+02    7.79492E+00    4.11821E-04
6.20700E+02    8.20465E+00    2.73378E-04
6.20800E+02    8.17895E+00    2.80496E-04
6.20900E+02    7.70928E+00    4.48643E-04
6.21000E+02    7.33275E+00    6.53775E-04
6.21100E+02    7.00157E+00    9.10451E-04
6.21200E+02    6.66004E+00    1.28110E-03
6.21300E+02    6.30868E+00    1.82043E-03
6.21400E+02    5.95617E+00    2.58982E-03
6.21500E+02    5.60967E+00    3.66229E-03
6.21600E+02    5.27553E+00    5.11523E-03
6.21700E+02    4.96043E+00    7.00989E-03
6.21800E+02    4.65750E+00    9.49019E-03
6.21900E+02    4.37753E+00    1.25563E-02
6.22000E+02    4.11799E+00    1.62772E-02
6.22100E+02    3.87870E+00    2.06776E-02
6.22200E+02    3.65894E+00    2.57598E-02
6.22300E+02    3.45518E+00    3.15818E-02
6.22400E+02    3.26930E+00    3.80331E-02
6.22500E+02    3.09918E+00    4.50863E-02
6.22600E+02    2.94343E+00    5.26845E-02
6.22700E+02    2.80092E+00    6.07541E-02
6.22800E+02    2.67048E+00    6.92193E-02
6.22900E+02    2.55116E+00    7.79914E-02
6.23000E+02    2.44188E+00    8.69975E-02
6.23100E+02    2.34194E+00    9.61411E-02
6.23200E+02    2.25096E+00    1.05298E-01
6.23300E+02    2.16885E+00    1.14309E-01
6.23400E+02    2.09674E+00    1.22857E-01
6.23500E+02    2.03994E+00    1.30036E-01
6.23600E+02    2.02804E+00    1.31593E-01
6.23700E+02    2.24448E+00    1.05982E-01
6.23800E+02    1.88508E+00    1.51817E-01
