t            Tb_tes       
5.702400e+01 1.140984e-02 
5.705600e+01 -3.561545e-03 
5.708800e+01 1.867638e-03 
5.712000e+01 5.103213e-03 
5.715200e+01 2.772714e-04 
5.718400e+01 7.296822e-03 
5.721600e+01 5.761295e-03 
5.724800e+01 7.406503e-03 
5.728000e+01 7.516183e-03 
5.731200e+01 5.706455e-03 
5.734400e+01 7.461343e-03 
5.737600e+01 5.322574e-03 
5.740800e+01 8.558148e-03 
5.744000e+01 9.216231e-03 
5.747200e+01 9.874314e-03 
5.750400e+01 -2.738942e-03 
5.753600e+01 5.816136e-03 
5.756800e+01 1.387765e-02 
5.760000e+01 1.867638e-03 
5.763200e+01 5.541935e-03 
5.766400e+01 1.075176e-02 
5.769600e+01 1.042272e-02 
5.772800e+01 4.061248e-03 
5.776000e+01 1.080660e-02 
5.779200e+01 7.296822e-03 
5.782400e+01 2.141840e-03 
5.785600e+01 5.487094e-03 
5.788800e+01 8.722668e-03 
5.792000e+01 8.064586e-03 
5.795200e+01 9.819473e-03 
5.798400e+01 1.922479e-03 
5.801600e+01 3.458005e-03 
5.804800e+01 9.600112e-03 
5.808000e+01 9.051710e-03 
5.811200e+01 8.009745e-03 
5.814400e+01 3.403165e-03 
5.817600e+01 2.196680e-03 
5.820800e+01 1.075176e-02 
5.824000e+01 1.272601e-02 
5.827200e+01 3.403165e-03 
5.830400e+01 9.709793e-03 
5.833600e+01 1.151952e-02 
5.836800e+01 7.516183e-03 
5.840000e+01 8.174266e-03 
5.843200e+01 4.280609e-03 
5.846400e+01 1.124532e-02 
5.849600e+01 9.929154e-03 
5.852800e+01 8.448467e-03 
5.856000e+01 5.212893e-03 
5.859200e+01 9.490432e-03 
5.862400e+01 9.490432e-03 
5.865600e+01 7.241982e-03 
5.868800e+01 7.132301e-03 
5.872000e+01 3.183804e-03 
5.875200e+01 9.435592e-03 
5.878400e+01 5.212893e-03 
5.881600e+01 9.353543e-04 
5.884800e+01 1.151952e-02 
5.888000e+01 5.925816e-03 
5.891200e+01 3.238644e-03 
5.894400e+01 5.377414e-03 
5.897600e+01 4.554810e-03 
5.900800e+01 1.371313e-02 
5.904000e+01 8.393627e-03 
5.907200e+01 8.283947e-03 
5.910400e+01 4.829011e-03 
5.913600e+01 8.174266e-03 
5.916800e+01 1.234212e-02 
5.920000e+01 1.272601e-02 
5.923200e+01 1.343893e-02 
5.926400e+01 1.343893e-02 
5.929600e+01 6.803260e-03 
5.932800e+01 9.929154e-03 
5.936000e+01 -9.292139e-04 
5.939200e+01 1.264396e-03 
5.942400e+01 1.119048e-02 
5.945600e+01 1.261633e-02 
5.948800e+01 2.525721e-03 
5.952000e+01 5.980656e-03 
5.955200e+01 5.048372e-03 
5.958400e+01 1.464541e-02 
5.961600e+01 7.461343e-03 
5.964800e+01 2.854763e-03 
5.968000e+01 1.623578e-02 
5.971200e+01 1.612610e-02 
5.974400e+01 1.064208e-02 
5.977600e+01 9.709793e-03 
5.980800e+01 6.912941e-03 
5.984000e+01 7.022621e-03 
5.987200e+01 1.239696e-02 
5.990400e+01 9.271071e-03 
5.993600e+01 5.596775e-03 
5.996800e+01 1.453573e-02 
6.000000e+01 1.623578e-02 
6.003200e+01 -4.932551e-03 
6.006400e+01 6.035497e-03 
6.009600e+01 1.618094e-02 
6.012800e+01 1.212276e-02 
6.016000e+01 7.022621e-03 
6.019200e+01 1.305505e-02 
6.022400e+01 2.141840e-03 
6.025600e+01 2.073268e-02 
6.028800e+01 1.151952e-02 
6.032000e+01 9.271071e-03 
6.035200e+01 1.102596e-02 
6.038400e+01 1.557770e-02 
6.041600e+01 1.365829e-02 
6.044800e+01 1.338409e-02 
6.048000e+01 2.964443e-03 
6.051200e+01 1.190340e-02 
6.054400e+01 8.503308e-03 
6.057600e+01 1.217760e-02 
6.060800e+01 3.622526e-03 
6.064000e+01 6.803260e-03 
6.067200e+01 7.900065e-03 
6.070400e+01 1.442605e-02 
6.073600e+01 1.053240e-02 
6.076800e+01 1.727775e-02 
6.080000e+01 1.080660e-02 
6.083200e+01 9.271071e-03 
6.086400e+01 1.480994e-02 
6.089600e+01 1.157436e-02 
6.092800e+01 1.727775e-02 
6.096000e+01 1.415185e-02 
6.099200e+01 1.497446e-02 
6.102400e+01 1.667450e-02 
6.105600e+01 1.486478e-02 
6.108800e+01 9.929154e-03 
6.112000e+01 1.228728e-02 
6.115200e+01 9.106550e-03 
6.118400e+01 1.919715e-02 
6.121600e+01 1.393249e-02 
6.124800e+01 1.607126e-02 
6.128000e+01 1.069692e-02 
6.131200e+01 1.195824e-02 
6.134400e+01 1.618094e-02 
6.137600e+01 1.321957e-02 
6.140800e+01 2.012944e-02 
6.144000e+01 1.190340e-02 
6.147200e+01 1.420669e-02 
6.150400e+01 1.480994e-02 
6.153600e+01 1.300021e-02 
6.156800e+01 9.545272e-03 
6.160000e+01 1.448089e-02 
6.163200e+01 1.140984e-02 
6.166400e+01 1.195824e-02 
6.169600e+01 1.042272e-02 
6.172800e+01 1.645514e-02 
6.176000e+01 8.612988e-03 
6.179200e+01 1.788099e-02 
6.182400e+01 1.919715e-02 
6.185600e+01 1.733259e-02 
6.188800e+01 9.545272e-03 
6.192000e+01 1.557770e-02 
6.195200e+01 1.886811e-02 
6.198400e+01 1.256149e-02 
6.201600e+01 1.289053e-02 
6.204800e+01 1.864875e-02 
6.208000e+01 1.009367e-02 
6.211200e+01 1.031304e-02 
6.214400e+01 1.650998e-02 
6.217600e+01 1.398733e-02 
6.220800e+01 1.420669e-02 
6.224000e+01 2.067784e-02 
6.227200e+01 1.640030e-02 
6.230400e+01 1.321957e-02 
6.233600e+01 5.761295e-03 
6.236800e+01 1.464541e-02 
6.240000e+01 1.135500e-02 
6.243200e+01 1.497446e-02 
6.246400e+01 7.680704e-03 
6.249600e+01 1.585190e-02 
6.252800e+01 1.464541e-02 
6.256000e+01 1.354861e-02 
6.259200e+01 1.793583e-02 
6.262400e+01 1.173888e-02 
6.265600e+01 2.320049e-02 
6.268800e+01 1.426153e-02 
6.272000e+01 2.237789e-02 
6.275200e+01 2.056816e-02 
6.278400e+01 1.108080e-02 
6.281600e+01 1.289053e-02 
6.284800e+01 1.941652e-02 
6.288000e+01 1.568738e-02 
6.291200e+01 1.886811e-02 
6.294400e+01 1.788099e-02 
6.297600e+01 1.459057e-02 
6.300800e+01 1.420669e-02 
6.304000e+01 2.484570e-02 
6.307200e+01 1.716807e-02 
6.310400e+01 1.777131e-02 
6.313600e+01 2.012944e-02 
6.316800e+01 1.250665e-02 
6.320000e+01 9.874314e-03 
6.323200e+01 1.552286e-02 
6.326400e+01 7.954905e-03 
6.329600e+01 1.371313e-02 
6.332800e+01 3.787047e-03 
6.336000e+01 2.528442e-02 
6.339200e+01 1.777131e-02 
6.342400e+01 1.497446e-02 
6.345600e+01 9.983994e-03 
6.348800e+01 9.654953e-03 
6.352000e+01 1.782615e-02 
6.355200e+01 7.790384e-03 
6.358400e+01 1.316473e-02 
6.361600e+01 1.842939e-02 
6.364800e+01 1.886811e-02 
6.368000e+01 1.130016e-02 
6.371200e+01 1.546802e-02 
6.374400e+01 1.343893e-02 
6.377600e+01 2.259725e-02 
6.380800e+01 1.470025e-02 
6.384000e+01 1.903263e-02 
6.387200e+01 1.859391e-02 
6.390400e+01 1.075176e-02 
6.393600e+01 1.678418e-02 
6.396800e+01 1.426153e-02 
6.400000e+01 2.018428e-02 
6.403200e+01 1.398733e-02 
6.406400e+01 2.352953e-02 
6.409600e+01 2.281661e-02 
6.412800e+01 2.440698e-02 
6.416000e+01 1.799067e-02 
6.419200e+01 2.067784e-02 
6.422400e+01 1.223244e-02 
6.425600e+01 1.234212e-02 
6.428800e+01 7.187142e-03 
6.432000e+01 2.067784e-02 
6.435200e+01 1.601642e-02 
6.438400e+01 1.892295e-02 
6.441600e+01 2.056816e-02 
6.444800e+01 1.963588e-02 
6.448000e+01 1.925199e-02 
6.451200e+01 1.228728e-02 
6.454400e+01 2.161012e-02 
6.457600e+01 1.058724e-02 
6.460800e+01 2.215853e-02 
6.464000e+01 1.963588e-02 
6.467200e+01 2.122624e-02 
6.470400e+01 2.479086e-02 
6.473600e+01 1.502930e-02 
6.476800e+01 1.991008e-02 
6.480000e+01 2.193917e-02 
6.483200e+01 1.815519e-02 
6.486400e+01 1.694870e-02 
6.489600e+01 2.023912e-02 
6.492800e+01 2.084236e-02 
6.496000e+01 1.672934e-02 
6.499200e+01 1.502930e-02 
6.502400e+01 1.694870e-02 
6.505600e+01 1.502930e-02 
6.508800e+01 1.810035e-02 
6.512000e+01 2.254241e-02 
6.515200e+01 1.409701e-02 
6.518400e+01 1.557770e-02 
6.521600e+01 2.029396e-02 
6.524800e+01 1.782615e-02 
6.528000e+01 1.815519e-02 
6.531200e+01 2.177465e-02 
6.534400e+01 1.519382e-02 
6.537600e+01 9.490432e-03 
6.540800e+01 1.151952e-02 
6.544000e+01 1.470025e-02 
6.547200e+01 1.634546e-02 
6.550400e+01 1.810035e-02 
6.553600e+01 1.009367e-02 
6.556800e+01 1.711323e-02 
6.560000e+01 1.892295e-02 
6.563200e+01 2.100688e-02 
6.566400e+01 1.415185e-02 
6.569600e+01 1.596158e-02 
6.572800e+01 1.195824e-02 
6.576000e+01 2.106172e-02 
6.579200e+01 2.023912e-02 
6.582400e+01 2.023912e-02 
6.585600e+01 1.947136e-02 
6.588800e+01 1.848423e-02 
6.592000e+01 1.431637e-02 
6.595200e+01 1.557770e-02 
6.598400e+01 2.374889e-02 
6.601600e+01 1.563254e-02 
6.604800e+01 1.859391e-02 
6.608000e+01 2.095204e-02 
6.611200e+01 2.095204e-02 
6.614400e+01 1.607126e-02 
6.617600e+01 1.716807e-02 
6.620800e+01 1.431637e-02 
6.624000e+01 2.429730e-02 
6.627200e+01 1.437121e-02 
6.630400e+01 8.942029e-03 
6.633600e+01 2.385857e-02 
6.636800e+01 1.848423e-02 
6.640000e+01 1.612610e-02 
6.643200e+01 1.716807e-02 
6.646400e+01 1.080660e-02 
6.649600e+01 1.842939e-02 
6.652800e+01 1.250665e-02 
6.656000e+01 1.826487e-02 
6.659200e+01 2.671027e-02 
6.662400e+01 2.029396e-02 
6.665600e+01 1.135500e-02 
6.668800e+01 2.100688e-02 
6.672000e+01 2.034880e-02 
6.675200e+01 2.089720e-02 
6.678400e+01 2.265209e-02 
6.681600e+01 1.086144e-02 
6.684800e+01 2.128108e-02 
6.688000e+01 1.821003e-02 
6.691200e+01 1.969072e-02 
6.694400e+01 2.632639e-02 
6.697600e+01 2.303597e-02 
6.700800e+01 2.117140e-02 
6.704000e+01 2.171981e-02 
6.707200e+01 1.892295e-02 
6.710400e+01 1.925199e-02 
6.713600e+01 2.862968e-02 
6.716800e+01 2.665543e-02 
6.720000e+01 1.316473e-02 
6.723200e+01 2.501022e-02 
6.726400e+01 2.522958e-02 
6.729600e+01 2.182949e-02 
6.732800e+01 2.539410e-02 
6.736000e+01 2.429730e-02 
6.739200e+01 1.480994e-02 
6.742400e+01 2.473602e-02 
6.745600e+01 1.859391e-02 
6.748800e+01 2.457150e-02 
6.752000e+01 2.473602e-02 
6.755200e+01 1.837455e-02 
6.758400e+01 2.298113e-02 
6.761600e+01 2.111656e-02 
6.764800e+01 2.501022e-02 
6.768000e+01 2.320049e-02 
6.771200e+01 2.544894e-02 
6.774400e+01 2.106172e-02 
6.777600e+01 2.692963e-02 
6.780800e+01 2.001976e-02 
6.784000e+01 2.243273e-02 
6.787200e+01 1.771647e-02 
6.790400e+01 2.298113e-02 
6.793600e+01 1.958104e-02 
6.796800e+01 2.139076e-02 
6.800000e+01 2.451666e-02 
6.803200e+01 2.177465e-02 
6.806400e+01 2.945228e-02 
6.809600e+01 1.535834e-02 
6.812800e+01 2.978132e-02 
6.816000e+01 2.199401e-02 
6.819200e+01 2.479086e-02 
6.822400e+01 2.846516e-02 
6.825600e+01 2.254241e-02 
6.828800e+01 2.714899e-02 
6.832000e+01 2.714899e-02 
6.835200e+01 2.660059e-02 
6.838400e+01 2.769739e-02 
6.841600e+01 2.298113e-02 
6.844800e+01 2.341985e-02 
6.848000e+01 2.945228e-02 
6.851200e+01 2.522958e-02 
6.854400e+01 2.314565e-02 
6.857600e+01 2.177465e-02 
6.860800e+01 2.440698e-02 
6.864000e+01 2.978132e-02 
6.867200e+01 2.314565e-02 
6.870400e+01 2.380373e-02 
6.873600e+01 2.358437e-02 
6.876800e+01 2.819095e-02 
6.880000e+01 2.451666e-02 
6.883200e+01 2.336501e-02 
6.886400e+01 2.610702e-02 
6.889600e+01 1.788099e-02 
6.892800e+01 2.007460e-02 
6.896000e+01 2.539410e-02 
6.899200e+01 3.000068e-02 
6.902400e+01 2.259725e-02 
6.905600e+01 3.175557e-02 
6.908800e+01 2.193917e-02 
6.912000e+01 3.219429e-02 
6.915200e+01 2.347469e-02 
6.918400e+01 2.923292e-02 
6.921600e+01 2.791675e-02 
6.924800e+01 2.775223e-02 
6.928000e+01 3.422338e-02 
6.931200e+01 2.374889e-02 
6.934400e+01 3.164589e-02 
6.937600e+01 1.766163e-02 
6.940800e+01 2.363921e-02 
6.944000e+01 3.263301e-02 
6.947200e+01 2.380373e-02 
6.950400e+01 2.714899e-02 
6.953600e+01 2.150044e-02 
6.956800e+01 3.378466e-02 
6.960000e+01 2.862968e-02 
6.963200e+01 2.857484e-02 
6.966400e+01 2.692963e-02 
6.969600e+01 3.329110e-02 
6.972800e+01 2.616186e-02 
6.976000e+01 2.336501e-02 
6.979200e+01 2.725867e-02 
6.982400e+01 2.758771e-02 
6.985600e+01 3.301690e-02 
6.988800e+01 2.917808e-02 
6.992000e+01 2.034880e-02 
6.995200e+01 2.676511e-02 
6.998400e+01 1.919715e-02 
7.001600e+01 2.199401e-02 
7.004800e+01 2.764255e-02 
7.008000e+01 2.320049e-02 
7.011200e+01 2.204885e-02 
7.014400e+01 2.511990e-02 
7.017600e+01 3.202977e-02 
7.020800e+01 2.742319e-02 
7.024000e+01 2.572314e-02 
7.027200e+01 2.852000e-02 
7.030400e+01 3.022004e-02 
7.033600e+01 2.879420e-02 
7.036800e+01 2.901356e-02 
7.040000e+01 2.627155e-02 
7.043200e+01 2.994584e-02 
7.046400e+01 3.148137e-02 
7.049600e+01 2.111656e-02 
7.052800e+01 2.808127e-02 
7.056000e+01 3.219429e-02 
7.059200e+01 3.691055e-02 
7.062400e+01 2.012944e-02 
7.065600e+01 2.873936e-02 
7.068800e+01 3.669119e-02 
7.072000e+01 2.402310e-02 
7.075200e+01 3.170073e-02 
7.078400e+01 2.468118e-02 
7.081600e+01 2.627155e-02 
7.084800e+01 3.093297e-02 
7.088000e+01 3.389434e-02 
7.091200e+01 3.712991e-02 
7.094400e+01 2.972648e-02 
7.097600e+01 2.950712e-02 
7.100800e+01 3.076845e-02 
7.104000e+01 2.517474e-02 
7.107200e+01 2.852000e-02 
7.110400e+01 3.022004e-02 
7.113600e+01 3.235881e-02 
7.116800e+01 2.539410e-02 
7.120000e+01 2.468118e-02 
7.123200e+01 3.098781e-02 
7.126400e+01 3.142653e-02 
7.129600e+01 3.071360e-02 
7.132800e+01 3.833640e-02 
7.136000e+01 2.566830e-02 
7.139200e+01 2.972648e-02 
7.142400e+01 2.687479e-02 
7.145600e+01 2.846516e-02 
7.148800e+01 3.301690e-02 
7.152000e+01 2.649091e-02 
7.155200e+01 3.071360e-02 
7.158400e+01 3.224913e-02 
7.161600e+01 2.862968e-02 
7.164800e+01 2.418762e-02 
7.168000e+01 2.166497e-02 
7.171200e+01 3.438790e-02 
7.174400e+01 2.298113e-02 
7.177600e+01 2.528442e-02 
7.180800e+01 2.862968e-02 
7.184000e+01 3.159105e-02 
7.187200e+01 3.296205e-02 
7.190400e+01 2.555862e-02 
7.193600e+01 3.054908e-02 
7.196800e+01 2.786191e-02 
7.200000e+01 2.643607e-02 
7.203200e+01 2.462634e-02 
7.206400e+01 2.479086e-02 
7.209600e+01 2.857484e-02 
7.212800e+01 2.215853e-02 
7.216000e+01 2.418762e-02 
7.219200e+01 2.703931e-02 
7.222400e+01 2.084236e-02 
7.225600e+01 2.210369e-02 
7.228800e+01 2.418762e-02 
7.232000e+01 2.089720e-02 
7.235200e+01 2.089720e-02 
7.238400e+01 2.747803e-02 
7.241600e+01 1.941652e-02 
7.244800e+01 1.963588e-02 
7.248000e+01 2.819095e-02 
7.251200e+01 3.192009e-02 
7.254400e+01 2.989100e-02 
7.257600e+01 2.089720e-02 
7.260800e+01 2.917808e-02 
7.264000e+01 3.268785e-02 
7.267200e+01 3.137169e-02 
7.270400e+01 2.407794e-02 
7.273600e+01 2.660059e-02 
7.276800e+01 2.714899e-02 
7.280000e+01 1.875843e-02 
7.283200e+01 2.276177e-02 
7.286400e+01 2.720383e-02 
7.289600e+01 2.517474e-02 
7.292800e+01 2.764255e-02 
7.296000e+01 2.890388e-02 
7.299200e+01 1.892295e-02 
7.302400e+01 3.592343e-02 
7.305600e+01 2.309081e-02 
7.308800e+01 2.199401e-02 
7.312000e+01 2.983616e-02 
7.315200e+01 3.197493e-02 
7.318400e+01 2.632639e-02 
7.321600e+01 2.193917e-02 
7.324800e+01 2.923292e-02 
7.328000e+01 2.221337e-02 
7.331200e+01 2.830063e-02 
7.334400e+01 1.881327e-02 
7.337600e+01 2.846516e-02 
7.340800e+01 2.193917e-02 
7.344000e+01 2.841031e-02 
7.347200e+01 2.714899e-02 
7.350400e+01 2.495538e-02 
7.353600e+01 2.155528e-02 
7.356800e+01 2.418762e-02 
7.360000e+01 1.985524e-02 
7.363200e+01 1.996492e-02 
7.366400e+01 1.788099e-02 
7.369600e+01 1.952620e-02 
7.372800e+01 2.517474e-02 
7.376000e+01 2.413278e-02 
7.379200e+01 1.903263e-02 
7.382400e+01 2.276177e-02 
7.385600e+01 1.530350e-02 
7.388800e+01 2.868452e-02 
7.392000e+01 2.671027e-02 
7.395200e+01 2.111656e-02 
7.398400e+01 2.720383e-02 
7.401600e+01 1.579706e-02 
7.404800e+01 2.023912e-02 
7.408000e+01 2.692963e-02 
7.411200e+01 2.396826e-02 
7.414400e+01 1.848423e-02 
7.417600e+01 1.930683e-02 
7.420800e+01 2.374889e-02 
7.424000e+01 2.084236e-02 
7.427200e+01 2.983616e-02 
7.430400e+01 1.585190e-02 
7.433600e+01 2.117140e-02 
7.436800e+01 1.749711e-02 
7.440000e+01 1.881327e-02 
7.443200e+01 1.864875e-02 
7.446400e+01 1.881327e-02 
7.449600e+01 1.886811e-02 
7.452800e+01 2.572314e-02 
7.456000e+01 1.996492e-02 
7.459200e+01 2.435214e-02 
7.462400e+01 2.210369e-02 
7.465600e+01 2.621671e-02 
7.468800e+01 2.073268e-02 
7.472000e+01 3.148137e-02 
7.475200e+01 2.095204e-02 
7.478400e+01 2.566830e-02 
7.481600e+01 2.692963e-02 
7.484800e+01 1.853907e-02 
7.488000e+01 1.996492e-02 
7.491200e+01 1.842939e-02 
7.494400e+01 2.045848e-02 
7.497600e+01 2.029396e-02 
7.500800e+01 1.552286e-02 
7.504000e+01 2.681995e-02 
7.507200e+01 1.585190e-02 
7.510400e+01 2.182949e-02 
7.513600e+01 2.089720e-02 
7.516800e+01 2.654575e-02 
7.520000e+01 1.459057e-02 
7.523200e+01 2.215853e-02 
7.526400e+01 2.204885e-02 
7.529600e+01 1.810035e-02 
7.532800e+01 2.045848e-02 
7.536000e+01 1.744227e-02 
7.539200e+01 2.095204e-02 
7.542400e+01 1.952620e-02 
7.545600e+01 2.714899e-02 
7.548800e+01 1.771647e-02 
7.552000e+01 1.985524e-02 
7.555200e+01 2.188433e-02 
7.558400e+01 2.413278e-02 
7.561600e+01 1.755195e-02 
7.564800e+01 1.985524e-02 
7.568000e+01 1.607126e-02 
7.571200e+01 2.177465e-02 
7.574400e+01 9.764633e-03 
7.577600e+01 1.519382e-02 
7.580800e+01 2.155528e-02 
7.584000e+01 1.821003e-02 
7.587200e+01 1.722291e-02 
7.590400e+01 1.393249e-02 
7.593600e+01 2.095204e-02 
7.596800e+01 1.991008e-02 
7.600000e+01 1.546802e-02 
7.603200e+01 1.799067e-02 
7.606400e+01 1.919715e-02 
7.609600e+01 1.464541e-02 
7.612800e+01 1.513898e-02 
7.616000e+01 1.590674e-02 
7.619200e+01 1.804551e-02 
7.622400e+01 2.347469e-02 
7.625600e+01 1.903263e-02 
7.628800e+01 2.188433e-02 
7.632000e+01 1.952620e-02 
7.635200e+01 2.429730e-02 
7.638400e+01 1.607126e-02 
7.641600e+01 1.376797e-02 
7.644800e+01 1.815519e-02 
7.648000e+01 1.711323e-02 
7.651200e+01 1.382281e-02 
7.654400e+01 1.289053e-02 
7.657600e+01 1.859391e-02 
7.660800e+01 1.821003e-02 
7.664000e+01 2.254241e-02 
7.667200e+01 2.128108e-02 
7.670400e+01 2.259725e-02 
7.673600e+01 1.952620e-02 
7.676800e+01 2.155528e-02 
7.680000e+01 1.513898e-02 
7.683200e+01 1.749711e-02 
7.686400e+01 1.782615e-02 
7.689600e+01 2.215853e-02 
7.692800e+01 2.100688e-02 
7.696000e+01 1.267117e-02 
7.699200e+01 2.199401e-02 
7.702400e+01 1.947136e-02 
7.705600e+01 2.161012e-02 
7.708800e+01 1.431637e-02 
7.712000e+01 1.958104e-02 
7.715200e+01 1.354861e-02 
7.718400e+01 1.831971e-02 
7.721600e+01 2.215853e-02 
7.724800e+01 1.618094e-02 
7.728000e+01 1.782615e-02 
7.731200e+01 1.810035e-02 
7.734400e+01 1.892295e-02 
7.737600e+01 1.777131e-02 
7.740800e+01 2.259725e-02 
7.744000e+01 1.958104e-02 
7.747200e+01 2.193917e-02 
7.750400e+01 1.925199e-02 
7.753600e+01 1.678418e-02 
7.756800e+01 1.727775e-02 
7.760000e+01 2.111656e-02 
7.763200e+01 1.777131e-02 
7.766400e+01 1.502930e-02 
7.769600e+01 2.045848e-02 
7.772800e+01 1.618094e-02 
7.776000e+01 1.058724e-02 
7.779200e+01 1.568738e-02 
7.782400e+01 1.513898e-02 
7.785600e+01 2.780707e-02 
7.788800e+01 1.908747e-02 
7.792000e+01 1.305505e-02 
7.795200e+01 1.996492e-02 
7.798400e+01 2.100688e-02 
7.801600e+01 1.672934e-02 
7.804800e+01 1.859391e-02 
7.808000e+01 2.226821e-02 
7.811200e+01 1.689386e-02 
7.814400e+01 1.513898e-02 
7.817600e+01 1.453573e-02 
7.820800e+01 1.793583e-02 
7.824000e+01 2.517474e-02 
7.827200e+01 1.064208e-02 
7.830400e+01 1.892295e-02 
7.833600e+01 2.067784e-02 
7.836800e+01 1.376797e-02 
7.840000e+01 7.241982e-03 
7.843200e+01 8.448467e-03 
7.846400e+01 1.870359e-02 
7.849600e+01 1.590674e-02 
7.852800e+01 1.113564e-02 
7.856000e+01 1.733259e-02 
7.859200e+01 1.815519e-02 
7.862400e+01 1.749711e-02 
7.865600e+01 1.420669e-02 
7.868800e+01 2.352953e-02 
7.872000e+01 1.014851e-02 
7.875200e+01 1.365829e-02 
7.878400e+01 1.332925e-02 
7.881600e+01 1.722291e-02 
7.884800e+01 1.897779e-02 
7.888000e+01 1.184856e-02 
7.891200e+01 1.925199e-02 
7.894400e+01 1.212276e-02 
7.897600e+01 1.360345e-02 
7.900800e+01 1.212276e-02 
7.904000e+01 7.187142e-03 
7.907200e+01 1.689386e-02 
7.910400e+01 7.022621e-03 
7.913600e+01 1.590674e-02 
7.916800e+01 1.596158e-02 
7.920000e+01 7.735544e-03 
7.923200e+01 8.612988e-03 
7.926400e+01 1.376797e-02 
7.929600e+01 1.749711e-02 
7.932800e+01 1.722291e-02 
7.936000e+01 1.020335e-02 
7.939200e+01 1.305505e-02 
7.942400e+01 1.530350e-02 
7.945600e+01 1.552286e-02 
7.948800e+01 1.760679e-02 
7.952000e+01 1.173888e-02 
7.955200e+01 1.343893e-02 
7.958400e+01 1.321957e-02 
7.961600e+01 1.985524e-02 
7.964800e+01 1.470025e-02 
7.968000e+01 1.470025e-02 
7.971200e+01 1.354861e-02 
7.974400e+01 8.832349e-03 
7.977600e+01 1.003883e-02 
7.980800e+01 1.618094e-02 
7.984000e+01 1.327441e-02 
7.987200e+01 8.174266e-03 
7.990400e+01 1.365829e-02 
7.993600e+01 1.919715e-02 
7.996800e+01 1.546802e-02 
8.000000e+01 9.874314e-03 
8.003200e+01 9.874314e-03 
8.006400e+01 1.442605e-02 
8.009600e+01 1.069692e-02 
8.012800e+01 1.135500e-02 
8.016000e+01 1.261633e-02 
8.019200e+01 1.683902e-02 
8.022400e+01 1.497446e-02 
8.025600e+01 1.080660e-02 
8.028800e+01 9.490432e-03 
8.032000e+01 7.296822e-03 
8.035200e+01 8.612988e-03 
8.038400e+01 1.749711e-02 
8.041600e+01 8.503308e-03 
8.044800e+01 1.513898e-02 
8.048000e+01 9.709793e-03 
8.051200e+01 1.470025e-02 
8.054400e+01 1.069692e-02 
8.057600e+01 1.179372e-02 
8.060800e+01 1.426153e-02 
8.064000e+01 5.651615e-03 
8.067200e+01 1.261633e-02 
8.070400e+01 1.853907e-02 
8.073600e+01 1.365829e-02 
8.076800e+01 2.018428e-02 
8.080000e+01 1.881327e-02 
8.083200e+01 1.053240e-02 
8.086400e+01 1.195824e-02 
8.089600e+01 1.782615e-02 
8.092800e+01 1.327441e-02 
8.096000e+01 1.623578e-02 
8.099200e+01 1.431637e-02 
8.102400e+01 1.650998e-02 
8.105600e+01 1.448089e-02 
8.108800e+01 1.656482e-02 
8.112000e+01 1.003883e-02 
8.115200e+01 1.640030e-02 
8.118400e+01 6.419378e-03 
8.121600e+01 9.709793e-03 
8.124800e+01 1.426153e-02 
8.128000e+01 1.502930e-02 
8.131200e+01 1.162920e-02 
8.134400e+01 1.579706e-02 
8.137600e+01 1.426153e-02 
8.140800e+01 6.474219e-03 
8.144000e+01 5.596775e-03 
8.147200e+01 1.289053e-02 
8.150400e+01 9.490432e-03 
8.153600e+01 1.234212e-02 
8.156800e+01 1.343893e-02 
8.160000e+01 4.445130e-03 
8.163200e+01 1.629062e-02 
8.166400e+01 1.239696e-02 
8.169600e+01 9.106550e-03 
8.172800e+01 7.954905e-03 
8.176000e+01 1.316473e-02 
8.179200e+01 5.322574e-03 
8.182400e+01 1.980040e-02 
8.185600e+01 9.106550e-03 
8.188800e+01 1.003883e-02 
8.192000e+01 1.694870e-02 
8.195200e+01 8.832349e-03 
8.198400e+01 1.777131e-02 
8.201600e+01 9.161390e-03 
8.204800e+01 1.486478e-02 
8.208000e+01 1.612610e-02 
8.211200e+01 5.596775e-03 
8.214400e+01 4.883852e-03 
8.217600e+01 1.190340e-02 
8.220800e+01 1.815519e-02 
8.224000e+01 8.612988e-03 
8.227200e+01 -3.259712e-04 
8.230400e+01 2.909603e-03 
8.233600e+01 1.354861e-02 
8.236800e+01 1.590674e-02 
8.240000e+01 -2.162907e-04 
8.243200e+01 1.535834e-02 
8.246400e+01 1.404217e-02 
8.249600e+01 1.694870e-02 
8.252800e+01 1.256149e-02 
8.256000e+01 1.162920e-02 
8.259200e+01 6.858100e-03 
8.262400e+01 7.900065e-03 
8.265600e+01 1.130016e-02 
8.268800e+01 6.529059e-03 
8.272000e+01 2.635402e-03 
8.275200e+01 5.322574e-03 
8.278400e+01 5.212893e-03 
8.281600e+01 6.145177e-03 
8.284800e+01 1.497446e-02 
8.288000e+01 -1.038894e-03 
8.291200e+01 1.064208e-02 
8.294400e+01 5.980656e-03 
8.297600e+01 1.223244e-02 
8.300800e+01 1.190340e-02 
8.304000e+01 -1.148575e-03 
8.307200e+01 1.130016e-02 
8.310400e+01 1.025820e-02 
8.313600e+01 5.651615e-03 
8.316800e+01 1.201308e-02 
8.320000e+01 1.596158e-02 
8.323200e+01 4.170929e-03 
8.326400e+01 1.108080e-02 
8.329600e+01 1.069692e-02 
