f            Pxx32k       Pxx31k       Pxx30k       Pxx29k       Pxx28k       Pxx27k       Pxx26k       Pxx25k       Pxx_pow32k   Pxx_pow31k   Pxx_pow30k   Pxx_pow29k   Pxx_pow28k   Pxx_pow27k   Pxx_pow26k   Pxx_pow25k   
1.244545e+02 1.560045e-10 1.689564e-10 1.825803e-10 1.873955e-10 2.178206e-10 2.534910e-10 2.603027e-10 3.012675e-10 4.129370e-16 4.063222e-16 4.052625e-16 3.923094e-16 4.084147e-16 4.337941e-16 4.249093e-16 4.506556e-16 
1.304150e+02 1.529110e-10 1.650047e-10 1.778398e-10 1.819484e-10 2.108267e-10 2.450276e-10 2.511619e-10 2.904939e-10 4.047488e-16 3.968185e-16 3.947402e-16 3.809060e-16 3.953012e-16 4.193109e-16 4.099882e-16 4.345398e-16 
1.366138e+02 1.500195e-10 1.612936e-10 1.733710e-10 1.767956e-10 2.041690e-10 2.369305e-10 2.424012e-10 2.801214e-10 3.970952e-16 3.878938e-16 3.848211e-16 3.701186e-16 3.828180e-16 4.054545e-16 3.956876e-16 4.190240e-16 
1.430511e+02 1.473223e-10 1.578164e-10 1.691684e-10 1.719330e-10 1.978473e-10 2.292043e-10 2.340264e-10 2.701617e-10 3.899557e-16 3.795316e-16 3.754927e-16 3.599389e-16 3.709646e-16 3.922327e-16 3.820167e-16 4.041256e-16 
1.497269e+02 1.448102e-10 1.545646e-10 1.652241e-10 1.673539e-10 1.918578e-10 2.218491e-10 2.260384e-10 2.606209e-10 3.833063e-16 3.717114e-16 3.667379e-16 3.503526e-16 3.597343e-16 3.796459e-16 3.689774e-16 3.898539e-16 
1.568794e+02 1.423973e-10 1.514292e-10 1.614077e-10 1.629086e-10 1.860079e-10 2.146311e-10 2.181836e-10 2.511989e-10 3.769195e-16 3.641709e-16 3.582669e-16 3.410464e-16 3.487657e-16 3.672940e-16 3.561555e-16 3.757598e-16 
1.642704e+02 1.401652e-10 1.485183e-10 1.578530e-10 1.587545e-10 1.805083e-10 2.078135e-10 2.107488e-10 2.422423e-10 3.710113e-16 3.571707e-16 3.503767e-16 3.323499e-16 3.384540e-16 3.556271e-16 3.440192e-16 3.623620e-16 
1.718998e+02 1.381009e-10 1.458178e-10 1.545448e-10 1.548766e-10 1.753444e-10 2.013826e-10 2.037206e-10 2.337400e-10 3.655470e-16 3.506762e-16 3.430337e-16 3.242317e-16 3.287716e-16 3.446220e-16 3.325466e-16 3.496437e-16 
1.800060e+02 1.361367e-10 1.432414e-10 1.513795e-10 1.511555e-10 1.703607e-10 1.951481e-10 1.968920e-10 2.254446e-10 3.603480e-16 3.444803e-16 3.360078e-16 3.164415e-16 3.194272e-16 3.339530e-16 3.213998e-16 3.372348e-16 
1.885891e+02 1.342776e-10 1.407973e-10 1.483684e-10 1.476060e-10 1.655801e-10 1.891406e-10 1.902969e-10 2.173990e-10 3.554269e-16 3.386024e-16 3.293243e-16 3.090107e-16 3.104635e-16 3.236726e-16 3.106342e-16 3.251997e-16 
1.974106e+02 1.325686e-10 1.385469e-10 1.455892e-10 1.443218e-10 1.611326e-10 1.835272e-10 1.841200e-10 2.098321e-10 3.509034e-16 3.331904e-16 3.231555e-16 3.021353e-16 3.021245e-16 3.140664e-16 3.005513e-16 3.138806e-16 
