freq         Pxx_raw      Pxx_cm       Pxx_nocm     Pxx_nocm_np  
2.815625e+00 2.331543e-09 3.944624e-10 2.070491e-09 2.069793e-09 
2.828125e+00 2.755608e-09 2.889801e-09 2.028680e-09 2.027283e-09 
2.842188e+00 2.884084e-09 3.844151e-10 2.552066e-09 2.548959e-09 
2.854688e+00 1.969433e-09 6.012417e-10 2.158154e-09 2.159310e-09 
2.867188e+00 2.276114e-09 4.226192e-10 2.131930e-09 2.132818e-09 
2.881250e+00 2.497858e-09 6.065949e-10 2.189831e-09 2.190506e-09 
2.893750e+00 2.703240e-09 3.705492e-10 2.579041e-09 2.580433e-09 
2.907813e+00 2.436653e-09 4.925703e-10 2.217637e-09 2.216993e-09 
2.921875e+00 2.567911e-09 4.750035e-10 2.321158e-09 2.320833e-09 
2.934375e+00 2.754357e-09 4.726100e-10 2.680720e-09 2.680042e-09 
2.948438e+00 2.916317e-09 4.348142e-10 2.386608e-09 2.385012e-09 
2.962500e+00 3.248293e-09 6.259224e-10 3.484589e-09 3.487885e-09 
2.975000e+00 3.644338e-09 4.433534e-10 3.342819e-09 3.340725e-09 
2.989063e+00 1.710449e-09 5.051469e-10 1.893058e-09 1.890627e-09 
3.003125e+00 2.597985e-09 4.865203e-10 2.573460e-09 2.572962e-09 
3.017188e+00 2.254718e-09 4.277047e-10 2.008548e-09 2.007223e-09 
3.031250e+00 2.643208e-09 6.409655e-10 2.179197e-09 2.180202e-09 
3.045313e+00 1.238047e-09 4.783642e-10 1.095315e-09 1.093696e-09 
3.059375e+00 2.254462e-09 4.878167e-10 2.141540e-09 2.143071e-09 
3.073438e+00 3.094434e-09 5.095953e-10 2.853038e-09 2.854074e-09 
3.087500e+00 1.623716e-09 4.404885e-10 1.734894e-09 1.732312e-09 
3.101563e+00 2.177035e-09 3.792750e-10 2.219214e-09 2.219760e-09 
3.115625e+00 1.703253e-09 3.889393e-10 1.685236e-09 1.682101e-09 
3.129688e+00 2.697201e-09 4.596994e-10 2.580614e-09 2.580539e-09 
3.145313e+00 1.278358e-09 5.521504e-10 1.523616e-09 1.530410e-09 
3.159375e+00 2.115997e-09 5.368035e-10 2.553446e-09 2.555761e-09 
3.173438e+00 2.841609e-09 4.378936e-10 2.567910e-09 2.567982e-09 
3.189063e+00 2.419678e-09 3.229675e-10 2.399149e-09 2.394997e-09 
3.203125e+00 2.429602e-09 6.416069e-10 2.676376e-09 2.679630e-09 
3.217188e+00 2.729520e-09 5.154171e-10 2.616734e-09 2.615098e-09 
3.232813e+00 2.137182e-09 6.051082e-10 2.490591e-09 2.492132e-09 
3.246875e+00 2.772522e-09 5.729593e-10 2.736174e-09 2.737507e-09 
3.262500e+00 2.505896e-09 6.346388e-10 2.630456e-09 2.631655e-09 
3.278125e+00 2.099485e-09 4.374695e-10 2.518568e-09 2.521497e-09 
3.292188e+00 3.572315e-09 4.178402e-10 3.402655e-09 3.403889e-09 
3.307813e+00 2.423822e-09 4.671429e-10 2.208674e-09 2.210960e-09 
3.323438e+00 2.811366e-09 2.945772e-10 2.755294e-09 2.755581e-09 
3.339063e+00 2.879594e-09 6.621436e-10 2.904707e-09 2.903032e-09 
3.354688e+00 2.886443e-09 5.337343e-10 2.920148e-09 2.920083e-09 
3.368750e+00 3.147501e-09 4.517502e-10 3.237299e-09 3.235023e-09 
3.384375e+00 2.589696e-09 3.227521e-10 2.580529e-09 2.579332e-09 
3.400000e+00 2.904157e-09 6.513954e-10 2.930463e-09 2.928317e-09 
3.415625e+00 2.878698e-09 3.699999e-10 2.994886e-09 2.997313e-09 
3.432813e+00 2.787258e-09 4.852985e-10 2.806496e-09 2.807082e-09 
3.448438e+00 2.190540e-09 5.014063e-10 2.238311e-09 2.238833e-09 
3.464063e+00 1.516570e-09 3.649267e-10 1.586955e-09 1.585227e-09 
3.479688e+00 2.856729e-09 6.819553e-10 2.804560e-09 2.804505e-09 
3.495313e+00 2.289026e-09 4.333627e-10 2.262526e-09 2.261501e-09 
3.512500e+00 2.652273e-09 5.805887e-10 2.486239e-09 2.486785e-09 
3.528125e+00 2.285191e-09 3.386309e-10 2.224171e-09 2.222183e-09 
3.543750e+00 2.476926e-09 4.183529e-10 2.404899e-09 2.404008e-09 
3.560938e+00 1.786854e-09 1.286965e-10 1.691433e-09 1.689034e-09 
3.576563e+00 2.893929e-09 5.435766e-10 2.905554e-09 2.902617e-09 
3.593750e+00 2.031114e-09 5.507474e-10 1.981765e-09 1.979912e-09 
3.610938e+00 3.112714e-09 4.667776e-10 2.950882e-09 2.950757e-09 
3.626563e+00 2.251505e-09 5.223590e-10 2.064351e-09 2.063817e-09 
3.643750e+00 2.434836e-09 6.657300e-10 2.079408e-09 2.079894e-09 
3.660938e+00 3.140485e-09 5.144768e-10 3.031618e-09 3.029994e-09 
3.678125e+00 2.761354e-09 2.433077e-10 2.623711e-09 2.621392e-09 
3.693750e+00 2.212530e-09 4.781551e-10 2.030035e-09 2.028095e-09 
3.710938e+00 2.136084e-09 7.360133e-10 2.084462e-09 2.083247e-09 
3.728125e+00 2.203315e-09 4.368477e-10 2.029918e-09 2.027701e-09 
3.745313e+00 2.926439e-09 5.786016e-10 2.693519e-09 2.693714e-09 
3.762500e+00 1.663796e-09 5.249020e-10 1.638758e-09 1.638222e-09 
3.779688e+00 2.288212e-09 4.189007e-10 2.207861e-09 2.209095e-09 
3.798438e+00 1.326570e-09 5.370453e-10 2.603903e-09 2.601586e-09 
3.815625e+00 2.416806e-09 5.368419e-10 2.062552e-09 2.061913e-09 
3.832813e+00 2.442829e-09 3.743175e-10 2.561122e-09 2.561652e-09 
3.850000e+00 2.259739e-09 3.733057e-10 2.874585e-09 2.876398e-09 
3.868750e+00 3.061704e-09 2.686379e-10 2.868778e-09 2.869018e-09 
3.885938e+00 1.344852e-09 4.864736e-10 1.470045e-09 1.469320e-09 
3.904688e+00 1.875930e-09 3.222798e-10 1.903260e-09 1.904059e-09 
3.921875e+00 2.782115e-09 4.697045e-10 2.626404e-09 2.627926e-09 
3.940625e+00 1.844401e-09 6.091855e-10 2.658659e-09 2.663039e-09 
3.959375e+00 2.481573e-09 4.836755e-10 2.654518e-09 2.656431e-09 
3.976563e+00 3.168569e-09 5.370903e-10 3.000050e-09 2.999849e-09 
3.995313e+00 1.267888e-09 4.384454e-10 1.356903e-09 1.356529e-09 
4.014063e+00 2.308094e-09 5.478986e-10 2.386274e-09 2.387579e-09 
4.032813e+00 2.780453e-09 3.604066e-10 2.723732e-09 2.722695e-09 
4.051563e+00 1.540097e-09 5.886642e-10 2.008838e-09 2.009059e-09 
4.068750e+00 2.498297e-09 5.620869e-10 2.627981e-09 2.627198e-09 
4.087500e+00 2.490053e-09 7.093221e-10 2.222711e-09 2.222892e-09 
4.107813e+00 2.130598e-09 5.372852e-10 2.031939e-09 2.033245e-09 
4.126563e+00 1.543391e-09 6.586567e-10 1.654380e-09 1.655497e-09 
4.145313e+00 2.102977e-09 5.834846e-10 2.582369e-09 2.579747e-09 
4.164063e+00 2.579410e-09 3.511915e-10 2.525416e-09 2.524400e-09 
4.182812e+00 2.663819e-09 4.635610e-10 2.570462e-09 2.568439e-09 
4.203125e+00 2.160492e-09 5.887993e-10 2.272845e-09 2.269837e-09 
4.221875e+00 2.399640e-09 6.071024e-10 2.188331e-09 2.190384e-09 
4.242188e+00 2.546146e-09 4.741707e-10 2.277378e-09 2.276715e-09 
4.260937e+00 1.829151e-09 8.312420e-10 1.735195e-09 1.734357e-09 
4.281250e+00 2.045771e-09 3.523675e-10 1.904674e-09 1.903779e-09 
4.300000e+00 1.763585e-09 5.171666e-10 1.852132e-09 1.856124e-09 
4.320313e+00 2.581028e-09 5.639887e-10 2.369894e-09 2.368299e-09 
4.340625e+00 3.377388e-09 4.087899e-10 3.309174e-09 3.308854e-09 
4.360938e+00 1.594188e-09 4.592602e-10 1.699095e-09 1.699869e-09 
4.381250e+00 2.423062e-09 4.980754e-10 2.375798e-09 2.375883e-09 
4.401562e+00 2.968987e-09 5.957941e-10 3.058588e-09 3.055912e-09 
4.421875e+00 2.548199e-09 5.075945e-10 2.353818e-09 2.353932e-09 
4.442188e+00 2.497272e-09 5.900832e-10 2.778418e-09 2.777608e-09 
4.462500e+00 1.397776e-09 4.818406e-10 1.614013e-09 1.613561e-09 
4.482813e+00 2.343482e-09 3.630243e-10 2.200688e-09 2.201814e-09 
4.503125e+00 2.226317e-09 4.608928e-10 2.115889e-09 2.116028e-09 
4.523438e+00 2.232201e-09 4.206330e-10 2.402827e-09 2.403663e-09 
4.545313e+00 2.236108e-09 7.352186e-10 1.824888e-09 1.823692e-09 
4.565625e+00 3.212682e-09 4.863751e-10 3.411843e-09 3.411814e-09 
4.587500e+00 1.945860e-09 5.753327e-10 2.269602e-09 2.270782e-09 
4.607813e+00 2.319008e-09 5.567167e-10 2.388437e-09 2.389311e-09 
4.629688e+00 2.062889e-09 4.864839e-10 2.070403e-09 2.071772e-09 
4.651562e+00 2.030926e-09 4.522186e-10 1.979554e-09 1.980226e-09 
4.671875e+00 1.673879e-09 3.985280e-10 1.895603e-09 1.896245e-09 
4.693750e+00 3.037632e-09 2.673758e-10 2.973136e-09 2.970717e-09 
4.715625e+00 2.874712e-09 4.731492e-10 2.958051e-09 2.959772e-09 
4.737500e+00 3.294368e-09 2.060528e-10 3.053632e-09 3.054202e-09 
4.759375e+00 2.396754e-09 3.760249e-10 2.283403e-09 2.283445e-09 
4.781250e+00 1.873415e-09 3.827028e-10 2.026900e-09 2.026618e-09 
4.803125e+00 2.522980e-09 3.743263e-10 2.944391e-09 2.942694e-09 
4.825000e+00 2.713077e-09 3.689737e-10 2.904594e-09 2.904742e-09 
4.846875e+00 2.038336e-09 5.186228e-10 2.172300e-09 2.170488e-09 
4.870313e+00 2.479327e-09 5.717206e-10 2.400217e-09 2.400279e-09 
4.892188e+00 2.791712e-09 5.136678e-10 2.541831e-09 2.541003e-09 
4.915625e+00 3.213812e-09 4.323221e-10 3.319887e-09 3.319731e-09 
4.937500e+00 2.210087e-09 3.798847e-10 2.600614e-09 2.598574e-09 
4.960938e+00 2.796705e-09 3.720314e-10 2.837067e-09 2.837551e-09 
4.982813e+00 3.275298e-09 3.952367e-10 3.360200e-09 3.360215e-09 
5.006250e+00 2.365052e-09 4.798102e-10 2.143342e-09 2.143414e-09 
5.029688e+00 2.782795e-09 3.682042e-10 2.577990e-09 2.578094e-09 
5.053125e+00 2.389521e-09 4.963840e-10 2.169036e-09 2.168615e-09 
5.076563e+00 2.364581e-09 3.338807e-10 2.290585e-09 2.289863e-09 
5.100000e+00 1.588628e-09 4.718365e-10 1.887698e-09 1.889989e-09 
5.123438e+00 1.960217e-09 5.186442e-10 2.480202e-09 2.479534e-09 
5.146875e+00 2.132289e-09 3.653878e-10 2.261459e-09 2.260860e-09 
5.170313e+00 2.508458e-09 3.616467e-10 2.741938e-09 2.743212e-09 
5.193750e+00 3.420885e-09 4.236495e-10 3.522417e-09 3.522861e-09 
5.218750e+00 1.583742e-09 2.980808e-10 1.585254e-09 1.585868e-09 
5.242188e+00 2.573095e-09 5.577518e-10 2.458531e-09 2.459274e-09 
5.267188e+00 2.710712e-09 6.166169e-10 2.608491e-09 2.609329e-09 
5.290625e+00 1.533098e-09 4.731104e-10 1.747459e-09 1.748742e-09 
5.315625e+00 3.213445e-09 5.479616e-10 2.976124e-09 2.976809e-09 
5.339063e+00 2.166224e-09 4.750365e-10 2.134166e-09 2.135926e-09 
5.364063e+00 2.520440e-09 4.481784e-10 2.680799e-09 2.679109e-09 
5.389063e+00 2.446166e-09 2.508490e-10 2.440061e-09 2.440322e-09 
5.414063e+00 1.592741e-09 4.165670e-10 1.808553e-09 1.807455e-09 
5.439063e+00 2.684534e-09 4.808948e-10 3.026176e-09 3.027411e-09 
5.464063e+00 2.429584e-09 4.826865e-10 2.340408e-09 2.340660e-09 
5.489063e+00 2.187602e-09 2.806751e-10 2.100606e-09 2.100909e-09 
5.514063e+00 1.891417e-09 3.153750e-10 2.018452e-09 2.018516e-09 
5.540625e+00 2.311600e-09 5.506533e-10 2.164380e-09 2.165333e-09 
5.565625e+00 1.598145e-09 4.656160e-10 1.724158e-09 1.725609e-09 
5.590625e+00 3.709711e-09 5.915736e-10 3.617134e-09 3.619256e-09 
5.617188e+00 2.664006e-09 4.953454e-10 2.532360e-09 2.531438e-09 
5.643750e+00 3.222959e-09 1.086001e-09 2.873826e-09 2.872299e-09 
5.668750e+00 1.708612e-09 5.234967e-10 2.026930e-09 2.029461e-09 
5.695313e+00 2.210325e-09 3.701211e-10 2.050333e-09 2.051017e-09 
5.721875e+00 2.305240e-09 4.003034e-10 2.132258e-09 2.131606e-09 
5.748438e+00 1.924557e-09 3.038611e-10 1.741915e-09 1.740802e-09 
5.775000e+00 2.489813e-09 2.776786e-10 2.569803e-09 2.568554e-09 
5.801563e+00 1.712599e-09 4.900168e-10 1.807147e-09 1.807899e-09 
5.828125e+00 3.153407e-09 4.241864e-10 2.844923e-09 2.844075e-09 
5.854688e+00 1.785981e-09 3.198876e-10 1.633906e-09 1.633600e-09 
5.881250e+00 2.260745e-09 5.333762e-10 2.112899e-09 2.111831e-09 
5.909375e+00 2.624285e-09 3.949542e-10 2.460220e-09 2.459918e-09 
5.935938e+00 2.982145e-09 6.455626e-10 3.017831e-09 3.017737e-09 
5.964063e+00 2.143929e-09 3.350996e-10 1.993538e-09 1.994494e-09 
5.990625e+00 2.106796e-09 5.960911e-10 1.768294e-09 1.769343e-09 
6.018750e+00 2.530865e-09 5.408943e-10 2.541680e-09 2.541299e-09 
6.046875e+00 1.612254e-09 4.854994e-10 1.660417e-09 1.660357e-09 
6.075000e+00 2.644639e-09 5.748887e-10 2.263654e-09 2.262390e-09 
6.103125e+00 2.625908e-09 5.295116e-10 2.600404e-09 2.600736e-09 
6.131250e+00 2.720664e-09 5.439493e-10 2.639438e-09 2.639902e-09 
6.159375e+00 2.205115e-09 4.590445e-10 1.948113e-09 1.948087e-09 
6.187500e+00 2.188068e-09 2.690047e-10 2.089211e-09 2.090922e-09 
6.215625e+00 2.254855e-09 4.774765e-10 2.223147e-09 2.223142e-09 
6.245313e+00 1.114138e-09 3.595766e-10 1.428395e-09 1.428465e-09 
6.273438e+00 2.007073e-09 2.892521e-10 2.132388e-09 2.131348e-09 
6.303125e+00 2.270899e-09 4.162772e-10 2.658702e-09 2.657128e-09 
6.331250e+00 1.429744e-09 5.156974e-10 1.761507e-09 1.761787e-09 
6.360938e+00 2.558614e-09 4.429014e-10 2.441967e-09 2.443281e-09 
6.390625e+00 2.591614e-09 3.235056e-10 2.749711e-09 2.751845e-09 
6.420313e+00 2.731699e-09 3.988607e-10 2.645271e-09 2.645970e-09 
6.450000e+00 3.037820e-09 4.062804e-10 2.734496e-09 2.733530e-09 
6.479688e+00 2.634552e-09 3.966873e-10 2.357748e-09 2.356922e-09 
6.509375e+00 1.921758e-09 4.798675e-10 2.337935e-09 2.339162e-09 
6.539063e+00 2.685380e-09 5.030119e-10 2.441971e-09 2.442522e-09 
6.568750e+00 2.856803e-09 4.261299e-10 2.517324e-09 2.517363e-09 
6.600000e+00 2.328949e-09 4.127081e-10 2.208340e-09 2.208944e-09 
6.629688e+00 2.404598e-09 6.009434e-10 2.246155e-09 2.244703e-09 
6.660938e+00 2.027814e-09 4.787850e-10 1.922870e-09 1.923618e-09 
6.690625e+00 3.100636e-09 3.669331e-10 3.167015e-09 3.167620e-09 
6.721875e+00 1.393567e-09 4.108236e-10 1.834086e-09 1.835331e-09 
6.753125e+00 1.557893e-09 4.311640e-10 2.248636e-09 2.251221e-09 
6.784375e+00 2.272084e-09 4.971423e-10 2.357632e-09 2.358107e-09 
6.815625e+00 2.638049e-09 4.639861e-10 2.513490e-09 2.514420e-09 
6.846875e+00 2.354366e-09 3.510710e-10 2.356067e-09 2.357040e-09 
6.878125e+00 2.673663e-09 6.279147e-10 2.646200e-09 2.645346e-09 
6.910938e+00 2.452892e-09 6.993779e-10 2.242677e-09 2.244123e-09 
6.942188e+00 2.122272e-09 4.629541e-10 2.110320e-09 2.110169e-09 
6.975000e+00 2.652638e-09 6.350158e-10 2.909114e-09 2.909106e-09 
7.006250e+00 2.339525e-09 4.908896e-10 2.196795e-09 2.195574e-09 
7.039063e+00 2.012260e-09 4.622947e-10 2.013619e-09 2.013038e-09 
7.071875e+00 2.478886e-09 4.553997e-10 2.245494e-09 2.244212e-09 
7.104688e+00 1.725656e-09 3.295153e-10 2.153211e-09 2.151510e-09 
7.137500e+00 2.206821e-09 5.340903e-10 2.165104e-09 2.165047e-09 
7.170313e+00 1.743024e-09 6.074353e-10 1.955951e-09 1.955124e-09 
7.203125e+00 2.609603e-09 4.247702e-10 2.558029e-09 2.558517e-09 
7.235938e+00 1.574794e-09 2.792778e-10 1.588321e-09 1.587501e-09 
7.268750e+00 2.443934e-09 5.103179e-10 2.628641e-09 2.628964e-09 
7.303125e+00 3.057813e-09 4.684760e-10 2.823850e-09 2.823278e-09 
7.335938e+00 1.852860e-09 6.054207e-10 1.997005e-09 1.996461e-09 
7.370313e+00 1.351660e-09 4.088174e-10 1.458402e-09 1.459185e-09 
7.404688e+00 2.648790e-09 4.843086e-10 2.957481e-09 2.958430e-09 
7.439063e+00 1.518358e-09 5.895707e-10 1.870406e-09 1.870200e-09 
7.473438e+00 3.355582e-09 4.907116e-10 3.004758e-09 3.004787e-09 
7.507813e+00 1.794567e-09 4.139400e-10 1.798568e-09 1.798740e-09 
7.542188e+00 1.627692e-09 6.265597e-10 1.797418e-09 1.797331e-09 
7.576563e+00 2.519827e-09 3.616971e-10 2.821097e-09 2.822806e-09 
7.612500e+00 1.832060e-09 5.602498e-10 1.481471e-09 1.481433e-09 
7.646875e+00 2.298387e-09 3.836552e-10 2.069238e-09 2.069649e-09 
7.682813e+00 3.215967e-09 4.678955e-10 3.018414e-09 3.019272e-09 
7.717188e+00 2.724113e-09 4.825114e-10 2.566356e-09 2.565973e-09 
7.753125e+00 2.800988e-09 4.003115e-10 2.649373e-09 2.649656e-09 
7.789063e+00 2.591073e-09 5.031629e-10 2.857113e-09 2.856349e-09 
7.825000e+00 2.414067e-09 3.747552e-10 2.510536e-09 2.510572e-09 
7.860938e+00 1.702312e-09 3.799164e-10 1.931927e-09 1.933073e-09 
7.896875e+00 2.763475e-09 3.666934e-10 2.602573e-09 2.602529e-09 
7.934375e+00 2.737737e-09 3.073978e-10 2.503005e-09 2.502990e-09 
7.970313e+00 2.225966e-09 4.648524e-10 2.521136e-09 2.520917e-09 
8.007813e+00 2.369478e-09 6.309591e-10 2.362883e-09 2.363179e-09 
8.043750e+00 2.886127e-09 3.831867e-10 2.717713e-09 2.718378e-09 
8.081250e+00 2.461441e-09 3.983538e-10 2.233516e-09 2.233331e-09 
8.118750e+00 1.818049e-09 5.707598e-10 1.825241e-09 1.824527e-09 
8.156250e+00 3.034512e-09 2.860039e-10 3.168586e-09 3.169363e-09 
8.193750e+00 2.735928e-09 5.780734e-10 2.696206e-09 2.696165e-09 
8.231250e+00 2.033732e-09 5.614586e-10 2.371160e-09 2.370549e-09 
8.270313e+00 2.869567e-09 4.133509e-10 3.031681e-09 3.031904e-09 
8.307813e+00 2.554133e-09 3.415037e-10 3.233632e-09 3.235188e-09 
8.346875e+00 2.147817e-09 3.869793e-10 2.219457e-09 2.218869e-09 
8.384375e+00 1.723985e-09 5.493240e-10 1.515449e-09 1.514859e-09 
8.423438e+00 1.756682e-09 4.126466e-10 1.896287e-09 1.897159e-09 
8.462500e+00 2.315878e-09 4.814359e-10 2.204709e-09 2.205399e-09 
8.501563e+00 2.542841e-09 5.549249e-10 2.713667e-09 2.712544e-09 
8.540625e+00 1.878715e-09 5.169213e-10 2.206684e-09 2.208269e-09 
8.579688e+00 2.419591e-09 4.292617e-10 2.352084e-09 2.351618e-09 
8.620313e+00 1.769782e-09 4.281065e-10 1.738340e-09 1.737992e-09 
8.659375e+00 3.243385e-09 3.322173e-10 3.118117e-09 3.118141e-09 
8.700000e+00 2.449747e-09 4.157692e-10 2.540815e-09 2.540303e-09 
8.739063e+00 2.586235e-09 5.812676e-10 2.417253e-09 2.416803e-09 
8.779687e+00 2.321188e-09 4.006126e-10 2.235621e-09 2.235620e-09 
8.820313e+00 3.486507e-09 4.629684e-10 3.454129e-09 3.454058e-09 
8.860938e+00 2.116991e-09 4.909061e-10 2.036684e-09 2.036303e-09 
8.901563e+00 2.461625e-09 2.664459e-10 2.580541e-09 2.581535e-09 
8.943750e+00 1.799754e-09 4.293831e-10 1.777752e-09 1.777957e-09 
8.984375e+00 2.027574e-09 2.680408e-10 1.823650e-09 1.823348e-09 
9.026563e+00 2.495531e-09 5.663542e-10 2.213314e-09 2.212784e-09 
9.067188e+00 1.639265e-09 4.407766e-10 1.667167e-09 1.667166e-09 
9.109375e+00 2.830041e-09 4.281049e-10 2.802207e-09 2.802180e-09 
9.151563e+00 2.326888e-09 5.951330e-10 2.813785e-09 2.812526e-09 
9.193750e+00 1.782305e-09 5.103885e-10 2.002128e-09 2.002189e-09 
9.235938e+00 1.940783e-09 6.217706e-10 2.165204e-09 2.164335e-09 
9.278125e+00 1.799182e-09 5.658410e-10 2.382293e-09 2.383823e-09 
9.321875e+00 1.711873e-09 4.310269e-10 1.439342e-09 1.439373e-09 
9.364063e+00 2.136497e-09 6.386413e-10 1.847445e-09 1.847260e-09 
9.407813e+00 2.231602e-09 5.018717e-10 2.222219e-09 2.221786e-09 
9.451562e+00 2.523126e-09 5.045149e-10 2.611736e-09 2.612284e-09 
9.495313e+00 1.378446e-09 4.074750e-10 1.405745e-09 1.404992e-09 
9.539063e+00 2.634820e-09 3.610190e-10 2.545848e-09 2.546236e-09 
9.582813e+00 1.938315e-09 4.199842e-10 2.274987e-09 2.276735e-09 
9.626563e+00 3.645385e-09 3.615739e-10 3.516960e-09 3.516978e-09 
9.671875e+00 2.516848e-09 4.311908e-10 2.468067e-09 2.467345e-09 
9.715625e+00 2.597606e-09 2.954655e-10 2.587858e-09 2.588613e-09 
9.760938e+00 1.874696e-09 4.809769e-10 1.642722e-09 1.642387e-09 
9.806250e+00 2.617191e-09 4.342233e-10 2.916519e-09 2.917205e-09 
9.851563e+00 3.138884e-09 3.679835e-10 2.740491e-09 2.740473e-09 
9.896875e+00 1.904824e-09 6.047045e-10 2.212243e-09 2.212755e-09 
9.942188e+00 2.654563e-09 4.190319e-10 2.529993e-09 2.530575e-09 
9.987500e+00 3.298376e-09 3.480457e-10 3.084509e-09 3.084217e-09 
1.003438e+01 2.083119e-09 4.460260e-10 2.136526e-09 2.135954e-09 
1.008125e+01 3.478680e-09 5.280856e-10 3.385664e-09 3.385783e-09 
1.012656e+01 2.593751e-09 4.153995e-10 2.547488e-09 2.548050e-09 
1.017344e+01 3.069208e-09 3.899563e-10 2.791009e-09 2.790364e-09 
1.022031e+01 1.713115e-09 4.463466e-10 1.740175e-09 1.740152e-09 
1.026875e+01 2.577487e-09 4.479490e-10 2.599141e-09 2.598451e-09 
1.031563e+01 1.792791e-09 4.208277e-10 1.608185e-09 1.609082e-09 
1.036250e+01 2.201260e-09 3.915383e-10 2.159713e-09 2.159601e-09 
1.041094e+01 2.236335e-09 4.697488e-10 2.274928e-09 2.275174e-09 
1.045938e+01 1.317729e-09 5.008105e-10 1.780599e-09 1.781321e-09 
1.050781e+01 3.924164e-09 5.188669e-10 3.872632e-09 3.872933e-09 
1.055625e+01 1.716518e-09 3.813607e-10 1.578234e-09 1.578561e-09 
1.060469e+01 3.336576e-09 5.064915e-10 3.311359e-09 3.310727e-09 
1.065313e+01 2.217361e-09 3.958104e-10 2.201819e-09 2.201608e-09 
1.070313e+01 2.157100e-09 4.151887e-10 2.164250e-09 2.164832e-09 
1.075156e+01 2.346666e-09 3.914636e-10 2.331475e-09 2.332023e-09 
1.080156e+01 2.658956e-09 5.245053e-10 2.348142e-09 2.348382e-09 
1.085156e+01 2.488617e-09 5.223931e-10 2.308689e-09 2.308930e-09 
1.090156e+01 3.187330e-09 2.399870e-10 2.870869e-09 2.871154e-09 
1.095156e+01 2.572892e-09 5.849459e-10 2.401030e-09 2.400916e-09 
1.100313e+01 2.469677e-09 2.891028e-10 2.444102e-09 2.444024e-09 
1.105313e+01 2.999847e-09 3.634149e-10 2.660613e-09 2.661095e-09 
1.110469e+01 2.442890e-09 5.191996e-10 2.306726e-09 2.306380e-09 
1.115469e+01 3.027722e-09 5.720858e-10 2.685409e-09 2.684884e-09 
1.120625e+01 2.467593e-09 4.806817e-10 2.567238e-09 2.567557e-09 
1.125938e+01 2.784004e-09 4.742416e-10 2.530486e-09 2.530427e-09 
1.131094e+01 1.933981e-09 5.241535e-10 2.257928e-09 2.258538e-09 
1.136250e+01 1.702309e-09 5.858241e-10 1.780269e-09 1.780508e-09 
1.141563e+01 2.855554e-09 3.798111e-10 2.904901e-09 2.904825e-09 
1.146719e+01 1.882600e-09 4.992115e-10 1.737805e-09 1.737475e-09 
1.152031e+01 2.037237e-09 5.002911e-10 2.451332e-09 2.451221e-09 
1.157344e+01 2.489452e-09 4.783714e-10 2.702777e-09 2.703786e-09 
1.162813e+01 2.428869e-09 3.454622e-10 2.469073e-09 2.469084e-09 
1.168125e+01 2.238275e-09 3.111254e-10 2.363073e-09 2.362603e-09 
1.173438e+01 2.147463e-09 4.760865e-10 2.103946e-09 2.104272e-09 
1.178906e+01 2.282346e-09 3.161830e-10 2.511379e-09 2.512318e-09 
1.184375e+01 2.616531e-09 5.143195e-10 2.644026e-09 2.643951e-09 
1.189844e+01 1.707254e-09 6.053867e-10 2.121466e-09 2.122471e-09 
1.195313e+01 2.295125e-09 6.843067e-10 2.356345e-09 2.356830e-09 
1.200781e+01 3.001313e-09 6.275736e-10 2.637424e-09 2.637389e-09 
1.206406e+01 2.322182e-09 3.631121e-10 2.567842e-09 2.567152e-09 
1.211875e+01 1.929091e-09 3.988223e-10 1.647826e-09 1.647250e-09 
1.217500e+01 2.804295e-09 6.581616e-10 2.578617e-09 2.577903e-09 
1.223125e+01 2.830795e-09 7.011077e-10 2.906637e-09 2.906549e-09 
1.228750e+01 2.768485e-09 4.402909e-10 3.133939e-09 3.132894e-09 
1.234531e+01 1.418706e-09 4.431300e-10 1.398099e-09 1.398175e-09 
1.240156e+01 1.907315e-09 3.184604e-10 1.756017e-09 1.755925e-09 
1.245938e+01 2.551792e-09 4.617576e-10 2.574742e-09 2.575144e-09 
1.251719e+01 2.330022e-09 4.642012e-10 2.417632e-09 2.418021e-09 
1.257500e+01 2.794998e-09 4.388171e-10 2.774707e-09 2.774455e-09 
1.263281e+01 2.230667e-09 4.993750e-10 2.332232e-09 2.331764e-09 
1.269063e+01 1.852535e-09 4.150229e-10 1.791758e-09 1.792334e-09 
1.274844e+01 3.081884e-09 5.603456e-10 3.026745e-09 3.026441e-09 
1.280781e+01 2.966105e-09 4.863777e-10 3.165908e-09 3.165429e-09 
1.286719e+01 2.968738e-09 4.714739e-10 2.738303e-09 2.737996e-09 
1.292656e+01 3.073278e-09 3.998792e-10 3.046082e-09 3.046871e-09 
1.298594e+01 2.565827e-09 3.913762e-10 2.554397e-09 2.554102e-09 
1.304688e+01 3.070437e-09 5.873907e-10 2.826681e-09 2.826524e-09 
1.310625e+01 2.854492e-09 5.381368e-10 2.934760e-09 2.935493e-09 
1.316719e+01 2.743345e-09 3.073376e-10 2.788201e-09 2.787623e-09 
1.322813e+01 2.674839e-09 6.360229e-10 2.484102e-09 2.483784e-09 
1.328906e+01 2.716360e-09 3.346266e-10 2.686892e-09 2.686994e-09 
1.335000e+01 1.823119e-09 3.701140e-10 1.870319e-09 1.870024e-09 
1.341094e+01 1.896597e-09 2.199925e-10 1.874003e-09 1.873513e-09 
