f            Pxx          
4.776001e+02 6.534328e-10 
4.783630e+02 5.820010e-10 
4.791260e+02 6.228779e-10 
4.798889e+02 6.227370e-10 
4.806519e+02 5.959009e-10 
4.814148e+02 6.445832e-10 
4.821777e+02 6.058774e-10 
4.829407e+02 5.927207e-10 
4.837036e+02 6.493568e-10 
4.844666e+02 6.906523e-10 
4.852295e+02 6.256889e-10 
4.859924e+02 6.366037e-10 
4.867554e+02 6.070842e-10 
4.875183e+02 5.538984e-10 
4.882813e+02 5.644716e-10 
4.890442e+02 6.565240e-10 
4.898071e+02 5.966793e-10 
4.905701e+02 6.481396e-10 
4.913330e+02 5.699795e-10 
4.920959e+02 5.111466e-10 
4.928589e+02 5.461022e-10 
4.936218e+02 6.167491e-10 
4.943848e+02 6.188588e-10 
4.951477e+02 6.691221e-10 
4.959106e+02 6.071868e-10 
4.966736e+02 5.585259e-10 
4.974365e+02 5.319612e-10 
4.981995e+02 5.801378e-10 
4.989624e+02 6.073583e-10 
4.997253e+02 5.317066e-10 
5.004883e+02 4.922452e-10 
5.012512e+02 5.607098e-10 
5.020142e+02 5.720390e-10 
5.027771e+02 6.051789e-10 
5.035400e+02 6.506391e-10 
5.043030e+02 5.909855e-10 
5.050659e+02 5.629169e-10 
5.058289e+02 5.540552e-10 
5.065918e+02 5.525381e-10 
5.073547e+02 5.858613e-10 
5.081177e+02 6.164778e-10 
5.088806e+02 5.801923e-10 
5.096436e+02 5.883052e-10 
5.104065e+02 5.958464e-10 
5.111694e+02 6.166841e-10 
5.119324e+02 6.345528e-10 
5.126953e+02 5.895229e-10 
5.134583e+02 5.710633e-10 
5.142212e+02 5.250139e-10 
5.149841e+02 4.944232e-10 
5.157471e+02 5.615921e-10 
5.165100e+02 5.576142e-10 
5.172729e+02 5.109668e-10 
5.180359e+02 5.259447e-10 
5.187988e+02 5.210181e-10 
5.195618e+02 5.695263e-10 
5.203247e+02 6.438132e-10 
5.210876e+02 5.543159e-10 
5.218506e+02 5.778290e-10 
5.226135e+02 6.294517e-10 
5.233765e+02 6.402386e-10 
5.241394e+02 5.504025e-10 
5.249023e+02 5.443776e-10 
5.256653e+02 5.541568e-10 
5.264282e+02 5.265241e-10 
5.271912e+02 5.603024e-10 
5.279541e+02 6.246432e-10 
5.287170e+02 6.526115e-10 
5.294800e+02 6.320806e-10 
5.302429e+02 6.429824e-10 
5.310059e+02 6.128035e-10 
5.317688e+02 5.868781e-10 
5.325317e+02 5.750907e-10 
5.332947e+02 5.833937e-10 
5.340576e+02 5.657975e-10 
