t            ydata32k     ydata31k     ydata30k     ydata29k     ydata28k     ydata27k     ydata26k     ydata25k     yfit32k      yfit31k      yfit30k      yfit29k      yfit28k      yfit27k      yfit26k      yfit25k      
0.000000e+00 -5.998151e-04 -3.366216e-04 1.322699e-03 9.574654e-04 4.917491e-04 -1.670571e-03 -7.997847e-04 -2.189219e-03 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 
6.400000e-02 3.259906e-04 -7.906272e-05 1.339371e-03 8.609300e-04 -5.079599e-04 -1.533960e-03 -1.357284e-03 -3.483220e-04 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 
1.280000e-01 -5.038223e-04 -1.744069e-03 2.261829e-03 3.593539e-05 1.763164e-04 -7.885414e-04 -9.609744e-04 3.273434e-04 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 
1.920000e-01 -4.261267e-04 -1.248480e-03 2.546911e-03 -7.586474e-04 -3.470816e-04 -2.955171e-04 -9.341027e-04 -4.990248e-04 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 
2.560000e-01 -6.841976e-04 -1.952974e-03 1.144414e-03 1.023581e-03 -4.948479e-04 1.119257e-03 -2.031002e-03 -1.377331e-03 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 
3.200000e-01 -7.206735e-04 -1.720510e-03 1.920137e-04 8.443218e-04 -6.189924e-04 2.697617e-04 -1.383198e-03 -1.699514e-03 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 
3.840000e-01 -1.280784e-03 2.028765e-04 5.097772e-04 -9.157736e-05 -5.311174e-04 3.736736e-04 -1.546042e-03 -2.822628e-03 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 
4.480000e-01 -2.116943e-04 -1.171435e-04 -6.255432e-04 -7.345689e-04 -1.290535e-04 6.858661e-04 -1.324296e-03 -2.558105e-03 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 
5.120000e-01 9.223977e-04 3.509121e-04 -1.345405e-03 -8.642769e-04 5.479837e-04 4.471623e-04 -7.205549e-04 -2.919083e-03 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 
5.760000e-01 -2.390799e-04 5.490954e-05 -1.054538e-03 -2.635539e-04 -3.968395e-04 -3.611286e-04 -5.491878e-04 -3.120352e-03 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 
6.400000e-01 -1.394037e-03 -3.694254e-04 -1.348254e-03 3.823568e-05 -4.045771e-04 -1.231145e-04 -2.059364e-03 -2.977751e-03 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 
7.040000e-01 -1.166980e-03 -2.092235e-04 -1.407887e-03 1.207338e-03 -8.819791e-04 7.113984e-04 -2.034183e-03 -1.992364e-03 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 
7.680000e-01 -7.452792e-04 -4.357553e-04 -1.136781e-03 4.371988e-04 -1.074467e-03 -2.801373e-04 -2.137232e-03 -1.390563e-03 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 
8.320000e-01 -1.042336e-03 -1.049271e-03 -1.399586e-03 2.536367e-04 -7.504064e-04 1.729072e-04 -2.560688e-03 -1.007668e-03 0.000000e+00 -0.000000e+00 -0.000000e+00 1.958356e-03 0.000000e+00 -0.000000e+00 -0.000000e+00 -0.000000e+00 
8.960000e-01 3.127720e-02 3.142531e-02 3.412777e-02 3.306657e-02 3.248235e-02 3.236585e-02 3.161873e-02 3.144376e-02 3.108992e-02 3.157354e-02 3.272714e-02 3.751987e-02 3.105221e-02 2.513396e-02 3.367708e-02 3.156529e-02 
9.600000e-01 7.890237e-02 7.786939e-02 8.031115e-02 7.837707e-02 7.824202e-02 7.856105e-02 7.632849e-02 7.551209e-02 7.889978e-02 7.792000e-02 8.218270e-02 7.575281e-02 8.028090e-02 8.879784e-02 7.520838e-02 7.556530e-02 
1.024000e+00 1.163585e-01 1.152379e-01 1.181312e-01 1.126569e-01 1.146742e-01 1.159392e-01 1.082394e-01 1.068700e-01 1.169048e-01 1.146518e-01 1.196077e-01 1.065603e-01 1.161072e-01 1.243385e-01 1.059502e-01 1.067154e-01 
1.088000e+00 1.420413e-01 1.386656e-01 1.436212e-01 1.337390e-01 1.373510e-01 1.401196e-01 1.259790e-01 1.248046e-01 1.422125e-01 1.390097e-01 1.433437e-01 1.282692e-01 1.375605e-01 1.431598e-01 1.246088e-01 1.242326e-01 
1.152000e+00 1.579683e-01 1.536136e-01 1.583598e-01 1.442686e-01 1.498642e-01 1.559905e-01 1.336673e-01 1.325091e-01 1.575472e-01 1.535953e-01 1.569594e-01 1.421432e-01 1.488156e-01 1.520595e-01 1.341003e-01 1.320379e-01 
1.216000e+00 1.663225e-01 1.621494e-01 1.653499e-01 1.482397e-01 1.569502e-01 1.633470e-01 1.362415e-01 1.331874e-01 1.660785e-01 1.614937e-01 1.639400e-01 1.501108e-01 1.536132e-01 1.550891e-01 1.375134e-01 1.337541e-01 
1.280000e+00 1.698890e-01 1.648834e-01 1.689439e-01 1.487891e-01 1.576230e-01 1.659829e-01 1.341296e-01 1.310401e-01 1.702418e-01 1.651005e-01 1.667771e-01 1.539310e-01 1.545054e-01 1.546633e-01 1.371631e-01 1.318802e-01 
1.344000e+00 1.720551e-01 1.653239e-01 1.692774e-01 1.470618e-01 1.573695e-01 1.655387e-01 1.293087e-01 1.270297e-01 1.716867e-01 1.660467e-01 1.670876e-01 1.549682e-01 1.530911e-01 1.522205e-01 1.345835e-01 1.279724e-01 
1.408000e+00 1.724768e-01 1.645563e-01 1.694731e-01 1.438408e-01 1.544510e-01 1.635908e-01 1.248845e-01 1.220461e-01 1.714708e-01 1.653790e-01 1.658807e-01 1.541985e-01 1.503392e-01 1.486178e-01 1.307308e-01 1.229548e-01 
1.472000e+00 1.721025e-01 1.620464e-01 1.674309e-01 1.396887e-01 1.511793e-01 1.606024e-01 1.206335e-01 1.148777e-01 1.702546e-01 1.637495e-01 1.637750e-01 1.522878e-01 1.468280e-01 1.443649e-01 1.261806e-01 1.173630e-01 
1.536000e+00 1.697441e-01 1.601346e-01 1.643166e-01 1.358605e-01 1.469637e-01 1.557619e-01 1.171107e-01 1.087863e-01 1.684444e-01 1.615572e-01 1.611467e-01 1.496760e-01 1.429006e-01 1.397652e-01 1.212718e-01 1.115027e-01 
1.600000e+00 1.673164e-01 1.578000e-01 1.604417e-01 1.325789e-01 1.426101e-01 1.499208e-01 1.108673e-01 1.019736e-01 1.662880e-01 1.590440e-01 1.582234e-01 1.466473e-01 1.387594e-01 1.349987e-01 1.162011e-01 1.055467e-01 
1.664000e+00 1.646519e-01 1.556650e-01 1.578240e-01 1.290220e-01 1.370245e-01 1.432474e-01 1.065531e-01 9.636079e-02 1.639364e-01 1.563557e-01 1.551426e-01 1.433819e-01 1.345238e-01 1.301718e-01 1.110811e-01 9.959189e-02 
1.728000e+00 1.623468e-01 1.522223e-01 1.539257e-01 1.272447e-01 1.317200e-01 1.366303e-01 1.014620e-01 9.010007e-02 1.614807e-01 1.535797e-01 1.519869e-01 1.399929e-01 1.302635e-01 1.253473e-01 1.059758e-01 9.369183e-02 
1.792000e+00 1.603599e-01 1.493294e-01 1.501587e-01 1.248569e-01 1.284421e-01 1.293613e-01 9.555842e-02 8.265132e-02 1.589761e-01 1.507682e-01 1.488060e-01 1.365500e-01 1.260195e-01 1.205619e-01 1.009209e-01 8.787570e-02 
1.856000e+00 1.569127e-01 1.469316e-01 1.453696e-01 1.249854e-01 1.238681e-01 1.223420e-01 9.304083e-02 7.752838e-02 1.564557e-01 1.479524e-01 1.456297e-01 1.330961e-01 1.218152e-01 1.158368e-01 9.593583e-02 8.215884e-02 
1.920000e+00 1.537092e-01 1.447038e-01 1.429852e-01 1.242687e-01 1.198235e-01 1.153012e-01 9.048317e-02 7.482157e-02 1.539395e-01 1.451504e-01 1.424756e-01 1.296570e-01 1.176640e-01 1.111837e-01 9.103104e-02 7.654884e-02 
1.984000e+00 1.514742e-01 1.408854e-01 1.387358e-01 1.223417e-01 1.149661e-01 1.079052e-01 8.697289e-02 7.106430e-02 1.514394e-01 1.423732e-01 1.393540e-01 1.262482e-01 1.135733e-01 1.066092e-01 8.621160e-02 7.104890e-02 
2.048000e+00 1.493435e-01 1.397616e-01 1.359406e-01 1.216036e-01 1.091127e-01 1.013401e-01 8.422931e-02 6.784575e-02 1.489623e-01 1.396270e-01 1.362709e-01 1.228786e-01 1.095471e-01 1.021163e-01 8.147966e-02 6.565980e-02 
2.112000e+00 1.462551e-01 1.371992e-01 1.328587e-01 1.209064e-01 1.048359e-01 9.464774e-02 7.911859e-02 6.258076e-02 1.465124e-01 1.369151e-01 1.332296e-01 1.195536e-01 1.055870e-01 9.770612e-02 7.683567e-02 6.038096e-02 
2.176000e+00 1.438738e-01 1.345234e-01 1.293773e-01 1.192531e-01 9.951188e-02 8.642056e-02 7.540496e-02 5.764826e-02 1.440918e-01 1.342395e-01 1.302318e-01 1.162757e-01 1.016936e-01 9.337883e-02 7.227917e-02 5.521105e-02 
2.240000e+00 1.421769e-01 1.317549e-01 1.264080e-01 1.175521e-01 9.497104e-02 8.027879e-02 7.089248e-02 5.300760e-02 1.417018e-01 1.316010e-01 1.272782e-01 1.130464e-01 9.786684e-02 8.913376e-02 6.780917e-02 5.014835e-02 
2.304000e+00 1.401932e-01 1.293051e-01 1.229269e-01 1.172595e-01 9.077190e-02 7.279838e-02 6.958183e-02 4.804891e-02 1.393430e-01 1.289999e-01 1.243691e-01 1.098661e-01 9.410606e-02 8.496991e-02 6.342439e-02 4.519093e-02 
2.368000e+00 1.369460e-01 1.275925e-01 1.195376e-01 1.161635e-01 8.808465e-02 6.678645e-02 6.616501e-02 4.540319e-02 1.370154e-01 1.264362e-01 1.215042e-01 1.067349e-01 9.041050e-02 8.088607e-02 5.912343e-02 4.033677e-02 
2.432000e+00 1.351336e-01 1.252721e-01 1.166299e-01 1.146002e-01 8.341560e-02 6.173050e-02 6.339779e-02 3.959929e-02 1.347191e-01 1.239097e-01 1.186832e-01 1.036523e-01 8.677922e-02 7.688089e-02 5.490481e-02 3.558381e-02 
2.496000e+00 1.325616e-01 1.245704e-01 1.137739e-01 1.138169e-01 7.972324e-02 5.721578e-02 5.801703e-02 3.583996e-02 1.324538e-01 1.214199e-01 1.159056e-01 1.006180e-01 8.321122e-02 7.295297e-02 5.076700e-02 3.093000e-02 
2.560000e+00 1.301218e-01 1.224960e-01 1.102936e-01 1.124131e-01 7.642904e-02 5.166171e-02 5.386598e-02 3.235872e-02 1.302192e-01 1.189665e-01 1.131709e-01 9.763123e-02 7.970547e-02 6.910090e-02 4.670852e-02 2.637329e-02 
2.624000e+00 1.276050e-01 1.182561e-01 1.066222e-01 1.104796e-01 7.294400e-02 4.661182e-02 5.067810e-02 2.620137e-02 1.280149e-01 1.165490e-01 1.104784e-01 9.469141e-02 7.626092e-02 6.532325e-02 4.272785e-02 2.191168e-02 
2.688000e+00 1.258415e-01 1.166211e-01 1.046121e-01 1.075849e-01 6.972039e-02 4.131046e-02 4.621086e-02 2.077394e-02 1.258407e-01 1.141668e-01 1.078275e-01 9.179784e-02 7.287653e-02 6.161861e-02 3.882352e-02 1.754320e-02 
2.752000e+00 1.240474e-01 1.151435e-01 1.020004e-01 1.031232e-01 6.573517e-02 3.825637e-02 4.221634e-02 1.514081e-02 1.236961e-01 1.118196e-01 1.052176e-01 8.894983e-02 6.955127e-02 5.798558e-02 3.499407e-02 1.326590e-02 
2.816000e+00 1.205520e-01 1.125341e-01 9.964078e-02 9.951887e-02 6.268436e-02 3.610210e-02 3.787220e-02 1.234790e-02 1.215808e-01 1.095067e-01 1.026482e-01 8.614669e-02 6.628411e-02 5.442280e-02 3.123806e-02 9.077883e-03 
2.880000e+00 1.185178e-01 1.090498e-01 9.741360e-02 9.605192e-02 6.017031e-02 3.336819e-02 3.420134e-02 8.176307e-03 1.194943e-01 1.072277e-01 1.001185e-01 8.338770e-02 6.307404e-02 5.092889e-02 2.755410e-02 4.977290e-03 
2.944000e+00 1.175950e-01 1.070700e-01 9.577383e-02 9.288830e-02 5.694292e-02 3.111378e-02 2.953139e-02 2.602831e-03 1.174363e-01 1.049822e-01 9.762795e-02 8.067220e-02 5.992006e-02 4.750255e-02 2.394080e-02 9.622940e-04 
3.008000e+00 1.159060e-01 1.051508e-01 9.326357e-02 8.865206e-02 5.394877e-02 3.129361e-02 2.506561e-02 -3.775016e-04 1.154064e-01 1.027695e-01 9.517599e-02 7.799949e-02 5.682120e-02 4.414245e-02 2.039681e-02 -2.968890e-03 
3.072000e+00 1.128701e-01 1.025196e-01 9.074698e-02 8.497688e-02 5.103601e-02 2.996680e-02 1.995196e-02 -5.154881e-03 1.134041e-01 1.005894e-01 9.276199e-02 7.536890e-02 5.377650e-02 4.084733e-02 1.692080e-02 -6.818011e-03 
3.136000e+00 1.102458e-01 9.944008e-02 8.879881e-02 8.099770e-02 4.804857e-02 2.882666e-02 1.684020e-02 -1.077696e-02 1.114292e-01 9.844114e-02 9.038537e-02 7.277977e-02 5.078500e-02 3.761593e-02 1.351146e-02 -1.058678e-02 
3.200000e+00 1.095601e-01 9.667511e-02 8.704535e-02 7.712445e-02 4.494060e-02 2.774110e-02 1.197708e-02 -1.536170e-02 1.094813e-01 9.632441e-02 8.804555e-02 7.023146e-02 4.784578e-02 3.444701e-02 1.016751e-02 -1.427688e-02 
3.264000e+00 1.076225e-01 9.428538e-02 8.488775e-02 7.291055e-02 4.162524e-02 2.578395e-02 6.891543e-03 -1.983953e-02 1.075599e-01 9.423872e-02 8.574197e-02 6.772330e-02 4.495793e-02 3.133937e-02 6.887708e-03 -1.788995e-02 
3.328000e+00 1.055306e-01 9.268884e-02 8.272934e-02 6.882320e-02 4.031398e-02 2.474616e-02 1.753036e-03 -2.116986e-02 1.056647e-01 9.218361e-02 8.347406e-02 6.525468e-02 4.212055e-02 2.829182e-02 3.670816e-03 -2.142759e-02 
3.392000e+00 1.045809e-01 9.038072e-02 8.087032e-02 6.460813e-02 3.796298e-02 2.349911e-02 -1.217891e-03 -2.454278e-02 1.037955e-01 9.015864e-02 8.124127e-02 6.282497e-02 3.933275e-02 2.530320e-02 5.156271e-04 -2.489139e-02 
3.456000e+00 1.028450e-01 8.789319e-02 7.928596e-02 6.047297e-02 3.503728e-02 2.224457e-02 -5.410898e-03 -2.884714e-02 1.019517e-01 8.816335e-02 7.904305e-02 6.043356e-02 3.659367e-02 2.237237e-02 -2.579041e-03 -2.828288e-02 
3.520000e+00 1.001314e-01 8.486120e-02 7.851364e-02 5.677713e-02 3.239555e-02 2.095096e-02 -7.552938e-03 -3.340938e-02 1.001331e-01 8.619732e-02 7.687888e-02 5.807983e-02 3.390246e-02 1.949822e-02 -5.614349e-03 -3.160358e-02 
3.584000e+00 9.744804e-02 8.337439e-02 7.485917e-02 5.344983e-02 3.160851e-02 1.998161e-02 -1.178977e-02 -3.558472e-02 9.833929e-02 8.426012e-02 7.474822e-02 5.576321e-02 3.125829e-02 1.667964e-02 -8.591436e-03 -3.485495e-02 
3.648000e+00 9.475291e-02 8.043941e-02 7.315675e-02 4.924157e-02 2.912320e-02 1.845670e-02 -1.580493e-02 -3.855250e-02 9.656998e-02 8.235133e-02 7.265055e-02 5.348310e-02 2.866032e-02 1.391557e-02 -1.151142e-02 -3.803846e-02 
3.712000e+00 9.381324e-02 7.802710e-02 7.085531e-02 4.615558e-02 2.680074e-02 1.670511e-02 -1.933895e-02 -4.109895e-02 9.482482e-02 8.047052e-02 7.058537e-02 5.123893e-02 2.610776e-02 1.120494e-02 -1.437539e-02 -4.115550e-02 
3.776000e+00 9.210296e-02 7.699438e-02 6.917461e-02 4.330799e-02 2.579169e-02 1.540518e-02 -2.215983e-02 -4.633430e-02 9.310348e-02 7.861729e-02 6.855217e-02 4.903014e-02 2.359980e-02 8.546730e-03 -1.718443e-02 -4.420748e-02 
3.840000e+00 9.011374e-02 7.491321e-02 6.746981e-02 4.114230e-02 2.346332e-02 1.350671e-02 -2.401815e-02 -4.778270e-02 9.140564e-02 7.679123e-02 6.655045e-02 4.685615e-02 2.113567e-02 5.939922e-03 -1.993959e-02 -4.719575e-02 
3.904000e+00 8.911274e-02 7.426042e-02 6.584068e-02 3.763667e-02 2.078611e-02 1.191588e-02 -2.857220e-02 -4.922632e-02 8.973096e-02 7.499195e-02 6.457974e-02 4.471644e-02 1.871461e-02 3.383522e-03 -2.264190e-02 -5.012164e-02 
3.968000e+00 8.758118e-02 7.200543e-02 6.514990e-02 3.532524e-02 1.823862e-02 9.397682e-03 -3.052078e-02 -5.402173e-02 8.807914e-02 7.321905e-02 6.263954e-02 4.261044e-02 1.633586e-02 8.765547e-04 -2.529237e-02 -5.298646e-02 
4.032000e+00 8.644995e-02 7.026044e-02 6.264997e-02 3.407781e-02 1.658490e-02 7.401204e-03 -3.175196e-02 -5.697383e-02 8.644987e-02 7.147215e-02 6.072939e-02 4.053765e-02 1.399868e-02 -1.581935e-03 -2.789201e-02 -5.579147e-02 
4.096000e+00 8.410408e-02 6.871393e-02 5.991521e-02 3.188463e-02 1.446128e-02 5.277576e-03 -3.431563e-02 -6.253161e-02 8.484283e-02 6.975086e-02 5.884881e-02 3.849752e-02 1.170234e-02 -3.992885e-03 -3.044178e-02 -5.853792e-02 
4.160000e+00 8.260232e-02 6.680632e-02 5.763276e-02 3.137390e-02 1.155536e-02 1.397339e-03 -3.583719e-02 -6.359137e-02 8.325773e-02 6.805481e-02 5.699736e-02 3.648955e-02 9.446135e-03 -6.357214e-03 -3.294265e-02 -6.122705e-02 
4.224000e+00 8.129908e-02 6.472449e-02 5.544720e-02 2.963164e-02 8.359182e-03 -1.199921e-03 -3.874508e-02 -6.599764e-02 8.169426e-02 6.638363e-02 5.517458e-02 3.451323e-02 7.229359e-03 -8.675825e-03 -3.539554e-02 -6.386003e-02 
4.288000e+00 8.013508e-02 6.349407e-02 5.340486e-02 2.884373e-02 4.646406e-03 -5.190836e-03 -4.088839e-02 -6.872089e-02 8.015213e-02 6.473695e-02 5.338003e-02 3.256806e-02 5.051324e-03 -1.094960e-02 -3.780139e-02 -6.643806e-02 
4.352000e+00 7.850202e-02 6.088245e-02 5.198115e-02 2.810227e-02 2.033283e-03 -9.586940e-03 -4.247286e-02 -7.047155e-02 7.863104e-02 6.311442e-02 5.161326e-02 3.065355e-02 2.911353e-03 -1.317941e-02 -4.016108e-02 -6.896227e-02 
4.416000e+00 7.627458e-02 6.021261e-02 4.948929e-02 2.667658e-02 2.276524e-04 -1.191883e-02 -4.244598e-02 -7.383814e-02 7.713072e-02 6.151567e-02 4.987386e-02 2.876921e-02 8.087799e-04 -1.536610e-02 -4.247552e-02 -7.143378e-02 
4.480000e+00 7.490056e-02 5.902613e-02 4.775796e-02 2.589903e-02 -9.319338e-04 -1.681596e-02 -4.420427e-02 -7.437089e-02 7.565087e-02 5.994037e-02 4.816139e-02 2.691458e-02 -1.257048e-03 -1.751050e-02 -4.474556e-02 -7.385371e-02 
4.544000e+00 7.377076e-02 5.714215e-02 4.689572e-02 2.393938e-02 -3.676272e-03 -1.875405e-02 -4.604792e-02 -7.713892e-02 7.419122e-02 5.838817e-02 4.647544e-02 2.508918e-02 -3.286774e-03 -1.961344e-02 -4.697206e-02 -7.622312e-02 
4.608000e+00 7.179209e-02 5.646848e-02 4.524338e-02 2.278557e-02 -4.974592e-03 -2.300153e-02 -4.772232e-02 -7.994328e-02 7.275149e-02 5.685873e-02 4.481560e-02 2.329255e-02 -5.281028e-03 -2.167571e-02 -4.915585e-02 -7.854306e-02 
4.672000e+00 7.068002e-02 5.510694e-02 4.334702e-02 2.140125e-02 -8.107049e-03 -2.672199e-02 -4.894237e-02 -8.025243e-02 7.133141e-02 5.535171e-02 4.318147e-02 2.152424e-02 -7.240430e-03 -2.369811e-02 -5.129776e-02 -8.081458e-02 
4.736000e+00 6.848283e-02 5.349510e-02 4.070223e-02 2.142841e-02 -9.989347e-03 -2.830815e-02 -5.163666e-02 -8.260726e-02 6.993072e-02 5.386679e-02 4.157263e-02 1.978380e-02 -9.165589e-03 -2.568140e-02 -5.339858e-02 -8.303868e-02 
4.800000e+00 6.817859e-02 5.269893e-02 3.891104e-02 2.023461e-02 -1.207098e-02 -3.179626e-02 -5.370371e-02 -8.264328e-02 6.854913e-02 5.240364e-02 3.998872e-02 1.807079e-02 -1.105710e-02 -2.762634e-02 -5.545910e-02 -8.521635e-02 
4.864000e+00 6.621154e-02 5.053549e-02 3.734450e-02 2.019686e-02 -1.355132e-02 -3.287106e-02 -5.521181e-02 -8.610261e-02 6.718641e-02 5.096195e-02 3.842933e-02 1.638478e-02 -1.291556e-02 -2.953367e-02 -5.748010e-02 -8.734857e-02 
4.928000e+00 6.522358e-02 4.797911e-02 3.551105e-02 1.826764e-02 -1.639176e-02 -3.514738e-02 -5.743062e-02 -8.721323e-02 6.584228e-02 4.954139e-02 3.689409e-02 1.472535e-02 -1.474154e-02 -3.140411e-02 -5.946233e-02 -8.943627e-02 
4.992000e+00 6.325860e-02 4.712654e-02 3.437046e-02 1.735852e-02 -1.891194e-02 -3.646981e-02 -5.808853e-02 -9.003148e-02 6.451650e-02 4.814167e-02 3.538262e-02 1.309207e-02 -1.653561e-02 -3.323839e-02 -6.140654e-02 -9.148040e-02 
5.056000e+00 6.203159e-02 4.678285e-02 3.356677e-02 1.670090e-02 -2.121331e-02 -3.985677e-02 -6.108355e-02 -9.247225e-02 6.320882e-02 4.676247e-02 3.389456e-02 1.148454e-02 -1.829833e-02 -3.503720e-02 -6.331346e-02 -9.348185e-02 
5.120000e+00 6.122458e-02 4.556168e-02 3.154101e-02 1.501815e-02 -2.202030e-02 -4.119393e-02 -6.411663e-02 -9.375218e-02 6.191898e-02 4.540349e-02 3.242954e-02 9.902339e-03 -2.003024e-02 -3.680122e-02 -6.518380e-02 -9.544152e-02 
5.184000e+00 5.993985e-02 4.457116e-02 3.050763e-02 1.346284e-02 -2.317781e-02 -4.296973e-02 -6.539967e-02 -9.522650e-02 6.064674e-02 4.406444e-02 3.098721e-02 8.345081e-03 -2.173188e-02 -3.853114e-02 -6.701827e-02 -9.736028e-02 
5.248000e+00 5.896994e-02 4.464085e-02 2.913363e-02 1.219517e-02 -2.437468e-02 -4.422193e-02 -6.770021e-02 -9.758071e-02 5.939187e-02 4.274502e-02 2.956722e-02 6.812368e-03 -2.340378e-02 -4.022760e-02 -6.881755e-02 -9.923900e-02 
5.312000e+00 5.849615e-02 4.321868e-02 2.701486e-02 1.075773e-02 -2.659610e-02 -4.604774e-02 -6.988542e-02 -9.959783e-02 5.815413e-02 4.144495e-02 2.816922e-02 5.303814e-03 -2.504647e-02 -4.189126e-02 -7.058232e-02 -1.010785e-01 
5.376000e+00 5.663580e-02 4.186981e-02 2.603971e-02 8.190152e-03 -2.684139e-02 -4.748469e-02 -7.190503e-02 -1.027315e-01 5.693327e-02 4.016394e-02 2.679286e-02 3.819037e-03 -2.666045e-02 -4.352275e-02 -7.231323e-02 -1.028796e-01 
5.440000e+00 5.660055e-02 3.913310e-02 2.505386e-02 6.762328e-03 -2.789456e-02 -4.950221e-02 -7.312312e-02 -1.059188e-01 5.572909e-02 3.890171e-02 2.543782e-02 2.357662e-03 -2.824622e-02 -4.512269e-02 -7.401095e-02 -1.046431e-01 
5.504000e+00 5.539763e-02 3.825395e-02 2.293029e-02 3.948623e-03 -2.890916e-02 -5.027851e-02 -7.515033e-02 -1.076789e-01 5.454133e-02 3.765799e-02 2.410376e-02 9.193220e-04 -2.980428e-02 -4.669169e-02 -7.567610e-02 -1.063698e-01 
5.568000e+00 5.387823e-02 3.740955e-02 2.226979e-02 2.821845e-03 -2.961655e-02 -5.008050e-02 -7.730794e-02 -1.083932e-01 5.336979e-02 3.643251e-02 2.279036e-02 -4.963475e-04 -3.133511e-02 -4.823035e-02 -7.730931e-02 -1.080604e-01 
5.632000e+00 5.246020e-02 3.536332e-02 2.163647e-02 3.009587e-04 -3.179444e-02 -5.001110e-02 -7.848754e-02 -1.084669e-01 5.221423e-02 3.522500e-02 2.149730e-02 -1.889703e-03 -3.283919e-02 -4.973926e-02 -7.891119e-02 -1.097157e-01 
5.696000e+00 5.075785e-02 3.378693e-02 2.020235e-02 -1.723117e-03 -3.350623e-02 -4.958393e-02 -8.202010e-02 -1.111254e-01 5.107445e-02 3.403519e-02 2.022427e-02 -3.261098e-03 -3.431698e-02 -5.121899e-02 -8.048235e-02 -1.113365e-01 
5.760000e+00 5.045690e-02 3.353182e-02 1.905719e-02 -3.091864e-03 -3.475128e-02 -5.045222e-02 -8.443679e-02 -1.133757e-01 4.995022e-02 3.286283e-02 1.897094e-02 -4.610876e-03 -3.576895e-02 -5.267010e-02 -8.202337e-02 -1.129235e-01 
5.824000e+00 4.961731e-02 3.165882e-02 1.794069e-02 -5.670267e-03 -3.652099e-02 -5.135080e-02 -8.511673e-02 -1.142339e-01 4.884134e-02 3.170765e-02 1.773703e-02 -5.939380e-03 -3.719554e-02 -5.409316e-02 -8.353483e-02 -1.144773e-01 
5.888000e+00 4.894112e-02 2.964452e-02 1.683146e-02 -7.498161e-03 -3.863818e-02 -5.348351e-02 -8.578566e-02 -1.152858e-01 4.774759e-02 3.056942e-02 1.652223e-02 -7.246944e-03 -3.859720e-02 -5.548870e-02 -8.501730e-02 -1.159987e-01 
5.952000e+00 4.732131e-02 2.986424e-02 1.588310e-02 -1.052932e-02 -4.027691e-02 -5.472074e-02 -8.756077e-02 -1.164224e-01 4.666877e-02 2.944787e-02 1.532623e-02 -8.533898e-03 -3.997437e-02 -5.685725e-02 -8.647134e-02 -1.174884e-01 
6.016000e+00 4.678358e-02 2.954994e-02 1.440889e-02 -1.190079e-02 -4.190479e-02 -5.431380e-02 -8.979640e-02 -1.191335e-01 4.560467e-02 2.834277e-02 1.414876e-02 -9.800568e-03 -4.132746e-02 -5.819934e-02 -8.789748e-02 -1.189469e-01 
6.080000e+00 4.486100e-02 2.638031e-02 1.381812e-02 -1.392345e-02 -4.389826e-02 -5.665563e-02 -9.066097e-02 -1.201565e-01 4.455510e-02 2.725388e-02 1.298952e-02 -1.104727e-02 -4.265691e-02 -5.951548e-02 -8.929627e-02 -1.203750e-01 
6.144000e+00 4.257449e-02 2.479994e-02 1.265538e-02 -1.650438e-02 -4.491129e-02 -5.610009e-02 -9.101713e-02 -1.216918e-01 4.351985e-02 2.618095e-02 1.184824e-02 -1.227433e-02 -4.396313e-02 -6.080617e-02 -9.066823e-02 -1.217733e-01 
