f            Pxx          
3.122041e+02 1.657141e-20 
3.129439e+02 2.153826e-20 
3.136837e+02 1.603015e-20 
3.144235e+02 1.484107e-20 
3.151634e+02 1.877481e-20 
3.159032e+02 1.860752e-20 
3.166430e+02 1.664883e-20 
3.173828e+02 1.944611e-20 
3.181226e+02 2.318536e-20 
3.188625e+02 2.245377e-20 
3.196023e+02 2.128794e-20 
3.203421e+02 2.006387e-20 
3.210819e+02 2.239503e-20 
3.218217e+02 2.066320e-20 
3.225616e+02 1.711693e-20 
3.233014e+02 1.483959e-20 
3.240412e+02 2.059864e-20 
3.247810e+02 2.348828e-20 
3.255208e+02 2.000745e-20 
3.262607e+02 1.661491e-20 
3.270005e+02 1.716378e-20 
3.277403e+02 2.236230e-20 
3.284801e+02 2.076027e-20 
3.292199e+02 1.996895e-20 
3.299598e+02 1.924904e-20 
3.306996e+02 1.857350e-20 
3.314394e+02 2.165100e-20 
3.321792e+02 1.700922e-20 
3.329190e+02 1.963528e-20 
3.336589e+02 2.266478e-20 
3.343987e+02 2.041812e-20 
3.351385e+02 2.124074e-20 
3.358783e+02 1.925759e-20 
3.366181e+02 1.985350e-20 
3.373580e+02 2.190735e-20 
3.380978e+02 2.151591e-20 
3.388376e+02 1.901207e-20 
3.395774e+02 1.768041e-20 
3.403172e+02 2.423125e-20 
3.410571e+02 2.289267e-20 
3.417969e+02 2.197186e-20 
3.425367e+02 2.478565e-20 
3.432765e+02 1.824589e-20 
3.440163e+02 2.007315e-20 
3.447562e+02 1.843322e-20 
3.454960e+02 1.824558e-20 
3.462358e+02 1.963638e-20 
3.469756e+02 2.000732e-20 
3.477154e+02 1.929787e-20 
3.484553e+02 1.915229e-20 
3.491951e+02 2.262813e-20 
3.499349e+02 2.208115e-20 
3.506747e+02 1.668274e-20 
3.514145e+02 1.548281e-20 
3.521544e+02 1.432022e-20 
3.528942e+02 1.276888e-20 
3.536340e+02 2.032300e-20 
3.543738e+02 1.484944e-20 
3.551136e+02 1.779449e-20 
3.558535e+02 1.884923e-20 
3.565933e+02 2.026967e-20 
3.573331e+02 2.142086e-20 
3.580729e+02 1.657675e-20 
3.588127e+02 1.865829e-20 
3.595526e+02 1.588365e-20 
3.602924e+02 1.206965e-20 
3.610322e+02 1.661535e-20 
3.617720e+02 2.096123e-20 
3.625118e+02 1.960048e-20 
3.632517e+02 1.509807e-20 
3.639915e+02 1.572005e-20 
3.647313e+02 1.756453e-20 
3.654711e+02 1.851285e-20 
3.662109e+02 1.947172e-20 
3.669508e+02 1.394843e-20 
3.676906e+02 1.596996e-20 
3.684304e+02 1.614410e-20 
3.691702e+02 1.668568e-20 
3.699100e+02 1.675233e-20 
3.706499e+02 1.725630e-20 
3.713897e+02 2.020904e-20 
3.721295e+02 1.688396e-20 
3.728693e+02 1.847739e-20 
3.736091e+02 1.932647e-20 
3.743490e+02 2.301615e-20 
3.750888e+02 2.102136e-20 
3.758286e+02 1.585436e-20 
3.765684e+02 1.724838e-20 
3.773082e+02 1.826631e-20 
3.780481e+02 1.781436e-20 
3.787879e+02 2.087077e-20 
3.795277e+02 1.332848e-20 
3.802675e+02 1.406323e-20 
3.810073e+02 1.366596e-20 
3.817472e+02 1.668266e-20 
3.824870e+02 2.299423e-20 
3.832268e+02 2.366161e-20 
3.839666e+02 2.134251e-20 
3.847064e+02 1.862016e-20 
3.854463e+02 1.542614e-20 
3.861861e+02 1.634657e-20 
3.869259e+02 1.679891e-20 
3.876657e+02 2.059455e-20 
3.884055e+02 1.574238e-20 
3.891454e+02 1.644693e-20 
3.898852e+02 1.938507e-20 
3.906250e+02 1.994281e-20 
3.913648e+02 1.374627e-20 
3.921046e+02 1.886462e-20 
3.928445e+02 2.077999e-20 
3.935843e+02 1.859577e-20 
3.943241e+02 1.833441e-20 
3.950639e+02 1.595178e-20 
3.958037e+02 1.535338e-20 
3.965436e+02 1.800660e-20 
3.972834e+02 1.672237e-20 
3.980232e+02 1.920477e-20 
3.987630e+02 1.763284e-20 
3.995028e+02 2.334187e-20 
4.002427e+02 2.002796e-20 
4.009825e+02 1.999695e-20 
4.017223e+02 1.717741e-20 
4.024621e+02 1.516381e-20 
4.032019e+02 1.865479e-20 
4.039418e+02 1.815333e-20 
4.046816e+02 1.817021e-20 
4.054214e+02 1.898797e-20 
4.061612e+02 1.763897e-20 
4.069010e+02 1.762006e-20 
4.076409e+02 1.870941e-20 
4.083807e+02 2.258421e-20 
4.091205e+02 1.673155e-20 
4.098603e+02 1.969658e-20 
4.106001e+02 1.756191e-20 
4.113400e+02 1.367580e-20 
4.120798e+02 1.770215e-20 
4.128196e+02 1.913786e-20 
4.135594e+02 1.931096e-20 
4.142992e+02 1.991919e-20 
4.150391e+02 1.382114e-20 
4.157789e+02 1.553937e-20 
4.165187e+02 1.549353e-20 
4.172585e+02 1.543416e-20 
4.179983e+02 1.637316e-20 
4.187382e+02 1.587179e-20 
4.194780e+02 1.106551e-20 
4.202178e+02 1.511411e-20 
4.209576e+02 1.693720e-20 
4.216974e+02 1.605077e-20 
4.224373e+02 1.556341e-20 
4.231771e+02 2.122438e-20 
4.239169e+02 2.027998e-20 
4.246567e+02 1.991186e-20 
4.253965e+02 1.879644e-20 
4.261364e+02 1.658945e-20 
4.268762e+02 1.605279e-20 
4.276160e+02 1.845935e-20 
4.283558e+02 2.380692e-20 
4.290956e+02 2.199831e-20 
4.298355e+02 2.508695e-20 
4.305753e+02 2.300571e-20 
4.313151e+02 2.028081e-20 
4.320549e+02 1.726216e-20 
4.327947e+02 1.597832e-20 
4.335346e+02 1.748388e-20 
4.342744e+02 1.764231e-20 
4.350142e+02 1.209323e-20 
4.357540e+02 1.574479e-20 
4.364938e+02 1.965977e-20 
4.372337e+02 1.838515e-20 
4.379735e+02 1.962078e-20 
4.387133e+02 1.629124e-20 
4.394531e+02 1.460255e-20 
4.401929e+02 1.428004e-20 
4.409328e+02 1.321865e-20 
4.416726e+02 1.356896e-20 
4.424124e+02 1.973259e-20 
4.431522e+02 1.607969e-20 
4.438920e+02 1.641350e-20 
4.446319e+02 1.916629e-20 
4.453717e+02 2.289524e-20 
4.461115e+02 1.936064e-20 
4.468513e+02 1.361814e-20 
4.475911e+02 1.632682e-20 
4.483310e+02 1.802940e-20 
4.490708e+02 1.495217e-20 
4.498106e+02 1.581335e-20 
4.505504e+02 1.532856e-20 
4.512902e+02 1.753497e-20 
4.520301e+02 1.616494e-20 
4.527699e+02 1.688023e-20 
4.535097e+02 2.095790e-20 
4.542495e+02 1.700995e-20 
4.549893e+02 1.542708e-20 
4.557292e+02 1.475174e-20 
4.564690e+02 1.140512e-20 
4.572088e+02 1.199752e-20 
4.579486e+02 1.917297e-20 
4.586884e+02 1.727125e-20 
4.594283e+02 1.665394e-20 
4.601681e+02 1.375019e-20 
4.609079e+02 1.297222e-20 
4.616477e+02 1.380244e-20 
4.623875e+02 1.608127e-20 
4.631274e+02 1.714904e-20 
4.638672e+02 1.443514e-20 
4.646070e+02 1.764299e-20 
4.653468e+02 1.728783e-20 
4.660866e+02 1.652128e-20 
4.668265e+02 1.700971e-20 
4.675663e+02 1.548375e-20 
4.683061e+02 1.657261e-20 
4.690459e+02 1.417276e-20 
4.697857e+02 1.711961e-20 
4.705256e+02 1.735228e-20 
4.712654e+02 1.604204e-20 
4.720052e+02 1.747994e-20 
4.727450e+02 1.632996e-20 
4.734848e+02 1.511505e-20 
4.742247e+02 1.502340e-20 
4.749645e+02 1.726957e-20 
4.757043e+02 1.763383e-20 
4.764441e+02 1.612246e-20 
4.771839e+02 1.890706e-20 
4.779238e+02 1.383461e-20 
4.786636e+02 1.474574e-20 
4.794034e+02 1.875024e-20 
4.801432e+02 1.482807e-20 
4.808830e+02 1.537708e-20 
4.816229e+02 1.702778e-20 
4.823627e+02 1.673931e-20 
4.831025e+02 1.505682e-20 
4.838423e+02 1.278515e-20 
4.845821e+02 1.487500e-20 
4.853220e+02 1.236561e-20 
4.860618e+02 1.382424e-20 
4.868016e+02 1.427052e-20 
4.875414e+02 1.255500e-20 
4.882813e+02 1.480174e-20 
4.890211e+02 1.756632e-20 
4.897609e+02 1.621016e-20 
4.905007e+02 1.637919e-20 
4.912405e+02 1.744018e-20 
4.919804e+02 1.544995e-20 
4.927202e+02 1.456562e-20 
4.934600e+02 2.024102e-20 
4.941998e+02 2.190716e-20 
4.949396e+02 1.996716e-20 
4.956795e+02 1.353376e-20 
4.964193e+02 1.286701e-20 
4.971591e+02 1.400531e-20 
4.978989e+02 1.668925e-20 
4.986387e+02 1.599159e-20 
4.993786e+02 1.665212e-20 
5.001184e+02 1.448651e-20 
5.008582e+02 1.396657e-20 
5.015980e+02 1.654732e-20 
5.023378e+02 2.011938e-20 
5.030777e+02 2.092349e-20 
5.038175e+02 1.851624e-20 
5.045573e+02 1.502340e-20 
5.052971e+02 1.356646e-20 
5.060369e+02 1.746812e-20 
5.067768e+02 1.874323e-20 
5.075166e+02 1.392833e-20 
5.082564e+02 1.633864e-20 
5.089962e+02 1.932546e-20 
5.097360e+02 1.835555e-20 
5.104759e+02 1.501936e-20 
5.112157e+02 1.693276e-20 
5.119555e+02 1.901955e-20 
5.126953e+02 1.704492e-20 
5.134351e+02 1.593492e-20 
5.141750e+02 1.590528e-20 
5.149148e+02 1.209890e-20 
5.156546e+02 1.574558e-20 
5.163944e+02 1.542593e-20 
5.171342e+02 1.454482e-20 
5.178741e+02 1.447834e-20 
5.186139e+02 1.574278e-20 
5.193537e+02 1.488169e-20 
5.200935e+02 1.074354e-20 
5.208333e+02 1.361688e-20 
5.215732e+02 1.232019e-20 
5.223130e+02 1.384529e-20 
5.230528e+02 1.719297e-20 
5.237926e+02 1.442976e-20 
5.245324e+02 1.108419e-20 
5.252723e+02 1.104056e-20 
5.260121e+02 1.494026e-20 
5.267519e+02 1.897074e-20 
5.274917e+02 1.717601e-20 
5.282315e+02 1.573304e-20 
5.289714e+02 1.440639e-20 
5.297112e+02 1.446754e-20 
5.304510e+02 1.126843e-20 
5.311908e+02 1.239931e-20 
5.319306e+02 1.514322e-20 
5.326705e+02 1.454252e-20 
5.334103e+02 1.554875e-20 
5.341501e+02 1.406766e-20 
5.348899e+02 1.215610e-20 
5.356297e+02 1.637998e-20 
5.363696e+02 1.946533e-20 
5.371094e+02 1.530137e-20 
5.378492e+02 1.668258e-20 
5.385890e+02 1.570993e-20 
5.393288e+02 1.621172e-20 
5.400687e+02 1.586492e-20 
5.408085e+02 1.753594e-20 
5.415483e+02 1.559915e-20 
5.422881e+02 1.572228e-20 
5.430279e+02 1.533574e-20 
5.437678e+02 1.433161e-20 
5.445076e+02 1.381261e-20 
5.452474e+02 1.670746e-20 
5.459872e+02 1.666506e-20 
5.467270e+02 1.743052e-20 
5.474669e+02 1.233239e-20 
5.482067e+02 1.320992e-20 
5.489465e+02 1.662612e-20 
5.496863e+02 1.582600e-20 
5.504261e+02 1.395288e-20 
5.511660e+02 1.488432e-20 
5.519058e+02 1.720489e-20 
5.526456e+02 1.624624e-20 
5.533854e+02 1.463932e-20 
5.541252e+02 1.430061e-20 
5.548651e+02 1.541417e-20 
5.556049e+02 1.595611e-20 
5.563447e+02 1.972243e-20 
5.570845e+02 1.620689e-20 
5.578243e+02 1.477148e-20 
5.585642e+02 1.694988e-20 
5.593040e+02 2.235190e-20 
5.600438e+02 1.730050e-20 
5.607836e+02 1.390840e-20 
5.615234e+02 1.374329e-20 
5.622633e+02 1.540201e-20 
5.630031e+02 1.211228e-20 
5.637429e+02 1.439038e-20 
5.644827e+02 1.744116e-20 
5.652225e+02 1.453738e-20 
5.659624e+02 1.363628e-20 
5.667022e+02 1.666626e-20 
5.674420e+02 1.658725e-20 
5.681818e+02 1.418468e-20 
5.689216e+02 1.528533e-20 
5.696615e+02 1.924842e-20 
5.704013e+02 1.781211e-20 
5.711411e+02 1.523672e-20 
5.718809e+02 2.140157e-20 
5.726207e+02 1.981566e-20 
5.733606e+02 1.483173e-20 
5.741004e+02 1.517564e-20 
5.748402e+02 1.690093e-20 
5.755800e+02 1.734150e-20 
5.763198e+02 1.102551e-20 
5.770597e+02 8.938563e-21 
5.777995e+02 1.414231e-20 
5.785393e+02 1.465264e-20 
