t            Tb_tes       
2.596480e+02 -7.666993e-02 
2.596800e+02 -6.133533e-02 
2.597120e+02 -6.782934e-02 
2.597440e+02 -7.235878e-02 
2.597760e+02 -7.405050e-02 
2.598080e+02 -7.885279e-02 
2.598400e+02 -6.837506e-02 
2.598720e+02 -7.143106e-02 
2.599040e+02 -6.913906e-02 
2.599360e+02 -7.203135e-02 
2.599680e+02 -7.514193e-02 
2.600000e+02 -7.028506e-02 
2.600320e+02 -6.602848e-02 
2.600640e+02 -6.952106e-02 
2.600960e+02 -6.477334e-02 
2.601280e+02 -6.837506e-02 
2.601600e+02 -6.138990e-02 
2.601920e+02 -7.268621e-02 
2.602240e+02 -7.154021e-02 
2.602560e+02 -6.553734e-02 
2.602880e+02 -6.941192e-02 
2.603200e+02 -6.630134e-02 
2.603520e+02 -6.946649e-02 
2.603840e+02 -7.950765e-02 
2.604160e+02 -7.148563e-02 
2.604480e+02 -7.601507e-02 
2.604800e+02 -6.701077e-02 
2.605120e+02 -7.415964e-02 
2.605440e+02 -7.284992e-02 
2.605760e+02 -6.952106e-02 
2.606080e+02 -6.444591e-02 
2.606400e+02 -7.159478e-02 
2.606720e+02 -6.973935e-02 
2.607040e+02 -7.836165e-02 
2.607360e+02 -7.192221e-02 
2.607680e+02 -7.465078e-02 
2.608000e+02 -7.181306e-02 
2.608320e+02 -7.503278e-02 
2.608640e+02 -6.821134e-02 
2.608960e+02 -7.252249e-02 
2.609280e+02 -7.072163e-02 
2.609600e+02 -7.186764e-02 
2.609920e+02 -7.284992e-02 
2.610240e+02 -7.268621e-02 
2.610560e+02 -7.284992e-02 
2.610880e+02 -7.519650e-02 
2.611200e+02 -7.508735e-02 
2.611520e+02 -7.918022e-02 
2.611840e+02 -7.279535e-02 
2.612160e+02 -7.023049e-02 
2.612480e+02 -7.355935e-02 
2.612800e+02 -6.630134e-02 
2.613120e+02 -7.137649e-02 
2.613440e+02 -8.016251e-02 
2.613760e+02 -7.536021e-02 
2.614080e+02 -7.355935e-02 
2.614400e+02 -8.223622e-02 
2.614720e+02 -7.863450e-02 
2.615040e+02 -7.263164e-02 
2.615360e+02 -8.048994e-02 
2.615680e+02 -7.279535e-02 
2.616000e+02 -7.345021e-02 
2.616320e+02 -7.541478e-02 
2.616640e+02 -7.186764e-02 
2.616960e+02 -7.481450e-02 
2.617280e+02 -7.770679e-02 
2.617600e+02 -8.212708e-02 
2.617920e+02 -7.503278e-02 
2.618240e+02 -7.563307e-02 
2.618560e+02 -7.978051e-02 
2.618880e+02 -7.677907e-02 
2.619200e+02 -7.797965e-02 
2.619520e+02 -7.552393e-02 
2.619840e+02 -6.821134e-02 
2.620160e+02 -7.656079e-02 
2.620480e+02 -8.048994e-02 
2.620800e+02 -7.454164e-02 
2.621120e+02 -7.934393e-02 
2.621440e+02 -7.759764e-02 
2.621760e+02 -7.634250e-02 
2.622080e+02 -7.224964e-02 
2.622400e+02 -7.503278e-02 
2.622720e+02 -7.628793e-02 
2.623040e+02 -7.999879e-02 
2.623360e+02 -7.394135e-02 
2.623680e+02 -7.334107e-02 
2.624000e+02 -8.076279e-02 
2.624320e+02 -8.174508e-02 
2.624640e+02 -7.781593e-02 
2.624960e+02 -7.885279e-02 
2.625280e+02 -7.677907e-02 
2.625600e+02 -7.656079e-02 
2.625920e+02 -8.354594e-02 
2.626240e+02 -8.147222e-02 
2.626560e+02 -8.316394e-02 
2.626880e+02 -8.300022e-02 
2.627200e+02 -7.448707e-02 
2.627520e+02 -7.732479e-02 
2.627840e+02 -8.938509e-02 
2.628160e+02 -8.321851e-02 
2.628480e+02 -7.885279e-02 
2.628800e+02 -8.321851e-02 
2.629120e+02 -8.147222e-02 
2.629440e+02 -7.754307e-02 
2.629760e+02 -8.360051e-02 
2.630080e+02 -7.203135e-02 
2.630400e+02 -8.119936e-02 
2.630720e+02 -7.879822e-02 
2.631040e+02 -8.196337e-02 
2.631360e+02 -9.244110e-02 
2.631680e+02 -8.283651e-02 
2.632000e+02 -7.874365e-02 
2.632320e+02 -7.868907e-02 
2.632640e+02 -8.125394e-02 
2.632960e+02 -8.354594e-02 
2.633280e+02 -7.819793e-02 
2.633600e+02 -8.212708e-02 
2.633920e+02 -8.561966e-02 
2.634240e+02 -8.594709e-02 
2.634560e+02 -7.727022e-02 
2.634880e+02 -8.605623e-02 
2.635200e+02 -8.239994e-02 
2.635520e+02 -7.907108e-02 
2.635840e+02 -8.922138e-02 
2.636160e+02 -8.196337e-02 
2.636480e+02 -8.425537e-02 
2.636800e+02 -8.048994e-02 
2.637120e+02 -7.994422e-02 
2.637440e+02 -8.436451e-02 
2.637760e+02 -8.267280e-02 
2.638080e+02 -8.272737e-02 
2.638400e+02 -8.818452e-02 
2.638720e+02 -8.021708e-02 
2.639040e+02 -8.239994e-02 
2.639360e+02 -8.709309e-02 
2.639680e+02 -8.807538e-02 
2.640000e+02 -8.376423e-02 
2.640320e+02 -8.185422e-02 
2.640640e+02 -8.212708e-02 
2.640960e+02 -9.058567e-02 
2.641280e+02 -9.145881e-02 
2.641600e+02 -8.218165e-02 
2.641920e+02 -8.660195e-02 
2.642240e+02 -8.840281e-02 
2.642560e+02 -8.927595e-02 
2.642880e+02 -8.283651e-02 
2.643200e+02 -8.578337e-02 
2.643520e+02 -8.632909e-02 
2.643840e+02 -8.627452e-02 
2.644160e+02 -8.812995e-02 
2.644480e+02 -9.151338e-02 
2.644800e+02 -8.665652e-02 
2.645120e+02 -9.205910e-02 
2.645440e+02 -8.774795e-02 
2.645760e+02 -9.151338e-02 
2.646080e+02 -8.600166e-02 
2.646400e+02 -8.016251e-02 
2.646720e+02 -8.561966e-02 
2.647040e+02 -9.429653e-02 
2.647360e+02 -8.229080e-02 
2.647680e+02 -9.189538e-02 
2.648000e+02 -9.189538e-02 
2.648320e+02 -8.611080e-02 
2.648640e+02 -9.489682e-02 
2.648960e+02 -8.398251e-02 
2.649280e+02 -7.874365e-02 
2.649600e+02 -9.276853e-02 
2.649920e+02 -8.709309e-02 
2.650240e+02 -7.945308e-02 
2.650560e+02 -8.682023e-02 
2.650880e+02 -9.211367e-02 
2.651200e+02 -7.983508e-02 
2.651520e+02 -9.604282e-02 
2.651840e+02 -8.223622e-02 
2.652160e+02 -8.600166e-02 
2.652480e+02 -8.785709e-02 
2.652800e+02 -9.402367e-02 
2.653120e+02 -9.025824e-02 
2.653440e+02 -8.823909e-02 
2.653760e+02 -8.769338e-02 
2.654080e+02 -8.922138e-02 
2.654400e+02 -8.398251e-02 
2.654720e+02 -9.353253e-02 
2.655040e+02 -9.538796e-02 
2.655360e+02 -9.735253e-02 
2.655680e+02 -9.249567e-02 
2.656000e+02 -9.227738e-02 
2.656320e+02 -8.927595e-02 
2.656640e+02 -8.654737e-02 
2.656960e+02 -9.069481e-02 
2.657280e+02 -8.616537e-02 
2.657600e+02 -9.396910e-02 
2.657920e+02 -8.300022e-02 
2.658240e+02 -8.845738e-02 
2.658560e+02 -9.031281e-02 
2.658880e+02 -9.707968e-02 
2.659200e+02 -8.856652e-02 
2.659520e+02 -8.774795e-02 
2.659840e+02 -8.523766e-02 
2.660160e+02 -9.140424e-02 
2.660480e+02 -9.178624e-02 
2.660800e+02 -9.538796e-02 
2.661120e+02 -9.271396e-02 
2.661440e+02 -9.244110e-02 
2.661760e+02 -9.216824e-02 
2.662080e+02 -8.736595e-02 
2.662400e+02 -9.025824e-02 
2.662720e+02 -9.789825e-02 
2.663040e+02 -8.867566e-02 
2.663360e+02 -9.380539e-02 
2.663680e+02 -8.883938e-02 
2.664000e+02 -8.709309e-02 
2.664320e+02 -8.709309e-02 
2.664640e+02 -8.960338e-02 
2.664960e+02 -8.763880e-02 
2.665280e+02 -8.796623e-02 
2.665600e+02 -9.686139e-02 
2.665920e+02 -8.851195e-02 
2.666240e+02 -8.638366e-02 
2.666560e+02 -9.184081e-02 
2.666880e+02 -8.567423e-02 
2.667200e+02 -9.456939e-02 
2.667520e+02 -8.747509e-02 
2.667840e+02 -8.845738e-02 
2.668160e+02 -8.938509e-02 
2.668480e+02 -9.042195e-02 
2.668800e+02 -8.971252e-02 
2.669120e+02 -9.216824e-02 
2.669440e+02 -9.271396e-02 
2.669760e+02 -8.534680e-02 
2.670080e+02 -9.124052e-02 
2.670400e+02 -9.435110e-02 
2.670720e+02 -9.751625e-02 
2.671040e+02 -8.883938e-02 
2.671360e+02 -8.834823e-02 
2.671680e+02 -8.911224e-02 
2.672000e+02 -9.036738e-02 
2.672320e+02 -9.287767e-02 
2.672640e+02 -9.522425e-02 
2.672960e+02 -9.140424e-02 
2.673280e+02 -8.414623e-02 
2.673600e+02 -9.080395e-02 
2.673920e+02 -8.905766e-02 
2.674240e+02 -8.600166e-02 
2.674560e+02 -9.036738e-02 
2.674880e+02 -8.731137e-02 
2.675200e+02 -9.047652e-02 
2.675520e+02 -9.980825e-02 
2.675840e+02 -1.028097e-01 
2.676160e+02 -8.556509e-02 
2.676480e+02 -8.491023e-02 
2.676800e+02 -8.758423e-02 
2.677120e+02 -8.594709e-02 
2.677440e+02 -8.496480e-02 
2.677760e+02 -9.369624e-02 
2.678080e+02 -9.189538e-02 
2.678400e+02 -9.096767e-02 
2.678720e+02 -1.025914e-01 
2.679040e+02 -8.960338e-02 
2.679360e+02 -8.807538e-02 
2.679680e+02 -9.473310e-02 
2.680000e+02 -8.818452e-02 
2.680320e+02 -9.735253e-02 
2.680640e+02 -9.211367e-02 
2.680960e+02 -8.976709e-02 
2.681280e+02 -1.057565e-01 
2.681600e+02 -8.998538e-02 
2.681920e+02 -8.862109e-02 
2.682240e+02 -9.407824e-02 
2.682560e+02 -9.828025e-02 
2.682880e+02 -8.174508e-02 
2.683200e+02 -8.878481e-02 
2.683520e+02 -8.747509e-02 
2.683840e+02 -9.315053e-02 
2.684160e+02 -9.282310e-02 
2.684480e+02 -8.922138e-02 
2.684800e+02 -9.609739e-02 
2.685120e+02 -9.053109e-02 
2.685440e+02 -9.020367e-02 
2.685760e+02 -9.091310e-02 
2.686080e+02 -8.692937e-02 
2.686400e+02 -8.234537e-02 
2.686720e+02 -9.767996e-02 
2.687040e+02 -8.158137e-02 
2.687360e+02 -8.916681e-02 
2.687680e+02 -8.703852e-02 
2.688000e+02 -8.812995e-02 
2.688320e+02 -8.845738e-02 
2.688640e+02 -8.501937e-02 
2.688960e+02 -9.986282e-02 
2.689280e+02 -9.074938e-02 
2.689600e+02 -8.878481e-02 
2.689920e+02 -9.484224e-02 
2.690240e+02 -9.189538e-02 
2.690560e+02 -8.856652e-02 
2.690880e+02 -9.074938e-02 
2.691200e+02 -9.178624e-02 
2.691520e+02 -9.298681e-02 
2.691840e+02 -9.506053e-02 
2.692160e+02 -9.227738e-02 
2.692480e+02 -8.971252e-02 
2.692800e+02 -9.216824e-02 
2.693120e+02 -8.752966e-02 
2.693440e+02 -8.758423e-02 
2.693760e+02 -8.332765e-02 
2.694080e+02 -9.031281e-02 
2.694400e+02 -8.452823e-02 
2.694720e+02 -8.256365e-02 
2.695040e+02 -8.169051e-02 
2.695360e+02 -9.369624e-02 
2.695680e+02 -9.424196e-02 
2.696000e+02 -8.403708e-02 
2.696320e+02 -9.276853e-02 
2.696640e+02 -9.031281e-02 
2.696960e+02 -9.189538e-02 
2.697280e+02 -8.867566e-02 
2.697600e+02 -8.949424e-02 
2.697920e+02 -8.687480e-02 
2.698240e+02 -8.916681e-02 
2.698560e+02 -8.556509e-02 
2.698880e+02 -9.211367e-02 
2.699200e+02 -8.889395e-02 
2.699520e+02 -9.064024e-02 
2.699840e+02 -9.331424e-02 
2.700160e+02 -8.998538e-02 
2.700480e+02 -8.965795e-02 
2.700800e+02 -8.147222e-02 
2.701120e+02 -8.441908e-02 
2.701440e+02 -9.118595e-02 
2.701760e+02 -8.572880e-02 
2.702080e+02 -9.353253e-02 
2.702400e+02 -9.009452e-02 
2.702720e+02 -8.780252e-02 
2.703040e+02 -8.709309e-02 
2.703360e+02 -9.249567e-02 
2.703680e+02 -8.682023e-02 
2.704000e+02 -9.211367e-02 
2.704320e+02 -9.140424e-02 
2.704640e+02 -8.823909e-02 
2.704960e+02 -8.812995e-02 
2.705280e+02 -9.315053e-02 
2.705600e+02 -8.632909e-02 
2.705920e+02 -8.660195e-02 
2.706240e+02 -8.261822e-02 
2.706560e+02 -8.780252e-02 
2.706880e+02 -9.085852e-02 
2.707200e+02 -9.276853e-02 
2.707520e+02 -8.660195e-02 
2.707840e+02 -8.998538e-02 
2.708160e+02 -9.222281e-02 
2.708480e+02 -8.081736e-02 
2.708800e+02 -8.327308e-02 
2.709120e+02 -9.205910e-02 
2.709440e+02 -8.245451e-02 
2.709760e+02 -8.938509e-02 
2.710080e+02 -8.360051e-02 
2.710400e+02 -8.867566e-02 
2.710720e+02 -8.414623e-02 
2.711040e+02 -8.911224e-02 
2.711360e+02 -8.873023e-02 
2.711680e+02 -9.227738e-02 
2.712000e+02 -8.621994e-02 
2.712320e+02 -8.747509e-02 
2.712640e+02 -8.381880e-02 
2.712960e+02 -9.544253e-02 
2.713280e+02 -9.511510e-02 
2.713600e+02 -9.582453e-02 
2.713920e+02 -8.709309e-02 
2.714240e+02 -8.643823e-02 
2.714560e+02 -8.529223e-02 
2.714880e+02 -8.916681e-02 
2.715200e+02 -8.965795e-02 
2.715520e+02 -8.403708e-02 
2.715840e+02 -9.358710e-02 
2.716160e+02 -8.933052e-02 
2.716480e+02 -9.085852e-02 
2.716800e+02 -8.982166e-02 
2.717120e+02 -9.347796e-02 
2.717440e+02 -9.178624e-02 
2.717760e+02 -9.309596e-02 
2.718080e+02 -9.435110e-02 
2.718400e+02 -9.642482e-02 
2.718720e+02 -8.818452e-02 
2.719040e+02 -8.785709e-02 
2.719360e+02 -9.265938e-02 
2.719680e+02 -8.709309e-02 
2.720000e+02 -9.620653e-02 
2.720320e+02 -8.911224e-02 
2.720640e+02 -8.643823e-02 
2.720960e+02 -9.244110e-02 
2.721280e+02 -8.834823e-02 
2.721600e+02 -9.276853e-02 
2.721920e+02 -9.053109e-02 
2.722240e+02 -8.714766e-02 
2.722560e+02 -8.349137e-02 
2.722880e+02 -8.785709e-02 
2.723200e+02 -9.446024e-02 
2.723520e+02 -9.495139e-02 
2.723840e+02 -8.518309e-02 
2.724160e+02 -8.752966e-02 
2.724480e+02 -9.080395e-02 
2.724800e+02 -9.637025e-02 
2.725120e+02 -9.740711e-02 
2.725440e+02 -8.327308e-02 
2.725760e+02 -9.653396e-02 
2.726080e+02 -9.244110e-02 
2.726400e+02 -8.763880e-02 
2.726720e+02 -9.522425e-02 
2.727040e+02 -9.424196e-02 
2.727360e+02 -9.227738e-02 
2.727680e+02 -9.707968e-02 
2.728000e+02 -9.222281e-02 
2.728320e+02 -9.342339e-02 
2.728640e+02 -9.413281e-02 
2.728960e+02 -9.053109e-02 
2.729280e+02 -8.834823e-02 
2.729600e+02 -8.823909e-02 
2.729920e+02 -9.828025e-02 
2.730240e+02 -9.151338e-02 
2.730560e+02 -8.812995e-02 
2.730880e+02 -9.304138e-02 
2.731200e+02 -8.769338e-02 
2.731520e+02 -8.780252e-02 
2.731840e+02 -9.980825e-02 
2.732160e+02 -9.036738e-02 
2.732480e+02 -8.769338e-02 
2.732800e+02 -9.975368e-02 
2.733120e+02 -9.456939e-02 
2.733440e+02 -9.238653e-02 
2.733760e+02 -9.162252e-02 
2.734080e+02 -9.658853e-02 
2.734400e+02 -9.702511e-02 
2.734720e+02 -9.342339e-02 
2.735040e+02 -9.205910e-02 
2.735360e+02 -9.053109e-02 
2.735680e+02 -9.315053e-02 
2.736000e+02 -9.620653e-02 
2.736320e+02 -9.451482e-02 
2.736640e+02 -9.309596e-02 
2.736960e+02 -8.889395e-02 
2.737280e+02 -8.638366e-02 
2.737600e+02 -9.102224e-02 
2.737920e+02 -8.774795e-02 
2.738240e+02 -9.571539e-02 
2.738560e+02 -9.969911e-02 
2.738880e+02 -9.189538e-02 
2.739200e+02 -8.676566e-02 
2.739520e+02 -8.933052e-02 
2.739840e+02 -9.637025e-02 
2.740160e+02 -9.238653e-02 
2.740480e+02 -9.107681e-02 
2.740800e+02 -9.380539e-02 
2.741120e+02 -9.293224e-02 
2.741440e+02 -9.593367e-02 
2.741760e+02 -9.156795e-02 
2.742080e+02 -9.746168e-02 
2.742400e+02 -9.609739e-02 
2.742720e+02 -8.971252e-02 
2.743040e+02 -8.540137e-02 
2.743360e+02 -9.031281e-02 
2.743680e+02 -8.965795e-02 
2.744000e+02 -9.587910e-02 
2.744320e+02 -8.785709e-02 
2.744640e+02 -9.538796e-02 
2.744960e+02 -8.561966e-02 
2.745280e+02 -1.030280e-01 
2.745600e+02 -9.309596e-02 
2.745920e+02 -9.402367e-02 
2.746240e+02 -8.589252e-02 
2.746560e+02 -8.731137e-02 
2.746880e+02 -8.791166e-02 
2.747200e+02 -8.780252e-02 
2.747520e+02 -9.380539e-02 
2.747840e+02 -8.922138e-02 
2.748160e+02 -9.167710e-02 
2.748480e+02 -9.587910e-02 
2.748800e+02 -9.347796e-02 
2.749120e+02 -9.495139e-02 
2.749440e+02 -8.469194e-02 
2.749760e+02 -9.724339e-02 
2.750080e+02 -8.600166e-02 
2.750400e+02 -8.474651e-02 
2.750720e+02 -8.458280e-02 
2.751040e+02 -9.025824e-02 
2.751360e+02 -8.632909e-02 
2.751680e+02 -8.883938e-02 
2.752000e+02 -9.473310e-02 
2.752320e+02 -8.905766e-02 
2.752640e+02 -9.915339e-02 
2.752960e+02 -9.429653e-02 
2.753280e+02 -8.922138e-02 
2.753600e+02 -9.003995e-02 
2.753920e+02 -9.582453e-02 
2.754240e+02 -9.118595e-02 
2.754560e+02 -9.615196e-02 
2.754880e+02 -9.003995e-02 
2.755200e+02 -9.058567e-02 
2.755520e+02 -8.250908e-02 
2.755840e+02 -8.862109e-02 
2.756160e+02 -9.265938e-02 
2.756480e+02 -8.873023e-02 
2.756800e+02 -9.380539e-02 
2.757120e+02 -8.938509e-02 
2.757440e+02 -8.163594e-02 
2.757760e+02 -8.834823e-02 
2.758080e+02 -8.780252e-02 
2.758400e+02 -9.276853e-02 
2.758720e+02 -8.529223e-02 
2.759040e+02 -9.042195e-02 
2.759360e+02 -8.736595e-02 
2.759680e+02 -9.347796e-02 
2.760000e+02 -7.797965e-02 
2.760320e+02 -8.365508e-02 
2.760640e+02 -8.441908e-02 
2.760960e+02 -8.163594e-02 
2.761280e+02 -9.178624e-02 
2.761600e+02 -9.151338e-02 
2.761920e+02 -9.315053e-02 
2.762240e+02 -9.211367e-02 
2.762560e+02 -9.151338e-02 
2.762880e+02 -9.173167e-02 
2.763200e+02 -8.736595e-02 
2.763520e+02 -8.982166e-02 
2.763840e+02 -8.458280e-02 
2.764160e+02 -8.436451e-02 
2.764480e+02 -8.976709e-02 
2.764800e+02 -9.162252e-02 
2.765120e+02 -7.857993e-02 
2.765440e+02 -8.905766e-02 
2.765760e+02 -8.463737e-02 
2.766080e+02 -8.938509e-02 
2.766400e+02 -7.939850e-02 
2.766720e+02 -8.278194e-02 
2.767040e+02 -8.338223e-02 
2.767360e+02 -8.927595e-02 
2.767680e+02 -8.867566e-02 
2.768000e+02 -8.463737e-02 
2.768320e+02 -8.239994e-02 
2.768640e+02 -8.223622e-02 
2.768960e+02 -8.409166e-02 
2.769280e+02 -8.540137e-02 
2.769600e+02 -8.818452e-02 
2.769920e+02 -8.676566e-02 
2.770240e+02 -7.918022e-02 
2.770560e+02 -7.983508e-02 
2.770880e+02 -7.999879e-02 
2.771200e+02 -7.355935e-02 
2.771520e+02 -8.747509e-02 
2.771840e+02 -8.223622e-02 
2.772160e+02 -7.950765e-02 
2.772480e+02 -8.485566e-02 
2.772800e+02 -8.943966e-02 
2.773120e+02 -8.943966e-02 
2.773440e+02 -8.081736e-02 
2.773760e+02 -7.961679e-02 
2.774080e+02 -9.020367e-02 
2.774400e+02 -8.038079e-02 
2.774720e+02 -7.568764e-02 
2.775040e+02 -8.261822e-02 
2.775360e+02 -7.950765e-02 
2.775680e+02 -8.010793e-02 
2.776000e+02 -8.332765e-02 
2.776320e+02 -8.005336e-02 
2.776640e+02 -7.727022e-02 
2.776960e+02 -7.394135e-02 
2.777280e+02 -7.890736e-02 
2.777600e+02 -8.567423e-02 
2.777920e+02 -8.349137e-02 
2.778240e+02 -8.152679e-02 
2.778560e+02 -7.732479e-02 
2.778880e+02 -7.825250e-02 
2.779200e+02 -8.627452e-02 
2.779520e+02 -8.731137e-02 
2.779840e+02 -8.130851e-02 
2.780160e+02 -8.261822e-02 
2.780480e+02 -8.229080e-02 
2.780800e+02 -8.070822e-02 
2.781120e+02 -8.289108e-02 
2.781440e+02 -7.852536e-02 
2.781760e+02 -8.692937e-02 
2.782080e+02 -8.048994e-02 
2.782400e+02 -8.365508e-02 
2.782720e+02 -8.218165e-02 
2.783040e+02 -8.922138e-02 
2.783360e+02 -7.596050e-02 
2.783680e+02 -7.988965e-02 
2.784000e+02 -7.781593e-02 
2.784320e+02 -8.414623e-02 
2.784640e+02 -8.365508e-02 
2.784960e+02 -8.398251e-02 
2.785280e+02 -7.443250e-02 
2.785600e+02 -8.589252e-02 
2.785920e+02 -8.283651e-02 
2.786240e+02 -8.283651e-02 
2.786560e+02 -7.224964e-02 
2.786880e+02 -8.316394e-02 
2.787200e+02 -8.682023e-02 
2.787520e+02 -8.141765e-02 
2.787840e+02 -7.803422e-02 
2.788160e+02 -7.563307e-02 
2.788480e+02 -7.890736e-02 
2.788800e+02 -7.350478e-02 
2.789120e+02 -8.005336e-02 
2.789440e+02 -8.207251e-02 
2.789760e+02 -7.230421e-02 
2.790080e+02 -8.114479e-02 
2.790400e+02 -7.852536e-02 
2.790720e+02 -7.683364e-02 
2.791040e+02 -8.321851e-02 
2.791360e+02 -8.179965e-02 
2.791680e+02 -7.672450e-02 
2.792000e+02 -7.710650e-02 
2.792320e+02 -8.310937e-02 
2.792640e+02 -8.016251e-02 
2.792960e+02 -7.585136e-02 
2.793280e+02 -7.099449e-02 
2.793600e+02 -7.415964e-02 
2.793920e+02 -7.656079e-02 
2.794240e+02 -7.716107e-02 
2.794560e+02 -7.525107e-02 
2.794880e+02 -8.179965e-02 
2.795200e+02 -8.081736e-02 
2.795520e+02 -7.907108e-02 
2.795840e+02 -7.792507e-02 
2.796160e+02 -8.430994e-02 
2.796480e+02 -7.934393e-02 
2.796800e+02 -7.983508e-02 
2.797120e+02 -7.672450e-02 
2.797440e+02 -7.890736e-02 
2.797760e+02 -7.623336e-02 
2.798080e+02 -8.141765e-02 
2.798400e+02 -8.163594e-02 
2.798720e+02 -8.207251e-02 
2.799040e+02 -7.781593e-02 
2.799360e+02 -7.475993e-02 
2.799680e+02 -8.420080e-02 
2.800000e+02 -7.170392e-02 
2.800320e+02 -7.836165e-02 
2.800640e+02 -7.443250e-02 
2.800960e+02 -7.945308e-02 
2.801280e+02 -7.699736e-02 
2.801600e+02 -7.787050e-02 
2.801920e+02 -7.590593e-02 
2.802240e+02 -7.443250e-02 
2.802560e+02 -7.863450e-02 
2.802880e+02 -8.583794e-02 
2.803200e+02 -7.683364e-02 
2.803520e+02 -7.645164e-02 
2.803840e+02 -7.754307e-02 
2.804160e+02 -8.032622e-02 
2.804480e+02 -7.617879e-02 
2.804800e+02 -8.360051e-02 
2.805120e+02 -7.017592e-02 
2.805440e+02 -7.874365e-02 
2.805760e+02 -8.441908e-02 
2.806080e+02 -7.563307e-02 
2.806400e+02 -7.743393e-02 
2.806720e+02 -7.841622e-02 
2.807040e+02 -8.147222e-02 
2.807360e+02 -7.808879e-02 
2.807680e+02 -7.023049e-02 
2.808000e+02 -8.567423e-02 
2.808320e+02 -7.781593e-02 
2.808640e+02 -7.388678e-02 
2.808960e+02 -7.214049e-02 
2.809280e+02 -7.972593e-02 
2.809600e+02 -7.754307e-02 
2.809920e+02 -6.722906e-02 
2.810240e+02 -7.972593e-02 
2.810560e+02 -7.737936e-02 
2.810880e+02 -8.010793e-02 
2.811200e+02 -6.935735e-02 
2.811520e+02 -7.770679e-02 
2.811840e+02 -8.098108e-02 
2.812160e+02 -7.716107e-02 
2.812480e+02 -7.928936e-02 
2.812800e+02 -7.405050e-02 
2.813120e+02 -7.252249e-02 
2.813440e+02 -7.126735e-02 
2.813760e+02 -7.497821e-02 
2.814080e+02 -8.032622e-02 
2.814400e+02 -7.361392e-02 
2.814720e+02 -7.530564e-02 
2.815040e+02 -7.776136e-02 
2.815360e+02 -7.907108e-02 
2.815680e+02 -7.830707e-02 
2.816000e+02 -7.787050e-02 
2.816320e+02 -7.541478e-02 
2.816640e+02 -8.048994e-02 
2.816960e+02 -7.448707e-02 
2.817280e+02 -7.716107e-02 
2.817600e+02 -8.098108e-02 
2.817920e+02 -7.164935e-02 
2.818240e+02 -7.415964e-02 
2.818560e+02 -7.623336e-02 
2.818880e+02 -8.485566e-02 
2.819200e+02 -7.623336e-02 
2.819520e+02 -7.787050e-02 
2.819840e+02 -8.376423e-02 
2.820160e+02 -7.688821e-02 
2.820480e+02 -7.721564e-02 
2.820800e+02 -7.383221e-02 
2.821120e+02 -7.585136e-02 
2.821440e+02 -7.716107e-02 
2.821760e+02 -7.230421e-02 
2.822080e+02 -7.514193e-02 
2.822400e+02 -7.672450e-02 
2.822720e+02 -6.815677e-02 
2.823040e+02 -7.399592e-02 
2.823360e+02 -7.721564e-02 
2.823680e+02 -7.781593e-02 
2.824000e+02 -7.541478e-02 
2.824320e+02 -8.070822e-02 
2.824640e+02 -7.967136e-02 
2.824960e+02 -8.054451e-02 
2.825280e+02 -7.328649e-02 
2.825600e+02 -8.179965e-02 
2.825920e+02 -7.988965e-02 
2.826240e+02 -8.185422e-02 
2.826560e+02 -7.896193e-02 
2.826880e+02 -8.452823e-02 
2.827200e+02 -7.645164e-02 
2.827520e+02 -7.405050e-02 
2.827840e+02 -8.048994e-02 
2.828160e+02 -7.928936e-02 
2.828480e+02 -7.061249e-02 
2.828800e+02 -7.552393e-02 
2.829120e+02 -7.814336e-02 
2.829440e+02 -8.087194e-02 
2.829760e+02 -7.721564e-02 
2.830080e+02 -7.514193e-02 
2.830400e+02 -8.676566e-02 
2.830720e+02 -7.836165e-02 
2.831040e+02 -7.787050e-02 
2.831360e+02 -7.961679e-02 
2.831680e+02 -7.568764e-02 
2.832000e+02 -8.010793e-02 
2.832320e+02 -7.465078e-02 
2.832640e+02 -6.564648e-02 
2.832960e+02 -7.601507e-02 
2.833280e+02 -7.050335e-02 
2.833600e+02 -7.443250e-02 
2.833920e+02 -7.928936e-02 
2.834240e+02 -8.136308e-02 
2.834560e+02 -7.808879e-02 
2.834880e+02 -7.939850e-02 
2.835200e+02 -7.339564e-02 
2.835520e+02 -8.360051e-02 
2.835840e+02 -7.901650e-02 
2.836160e+02 -8.021708e-02 
2.836480e+02 -7.328649e-02 
2.836800e+02 -8.256365e-02 
2.837120e+02 -7.699736e-02 
2.837440e+02 -7.306821e-02 
2.837760e+02 -7.803422e-02 
2.838080e+02 -7.814336e-02 
2.838400e+02 -8.070822e-02 
2.838720e+02 -7.536021e-02 
2.839040e+02 -7.721564e-02 
2.839360e+02 -7.437792e-02 
2.839680e+02 -7.688821e-02 
2.840000e+02 -7.377764e-02 
2.840320e+02 -7.492364e-02 
2.840640e+02 -8.518309e-02 
2.840960e+02 -8.109022e-02 
2.841280e+02 -8.043536e-02 
2.841600e+02 -6.968477e-02 
2.841920e+02 -7.334107e-02 
2.842240e+02 -7.372307e-02 
2.842560e+02 -7.661536e-02 
2.842880e+02 -8.136308e-02 
2.843200e+02 -7.863450e-02 
2.843520e+02 -7.699736e-02 
2.843840e+02 -8.229080e-02 
2.844160e+02 -7.776136e-02 
2.844480e+02 -7.699736e-02 
2.844800e+02 -8.147222e-02 
