f            Pxx          
3.924370e+02 6.859647e-10 
3.929138e+02 6.317631e-10 
3.933907e+02 5.489100e-10 
3.938675e+02 5.956573e-10 
3.943443e+02 5.536456e-10 
3.948212e+02 5.197675e-10 
3.952980e+02 5.733627e-10 
3.957748e+02 5.763752e-10 
3.962517e+02 6.285167e-10 
3.967285e+02 6.392189e-10 
3.972054e+02 6.168967e-10 
3.976822e+02 6.366659e-10 
3.981590e+02 6.352214e-10 
3.986359e+02 6.355515e-10 
3.991127e+02 5.783372e-10 
3.995895e+02 5.546373e-10 
4.000664e+02 6.459603e-10 
4.005432e+02 6.042975e-10 
4.010201e+02 5.627746e-10 
4.014969e+02 5.632474e-10 
4.019737e+02 6.124591e-10 
4.024506e+02 5.149133e-10 
4.029274e+02 5.680735e-10 
4.034042e+02 5.482226e-10 
4.038811e+02 5.903717e-10 
4.043579e+02 6.434583e-10 
4.048347e+02 5.718515e-10 
4.053116e+02 5.675860e-10 
4.057884e+02 5.686328e-10 
4.062653e+02 5.396896e-10 
4.067421e+02 5.385693e-10 
4.072189e+02 5.657773e-10 
4.076958e+02 5.649741e-10 
4.081726e+02 6.316245e-10 
4.086494e+02 5.915421e-10 
4.091263e+02 5.703498e-10 
4.096031e+02 6.227309e-10 
4.100800e+02 5.620478e-10 
4.105568e+02 6.062560e-10 
4.110336e+02 6.067766e-10 
4.115105e+02 5.489215e-10 
4.119873e+02 5.699779e-10 
4.124641e+02 6.225834e-10 
4.129410e+02 5.580832e-10 
4.134178e+02 5.154143e-10 
4.138947e+02 5.984073e-10 
4.143715e+02 6.206940e-10 
4.148483e+02 5.859557e-10 
4.153252e+02 5.449781e-10 
4.158020e+02 6.110725e-10 
4.162788e+02 6.579731e-10 
4.167557e+02 5.320996e-10 
4.172325e+02 5.710935e-10 
4.177094e+02 5.921190e-10 
4.181862e+02 6.038968e-10 
4.186630e+02 5.522270e-10 
4.191399e+02 5.609992e-10 
4.196167e+02 5.700555e-10 
4.200935e+02 5.854281e-10 
4.205704e+02 6.054642e-10 
4.210472e+02 6.198042e-10 
4.215240e+02 5.567215e-10 
4.220009e+02 5.611044e-10 
4.224777e+02 5.088893e-10 
4.229546e+02 5.507831e-10 
4.234314e+02 5.035076e-10 
4.239082e+02 5.168612e-10 
4.243851e+02 5.584876e-10 
4.248619e+02 5.281665e-10 
4.253387e+02 4.729476e-10 
4.258156e+02 5.839900e-10 
4.262924e+02 5.757558e-10 
4.267693e+02 5.281527e-10 
4.272461e+02 5.648627e-10 
4.277229e+02 5.774619e-10 
4.281998e+02 5.992877e-10 
4.286766e+02 6.196928e-10 
4.291534e+02 5.642169e-10 
4.296303e+02 6.260286e-10 
4.301071e+02 5.634197e-10 
4.305840e+02 5.927894e-10 
4.310608e+02 5.854104e-10 
4.315376e+02 6.433610e-10 
4.320145e+02 5.783250e-10 
4.324913e+02 5.464000e-10 
4.329681e+02 5.827501e-10 
4.334450e+02 5.700631e-10 
4.339218e+02 5.733401e-10 
4.343987e+02 5.696243e-10 
4.348755e+02 6.148593e-10 
4.353523e+02 6.071492e-10 
4.358292e+02 5.565066e-10 
4.363060e+02 5.522582e-10 
4.367828e+02 5.567850e-10 
4.372597e+02 5.863203e-10 
4.377365e+02 5.797877e-10 
4.382133e+02 6.070941e-10 
4.386902e+02 5.581180e-10 
4.391670e+02 4.821409e-10 
4.396439e+02 5.057276e-10 
4.401207e+02 5.508165e-10 
4.405975e+02 6.046094e-10 
4.410744e+02 6.322058e-10 
4.415512e+02 5.906662e-10 
4.420280e+02 5.665071e-10 
4.425049e+02 4.938663e-10 
4.429817e+02 5.400702e-10 
4.434586e+02 5.912375e-10 
4.439354e+02 5.717730e-10 
4.444122e+02 5.885481e-10 
4.448891e+02 5.511411e-10 
4.453659e+02 6.272109e-10 
4.458427e+02 5.564768e-10 
4.463196e+02 5.513643e-10 
4.467964e+02 5.731517e-10 
4.472733e+02 6.668991e-10 
4.477501e+02 5.595849e-10 
4.482269e+02 5.753123e-10 
4.487038e+02 5.804817e-10 
4.491806e+02 5.603221e-10 
4.496574e+02 5.670231e-10 
4.501343e+02 6.091989e-10 
4.506111e+02 6.588488e-10 
4.510880e+02 6.734400e-10 
4.515648e+02 5.836107e-10 
4.520416e+02 5.899624e-10 
4.525185e+02 5.258530e-10 
4.529953e+02 5.909328e-10 
4.534721e+02 6.163659e-10 
4.539490e+02 5.852172e-10 
4.544258e+02 5.381551e-10 
4.549026e+02 5.628682e-10 
4.553795e+02 6.164640e-10 
4.558563e+02 5.322418e-10 
4.563332e+02 5.880568e-10 
4.568100e+02 5.437168e-10 
4.572868e+02 5.496438e-10 
4.577637e+02 5.642377e-10 
4.582405e+02 5.576801e-10 
4.587173e+02 4.904676e-10 
4.591942e+02 5.662444e-10 
4.596710e+02 6.033209e-10 
4.601479e+02 6.471978e-10 
4.606247e+02 5.683989e-10 
4.611015e+02 5.740822e-10 
4.615784e+02 5.561657e-10 
4.620552e+02 5.773563e-10 
4.625320e+02 5.995720e-10 
4.630089e+02 5.329781e-10 
4.634857e+02 5.113651e-10 
4.639626e+02 5.019475e-10 
4.644394e+02 5.418954e-10 
4.649162e+02 5.382470e-10 
4.653931e+02 5.749620e-10 
4.658699e+02 5.607797e-10 
4.663467e+02 5.985982e-10 
4.668236e+02 5.452132e-10 
4.673004e+02 5.488211e-10 
4.677773e+02 6.123343e-10 
4.682541e+02 5.701009e-10 
4.687309e+02 5.421238e-10 
4.692078e+02 5.490249e-10 
4.696846e+02 5.337033e-10 
4.701614e+02 5.218108e-10 
4.706383e+02 5.520209e-10 
4.711151e+02 5.693154e-10 
4.715919e+02 4.918009e-10 
4.720688e+02 5.359937e-10 
4.725456e+02 5.567600e-10 
4.730225e+02 5.350650e-10 
4.734993e+02 5.625825e-10 
4.739761e+02 5.686368e-10 
4.744530e+02 5.712777e-10 
4.749298e+02 5.686193e-10 
4.754066e+02 5.803742e-10 
4.758835e+02 5.350697e-10 
4.763603e+02 5.432259e-10 
4.768372e+02 5.476633e-10 
4.773140e+02 5.998146e-10 
4.777908e+02 5.616903e-10 
4.782677e+02 5.523834e-10 
4.787445e+02 5.338916e-10 
4.792213e+02 5.664303e-10 
4.796982e+02 5.531649e-10 
4.801750e+02 5.651100e-10 
4.806519e+02 5.652379e-10 
4.811287e+02 5.663383e-10 
4.816055e+02 5.872764e-10 
4.820824e+02 5.593307e-10 
4.825592e+02 5.692139e-10 
4.830360e+02 5.743378e-10 
4.835129e+02 5.737514e-10 
4.839897e+02 5.341036e-10 
4.844666e+02 5.644360e-10 
4.849434e+02 5.877455e-10 
4.854202e+02 5.098487e-10 
4.858971e+02 5.135277e-10 
4.863739e+02 5.728417e-10 
4.868507e+02 5.682000e-10 
4.873276e+02 5.482012e-10 
4.878044e+02 5.420739e-10 
4.882813e+02 5.212060e-10 
4.887581e+02 5.557639e-10 
4.892349e+02 5.261711e-10 
4.897118e+02 5.204801e-10 
4.901886e+02 5.370065e-10 
4.906654e+02 4.766434e-10 
4.911423e+02 5.523417e-10 
4.916191e+02 5.793834e-10 
4.920959e+02 5.678991e-10 
4.925728e+02 5.566218e-10 
4.930496e+02 5.073210e-10 
4.935265e+02 5.807143e-10 
4.940033e+02 5.939627e-10 
4.944801e+02 6.093396e-10 
4.949570e+02 5.854979e-10 
4.954338e+02 5.442637e-10 
4.959106e+02 5.132809e-10 
4.963875e+02 5.620694e-10 
4.968643e+02 5.461136e-10 
4.973412e+02 5.841026e-10 
4.978180e+02 6.223294e-10 
4.982948e+02 5.871481e-10 
4.987717e+02 5.419844e-10 
4.992485e+02 5.789435e-10 
4.997253e+02 5.831956e-10 
5.002022e+02 5.924061e-10 
5.006790e+02 5.843875e-10 
5.011559e+02 5.232361e-10 
5.016327e+02 5.103870e-10 
5.021095e+02 5.114059e-10 
5.025864e+02 5.252703e-10 
5.030632e+02 4.645178e-10 
5.035400e+02 5.602130e-10 
5.040169e+02 5.904575e-10 
5.044937e+02 5.413126e-10 
5.049706e+02 5.115440e-10 
5.054474e+02 5.205965e-10 
5.059242e+02 5.589584e-10 
5.064011e+02 5.199877e-10 
5.068779e+02 5.358491e-10 
5.073547e+02 5.576985e-10 
5.078316e+02 5.869314e-10 
5.083084e+02 5.397594e-10 
5.087852e+02 5.030291e-10 
5.092621e+02 4.917999e-10 
5.097389e+02 5.078107e-10 
5.102158e+02 5.146802e-10 
5.106926e+02 5.171338e-10 
5.111694e+02 5.731306e-10 
5.116463e+02 5.801288e-10 
5.121231e+02 5.209376e-10 
5.125999e+02 5.539263e-10 
5.130768e+02 5.777079e-10 
5.135536e+02 5.480652e-10 
5.140305e+02 5.900208e-10 
5.145073e+02 5.971340e-10 
5.149841e+02 6.409377e-10 
5.154610e+02 5.922387e-10 
5.159378e+02 6.178377e-10 
5.164146e+02 5.426958e-10 
5.168915e+02 5.541538e-10 
5.173683e+02 5.709600e-10 
5.178452e+02 5.498777e-10 
5.183220e+02 5.865518e-10 
5.187988e+02 5.501102e-10 
5.192757e+02 5.630362e-10 
5.197525e+02 5.817685e-10 
5.202293e+02 6.095465e-10 
5.207062e+02 6.502203e-10 
5.211830e+02 5.522685e-10 
5.216599e+02 5.746159e-10 
5.221367e+02 6.325533e-10 
5.226135e+02 5.162983e-10 
5.230904e+02 5.066282e-10 
5.235672e+02 5.257535e-10 
5.240440e+02 5.642411e-10 
5.245209e+02 5.431555e-10 
5.249977e+02 5.551521e-10 
5.254745e+02 6.096234e-10 
5.259514e+02 5.550884e-10 
5.264282e+02 6.047088e-10 
5.269051e+02 6.493931e-10 
5.273819e+02 6.233819e-10 
5.278587e+02 5.939509e-10 
5.283356e+02 5.427740e-10 
5.288124e+02 5.372017e-10 
5.292892e+02 5.068443e-10 
5.297661e+02 5.100910e-10 
5.302429e+02 5.122385e-10 
5.307198e+02 5.242673e-10 
5.311966e+02 5.554804e-10 
5.316734e+02 5.260696e-10 
5.321503e+02 5.010416e-10 
5.326271e+02 5.185435e-10 
5.331039e+02 5.460866e-10 
5.335808e+02 5.087073e-10 
5.340576e+02 5.294711e-10 
5.345345e+02 5.027316e-10 
5.350113e+02 5.370953e-10 
5.354881e+02 6.204456e-10 
5.359650e+02 5.575033e-10 
5.364418e+02 5.193948e-10 
5.369186e+02 5.817118e-10 
5.373955e+02 6.215457e-10 
5.378723e+02 4.627651e-10 
5.383492e+02 4.775325e-10 
5.388260e+02 4.955784e-10 
5.393028e+02 5.758649e-10 
5.397797e+02 5.784787e-10 
5.402565e+02 5.285475e-10 
5.407333e+02 5.599021e-10 
5.412102e+02 5.644925e-10 
5.416870e+02 5.586472e-10 
5.421638e+02 5.252189e-10 
5.426407e+02 5.528572e-10 
5.431175e+02 5.647455e-10 
5.435944e+02 6.183515e-10 
5.440712e+02 5.532602e-10 
5.445480e+02 5.315455e-10 
5.450249e+02 5.425756e-10 
5.455017e+02 5.089747e-10 
5.459785e+02 5.308754e-10 
5.464554e+02 5.407283e-10 
5.469322e+02 4.985929e-10 
5.474091e+02 5.520631e-10 
5.478859e+02 5.600001e-10 
5.483627e+02 5.953251e-10 
5.488396e+02 5.729727e-10 
5.493164e+02 5.538951e-10 
5.497932e+02 5.426306e-10 
5.502701e+02 5.393017e-10 
5.507469e+02 5.383962e-10 
5.512238e+02 5.255874e-10 
5.517006e+02 4.796309e-10 
5.521774e+02 5.516028e-10 
5.526543e+02 5.294265e-10 
5.531311e+02 5.203842e-10 
5.536079e+02 5.245793e-10 
5.540848e+02 5.342053e-10 
5.545616e+02 5.756116e-10 
5.550385e+02 5.737171e-10 
5.555153e+02 5.333157e-10 
5.559921e+02 5.330686e-10 
5.564690e+02 5.040338e-10 
5.569458e+02 5.509513e-10 
5.574226e+02 5.708475e-10 
5.578995e+02 5.426228e-10 
5.583763e+02 4.958863e-10 
5.588531e+02 4.776112e-10 
5.593300e+02 5.135453e-10 
5.598068e+02 5.626015e-10 
5.602837e+02 5.733494e-10 
5.607605e+02 5.291739e-10 
5.612373e+02 5.242889e-10 
5.617142e+02 5.385950e-10 
5.621910e+02 5.558553e-10 
5.626678e+02 5.649239e-10 
5.631447e+02 5.390871e-10 
5.636215e+02 5.875862e-10 
5.640984e+02 5.293571e-10 
5.645752e+02 5.098501e-10 
5.650520e+02 5.658745e-10 
5.655289e+02 5.505318e-10 
5.660057e+02 5.170573e-10 
5.664825e+02 5.465842e-10 
5.669594e+02 5.539967e-10 
5.674362e+02 5.476832e-10 
5.679131e+02 5.480867e-10 
5.683899e+02 5.389774e-10 
5.688667e+02 5.417913e-10 
5.693436e+02 5.555825e-10 
5.698204e+02 5.250710e-10 
5.702972e+02 5.363284e-10 
5.707741e+02 5.966892e-10 
5.712509e+02 5.787737e-10 
5.717278e+02 5.412980e-10 
5.722046e+02 5.311802e-10 
5.726814e+02 5.357942e-10 
5.731583e+02 5.114744e-10 
5.736351e+02 5.302754e-10 
5.741119e+02 4.896730e-10 
5.745888e+02 5.054706e-10 
5.750656e+02 4.505448e-10 
5.755424e+02 4.675329e-10 
5.760193e+02 5.278582e-10 
5.764961e+02 5.445512e-10 
5.769730e+02 4.864815e-10 
5.774498e+02 4.246938e-10 
5.779266e+02 5.105782e-10 
5.784035e+02 5.134246e-10 
5.788803e+02 5.506433e-10 
5.793571e+02 5.593481e-10 
5.798340e+02 5.155926e-10 
5.803108e+02 5.001617e-10 
5.807877e+02 5.332432e-10 
5.812645e+02 5.684382e-10 
5.817413e+02 5.487612e-10 
5.822182e+02 5.429506e-10 
5.826950e+02 5.424596e-10 
5.831718e+02 5.584305e-10 
5.836487e+02 5.899000e-10 
5.841255e+02 5.008840e-10 
5.846024e+02 5.232507e-10 
5.850792e+02 6.108740e-10 
5.855560e+02 5.682224e-10 
5.860329e+02 5.442107e-10 
5.865097e+02 5.111887e-10 
5.869865e+02 5.316216e-10 
5.874634e+02 5.782420e-10 
5.879402e+02 5.744852e-10 
5.884171e+02 5.339079e-10 
5.888939e+02 5.536165e-10 
5.893707e+02 5.966554e-10 
5.898476e+02 5.652259e-10 
5.903244e+02 5.352602e-10 
5.908012e+02 5.333211e-10 
5.912781e+02 5.354221e-10 
5.917549e+02 5.091816e-10 
5.922318e+02 4.849852e-10 
5.927086e+02 5.218516e-10 
5.931854e+02 4.911532e-10 
5.936623e+02 5.266801e-10 
5.941391e+02 4.846064e-10 
5.946159e+02 5.017913e-10 
5.950928e+02 5.130653e-10 
5.955696e+02 5.234116e-10 
5.960464e+02 5.543087e-10 
5.965233e+02 5.292066e-10 
5.970001e+02 4.816487e-10 
5.974770e+02 4.900756e-10 
5.979538e+02 5.282442e-10 
5.984306e+02 5.324202e-10 
5.989075e+02 5.236242e-10 
5.993843e+02 4.993615e-10 
5.998611e+02 4.905985e-10 
6.003380e+02 4.639306e-10 
6.008148e+02 4.905861e-10 
6.012917e+02 5.329347e-10 
6.017685e+02 5.542360e-10 
6.022453e+02 5.671519e-10 
6.027222e+02 4.655360e-10 
6.031990e+02 4.971524e-10 
6.036758e+02 5.266608e-10 
6.041527e+02 6.191458e-10 
6.046295e+02 5.797215e-10 
6.051064e+02 4.769041e-10 
6.055832e+02 4.591232e-10 
6.060600e+02 5.444472e-10 
6.065369e+02 5.490233e-10 
6.070137e+02 5.133349e-10 
6.074905e+02 4.521067e-10 
6.079674e+02 4.383531e-10 
6.084442e+02 4.574528e-10 
6.089211e+02 5.157596e-10 
6.093979e+02 5.093331e-10 
6.098747e+02 4.942282e-10 
6.103516e+02 4.548294e-10 
6.108284e+02 4.858665e-10 
6.113052e+02 5.411653e-10 
6.117821e+02 5.428340e-10 
6.122589e+02 5.518450e-10 
6.127357e+02 5.533227e-10 
6.132126e+02 5.554450e-10 
6.136894e+02 5.195138e-10 
6.141663e+02 4.679370e-10 
6.146431e+02 5.088417e-10 
6.151199e+02 5.176211e-10 
6.155968e+02 4.944380e-10 
6.160736e+02 5.119995e-10 
6.165504e+02 4.870905e-10 
6.170273e+02 5.726608e-10 
6.175041e+02 5.155759e-10 
6.179810e+02 5.289356e-10 
6.184578e+02 5.741098e-10 
6.189346e+02 5.626243e-10 
6.194115e+02 4.856122e-10 
6.198883e+02 5.149399e-10 
6.203651e+02 5.297608e-10 
6.208420e+02 4.498494e-10 
6.213188e+02 4.794200e-10 
6.217957e+02 5.445024e-10 
6.222725e+02 5.144455e-10 
6.227493e+02 5.046382e-10 
6.232262e+02 5.297393e-10 
6.237030e+02 5.123879e-10 
6.241798e+02 5.593387e-10 
6.246567e+02 5.454357e-10 
6.251335e+02 4.745784e-10 
6.256104e+02 4.561684e-10 
6.260872e+02 5.001295e-10 
6.265640e+02 4.934060e-10 
6.270409e+02 4.917718e-10 
6.275177e+02 5.564421e-10 
6.279945e+02 5.882652e-10 
6.284714e+02 5.710304e-10 
6.289482e+02 5.508529e-10 
6.294250e+02 6.062830e-10 
6.299019e+02 5.727072e-10 
6.303787e+02 5.424699e-10 
6.308556e+02 5.043112e-10 
6.313324e+02 5.278633e-10 
6.318092e+02 5.051114e-10 
6.322861e+02 5.414067e-10 
6.327629e+02 5.102518e-10 
6.332397e+02 4.940214e-10 
6.337166e+02 5.524181e-10 
6.341934e+02 5.458281e-10 
6.346703e+02 5.213095e-10 
6.351471e+02 5.707569e-10 
6.356239e+02 5.250890e-10 
6.361008e+02 5.323201e-10 
6.365776e+02 5.271834e-10 
6.370544e+02 4.916357e-10 
6.375313e+02 4.653955e-10 
6.380081e+02 4.830269e-10 
6.384850e+02 5.113681e-10 
6.389618e+02 4.774177e-10 
6.394386e+02 4.518319e-10 
6.399155e+02 5.639863e-10 
6.403923e+02 5.120393e-10 
6.408691e+02 5.313424e-10 
6.413460e+02 4.998503e-10 
6.418228e+02 4.716926e-10 
6.422997e+02 5.110610e-10 
6.427765e+02 5.245342e-10 
6.432533e+02 5.693253e-10 
6.437302e+02 5.785075e-10 
6.442070e+02 5.641650e-10 
6.446838e+02 5.821746e-10 
6.451607e+02 5.666860e-10 
6.456375e+02 5.340552e-10 
6.461143e+02 4.360624e-10 
6.465912e+02 5.077820e-10 
6.470680e+02 4.966392e-10 
6.475449e+02 5.006040e-10 
6.480217e+02 5.287175e-10 
6.484985e+02 4.973900e-10 
6.489754e+02 4.446040e-10 
6.494522e+02 5.182155e-10 
6.499290e+02 5.028623e-10 
6.504059e+02 4.732152e-10 
6.508827e+02 5.116510e-10 
6.513596e+02 4.767052e-10 
6.518364e+02 5.087866e-10 
6.523132e+02 5.363851e-10 
6.527901e+02 4.859714e-10 
6.532669e+02 5.101962e-10 
6.537437e+02 5.390041e-10 
6.542206e+02 4.990967e-10 
6.546974e+02 4.826567e-10 
6.551743e+02 4.853857e-10 
6.556511e+02 5.733282e-10 
6.561279e+02 5.591962e-10 
6.566048e+02 5.179369e-10 
6.570816e+02 4.935350e-10 
6.575584e+02 5.416467e-10 
6.580353e+02 5.146222e-10 
6.585121e+02 5.195394e-10 
6.589890e+02 4.851342e-10 
6.594658e+02 4.919677e-10 
6.599426e+02 5.251513e-10 
6.604195e+02 5.353059e-10 
6.608963e+02 4.791023e-10 
6.613731e+02 4.743326e-10 
6.618500e+02 4.839962e-10 
6.623268e+02 4.975361e-10 
6.628036e+02 5.121907e-10 
6.632805e+02 5.281197e-10 
6.637573e+02 5.228562e-10 
6.642342e+02 5.013279e-10 
6.647110e+02 4.989980e-10 
6.651878e+02 4.835038e-10 
6.656647e+02 4.575809e-10 
6.661415e+02 4.639762e-10 
6.666183e+02 4.907789e-10 
6.670952e+02 5.492961e-10 
6.675720e+02 5.210704e-10 
6.680489e+02 5.347141e-10 
6.685257e+02 5.259391e-10 
6.690025e+02 5.210685e-10 
6.694794e+02 4.846723e-10 
6.699562e+02 5.273365e-10 
6.704330e+02 5.162253e-10 
6.709099e+02 4.658032e-10 
6.713867e+02 5.162061e-10 
6.718636e+02 5.070626e-10 
6.723404e+02 4.904235e-10 
6.728172e+02 5.258187e-10 
6.732941e+02 4.956401e-10 
6.737709e+02 4.551894e-10 
6.742477e+02 5.031867e-10 
6.747246e+02 4.736171e-10 
6.752014e+02 5.058307e-10 
6.756783e+02 4.755424e-10 
6.761551e+02 5.078080e-10 
6.766319e+02 5.038298e-10 
6.771088e+02 4.503869e-10 
6.775856e+02 4.699810e-10 
6.780624e+02 5.361859e-10 
6.785393e+02 5.322670e-10 
6.790161e+02 5.229508e-10 
6.794930e+02 5.267938e-10 
6.799698e+02 5.274865e-10 
6.804466e+02 5.413753e-10 
6.809235e+02 4.946394e-10 
6.814003e+02 4.445469e-10 
6.818771e+02 4.981106e-10 
6.823540e+02 5.059126e-10 
6.828308e+02 5.540412e-10 
6.833076e+02 5.614814e-10 
6.837845e+02 5.379136e-10 
6.842613e+02 4.768293e-10 
6.847382e+02 5.083505e-10 
6.852150e+02 5.503727e-10 
6.856918e+02 4.727446e-10 
6.861687e+02 4.643296e-10 
6.866455e+02 4.741874e-10 
6.871223e+02 4.860526e-10 
6.875992e+02 4.929035e-10 
6.880760e+02 4.800207e-10 
6.885529e+02 4.813901e-10 
6.890297e+02 5.691873e-10 
6.895065e+02 5.353365e-10 
6.899834e+02 5.577275e-10 
6.904602e+02 5.637292e-10 
6.909370e+02 5.260616e-10 
6.914139e+02 4.907659e-10 
6.918907e+02 4.727648e-10 
6.923676e+02 4.433405e-10 
6.928444e+02 4.594541e-10 
6.933212e+02 4.634320e-10 
6.937981e+02 4.472646e-10 
6.942749e+02 4.958713e-10 
6.947517e+02 4.980281e-10 
6.952286e+02 4.803205e-10 
6.957054e+02 4.527632e-10 
6.961823e+02 4.129733e-10 
6.966591e+02 4.586803e-10 
6.971359e+02 4.785401e-10 
6.976128e+02 5.376381e-10 
6.980896e+02 4.834000e-10 
6.985664e+02 4.750532e-10 
6.990433e+02 5.250707e-10 
6.995201e+02 5.515444e-10 
6.999969e+02 5.513557e-10 
7.004738e+02 5.694445e-10 
7.009506e+02 5.204121e-10 
7.014275e+02 5.325820e-10 
7.019043e+02 4.928965e-10 
7.023811e+02 5.463070e-10 
7.028580e+02 5.705495e-10 
7.033348e+02 5.453569e-10 
7.038116e+02 4.813730e-10 
7.042885e+02 4.897157e-10 
7.047653e+02 5.079142e-10 
7.052422e+02 4.743716e-10 
7.057190e+02 5.202662e-10 
7.061958e+02 5.591024e-10 
7.066727e+02 5.599002e-10 
7.071495e+02 4.918879e-10 
7.076263e+02 4.492407e-10 
7.081032e+02 4.709024e-10 
7.085800e+02 4.818922e-10 
7.090569e+02 4.499892e-10 
7.095337e+02 4.273889e-10 
7.100105e+02 5.225912e-10 
7.104874e+02 5.383203e-10 
7.109642e+02 4.877869e-10 
7.114410e+02 4.901611e-10 
7.119179e+02 4.899852e-10 
7.123947e+02 4.819154e-10 
7.128716e+02 4.564112e-10 
7.133484e+02 4.790565e-10 
7.138252e+02 4.550962e-10 
7.143021e+02 4.588364e-10 
7.147789e+02 4.387397e-10 
7.152557e+02 4.664689e-10 
7.157326e+02 4.739729e-10 
7.162094e+02 5.023267e-10 
7.166862e+02 4.973161e-10 
7.171631e+02 4.858490e-10 
7.176399e+02 5.079084e-10 
7.181168e+02 5.462969e-10 
7.185936e+02 5.289545e-10 
7.190704e+02 4.872021e-10 
7.195473e+02 4.912081e-10 
7.200241e+02 5.042075e-10 
7.205009e+02 5.266192e-10 
7.209778e+02 5.069359e-10 
7.214546e+02 5.158725e-10 
7.219315e+02 4.687788e-10 
7.224083e+02 4.285951e-10 
7.228851e+02 4.727380e-10 
7.233620e+02 4.967801e-10 
7.238388e+02 4.773160e-10 
7.243156e+02 5.204538e-10 
7.247925e+02 5.140049e-10 
7.252693e+02 5.270809e-10 
7.257462e+02 4.611630e-10 
7.262230e+02 4.795607e-10 
7.266998e+02 5.032469e-10 
7.271767e+02 4.686049e-10 
7.276535e+02 4.904582e-10 
7.281303e+02 4.230773e-10 
7.286072e+02 4.538754e-10 
7.290840e+02 5.001752e-10 
7.295609e+02 4.852307e-10 
7.300377e+02 5.297987e-10 
7.305145e+02 5.229597e-10 
7.309914e+02 4.865151e-10 
7.314682e+02 4.977420e-10 
7.319450e+02 4.538189e-10 
7.324219e+02 4.664669e-10 
7.328987e+02 4.655664e-10 
7.333755e+02 4.849504e-10 
7.338524e+02 5.141664e-10 
7.343292e+02 4.926025e-10 
7.348061e+02 4.539493e-10 
7.352829e+02 4.601315e-10 
7.357597e+02 4.671474e-10 
7.362366e+02 4.768693e-10 
7.367134e+02 4.534817e-10 
7.371902e+02 4.569910e-10 
7.376671e+02 4.614610e-10 
7.381439e+02 5.028539e-10 
7.386208e+02 5.158091e-10 
7.390976e+02 4.453417e-10 
7.395744e+02 4.524115e-10 
7.400513e+02 4.751639e-10 
7.405281e+02 5.126127e-10 
7.410049e+02 4.883173e-10 
7.414818e+02 4.898825e-10 
7.419586e+02 4.797946e-10 
7.424355e+02 4.630827e-10 
7.429123e+02 5.287788e-10 
7.433891e+02 5.535418e-10 
7.438660e+02 5.087705e-10 
7.443428e+02 5.105182e-10 
7.448196e+02 4.570511e-10 
7.452965e+02 4.689622e-10 
7.457733e+02 4.231454e-10 
7.462502e+02 4.089246e-10 
7.467270e+02 4.467253e-10 
7.472038e+02 4.832273e-10 
7.476807e+02 4.825934e-10 
7.481575e+02 5.188743e-10 
7.486343e+02 4.947377e-10 
7.491112e+02 4.584763e-10 
7.495880e+02 5.058763e-10 
7.500648e+02 5.347926e-10 
7.505417e+02 4.821774e-10 
7.510185e+02 4.752129e-10 
7.514954e+02 5.197543e-10 
7.519722e+02 5.317636e-10 
7.524490e+02 4.897125e-10 
7.529259e+02 4.813231e-10 
7.534027e+02 4.844609e-10 
7.538795e+02 4.756844e-10 
7.543564e+02 4.634472e-10 
7.548332e+02 4.402039e-10 
7.553101e+02 4.306757e-10 
7.557869e+02 4.549848e-10 
7.562637e+02 5.019478e-10 
7.567406e+02 5.296109e-10 
7.572174e+02 5.174945e-10 
7.576942e+02 5.104846e-10 
7.581711e+02 5.003617e-10 
7.586479e+02 4.844199e-10 
7.591248e+02 4.779640e-10 
7.596016e+02 4.924882e-10 
7.600784e+02 5.238414e-10 
7.605553e+02 5.508030e-10 
7.610321e+02 4.865535e-10 
7.615089e+02 4.954310e-10 
7.619858e+02 5.124082e-10 
7.624626e+02 4.725877e-10 
7.629395e+02 4.902720e-10 
7.634163e+02 4.897171e-10 
7.638931e+02 4.377999e-10 
7.643700e+02 4.619082e-10 
7.648468e+02 4.476184e-10 
7.653236e+02 4.896284e-10 
7.658005e+02 4.680762e-10 
7.662773e+02 4.902111e-10 
7.667542e+02 5.070990e-10 
7.672310e+02 4.503142e-10 
7.677078e+02 4.120663e-10 
7.681847e+02 4.971848e-10 
7.686615e+02 5.209338e-10 
7.691383e+02 4.846819e-10 
7.696152e+02 5.064332e-10 
7.700920e+02 5.080449e-10 
7.705688e+02 4.773080e-10 
7.710457e+02 4.339737e-10 
7.715225e+02 4.009227e-10 
7.719994e+02 4.784026e-10 
7.724762e+02 4.800913e-10 
7.729530e+02 4.272740e-10 
7.734299e+02 4.659923e-10 
7.739067e+02 4.994596e-10 
7.743835e+02 4.784233e-10 
7.748604e+02 5.528729e-10 
7.753372e+02 5.177119e-10 
7.758141e+02 4.958494e-10 
7.762909e+02 5.360484e-10 
7.767677e+02 4.951168e-10 
7.772446e+02 4.919851e-10 
7.777214e+02 5.131438e-10 
7.781982e+02 5.245927e-10 
7.786751e+02 5.161638e-10 
7.791519e+02 4.648992e-10 
7.796288e+02 4.620976e-10 
7.801056e+02 5.074946e-10 
7.805824e+02 5.447293e-10 
7.810593e+02 4.775106e-10 
7.815361e+02 4.955562e-10 
7.820129e+02 4.869638e-10 
7.824898e+02 5.084850e-10 
7.829666e+02 4.937545e-10 
7.834435e+02 4.563415e-10 
7.839203e+02 4.430991e-10 
7.843971e+02 5.048179e-10 
